Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000647211	RPGRIP1L	Q68CZ1
ENST00000451782	TLE3	Q04726
ENST00000262189	KMT2C	Q8NEZ4
ENST00000382743	SIRT3	Q9NTG7
ENST00000534750	NLRP6	P59044
ENST00000238146	DDX55	Q8NHQ9
ENST00000315491	TUBB3	Q13509
ENST00000296370	S100P	P25815
ENST00000320848	MRFAP1L1	Q96HT8
ENST00000409548	PGGHG	Q32M88
ENST00000320776	BLOC1S4	Q9NUP1
ENST00000409874	TDRD9	Q8NDG6
ENST00000436367	ATXN1	P54253
ENST00000360203	RTEL1	Q9NZ71
ENST00000564657	ADAT1	Q9BUB4
ENST00000306601	ZNF692	Q9BU19
ENST00000307659	KIAA0232	Q92628
ENST00000424014	EIF2B1	Q14232
ENST00000329962	B4GALNT4	Q76KP1
ENST00000303329	ARNT2	Q9HBZ2
ENST00000342415	SNRNP48	Q6IEG0
ENST00000507142	NEK1	Q96PY6
ENST00000661543	NFKB2	Q00653
ENST00000230340	BYSL	Q13895
ENST00000293404	NAGS	Q8N159
ENST00000016946	RGPD5	Q99666
ENST00000254193	SNRPA1	P09661
ENST00000393381	HPF1	Q9NWY4
ENST00000303657	RFX2	P48378
ENST00000293406	LSM12	Q3MHD2
ENST00000242209	FKBP9	O95302
ENST00000245816	CLPP	Q16740
ENST00000585683	HROB	Q8N3J3
ENST00000375687	ASXL1	Q8IXJ9
ENST00000245812	ALKBH7	Q9BT30
ENST00000372991	CCND3	P30281
ENST00000293414	ASB16	Q96NS5
ENST00000369755	SLK	Q9H2G2
ENST00000565422	ANKRD66	B4E2M5
ENST00000312719	HS3ST5	Q8IZT8
ENST00000377727	H4C8	P62805
ENST00000220420	TGM5	O43548
ENST00000244360	RNF39	Q9H2S5
ENST00000614239	LHX1	P48742
ENST00000357743	GOLGA7	Q7Z5G4
ENST00000303721	FGGY	Q96C11
ENST00000297157	RP9	Q8TA86
ENST00000421285	GOLGA6B	A6NDN3
ENST00000603357	TIGD2	Q4W5G0
ENST00000394456	GTF2F1	P35269
ENST00000619387	AATF	Q9NY61
ENST00000543341	GTF2H3	Q13889
ENST00000321510	SLC25A41	Q8N5S1
ENST00000377307	ARHGAP39	Q9C0H5
ENST00000519895	MCF2	P10911
ENST00000446864	SPANXN4	Q5MJ08
ENST00000399988	MAGEB16	A2A368
ENST00000530393	ZNF202	O95125
ENST00000308293	TENT5D	Q8NEK8
ENST00000682356	GARIN1A	Q6NXP2
ENST00000448797	H2AL3	A0A3B3IU63
ENST00000416929	MAGEB6B	A0A0J9YX57
ENST00000370519	SPANXA1	Q9NS26
ENST00000373447	TTI1	O43156
ENST00000602195	NXF2B	Q9GZY0
ENST00000373433	RPRD1B	Q9NQG5
ENST00000326153	GTPBP6	O43824
ENST00000419916	PRXL2B	Q8TBF2
ENST00000296564	ICE1	Q9Y2F5
ENST00000598475	SPANXN2	Q5MJ10
ENST00000455127	MCRIP1	C9JLW8
ENST00000299237	ZNF319	Q9P2F9
ENST00000595224	MAGIX	Q9H6Y5
ENST00000223459	ZNF688	P0C7X2
ENST00000330261	PPP1R27	Q86WC6
ENST00000316398	CCDC89	Q8N998
ENST00000547530	BRF1	Q92994
ENST00000279024	KIAA1755	Q5JYT7
ENST00000505059	MRPL36	Q9P0J6
ENST00000353172	KCTD14	Q9BQ13
ENST00000265728	DBF4	Q9UBU7
ENST00000244040	RAB22A	Q9UL26
ENST00000281030	THRSP	Q92748
ENST00000264669	FASTKD3	Q14CZ7
ENST00000355476	RBPJ	Q06330
ENST00000249776	KNSTRN	Q9Y448
ENST00000382405	ZNG1E	Q5RIA9
ENST00000224950	STN1	Q9H668
ENST00000305850	CENPN	Q96H22
ENST00000254605	RRP8	O43159
ENST00000377413	FOXD4L4	Q8WXT5
ENST00000329399	PDLIM1	O00151
ENST00000274024	FABP2	P12104
ENST00000196061	PLOD1	Q02809
ENST00000445609	NPHP1	O15259
ENST00000281938	HSPB8	Q9UJY1
ENST00000369980	IRAK1	P51617
ENST00000696149	WASHC1	A8K0Z3
ENST00000265729	SRI	P30626
ENST00000235332	MIIP	Q5JXC2
ENST00000378970	NR0B1	P51843
ENST00000419474	ZFHX2	Q9C0A1
ENST00000311787	FAM170B	A6NMN3
ENST00000374160	LRRC18	Q8N456
ENST00000692078	USP53	Q70EK8
ENST00000269321	ARHGDIA	P52565
ENST00000371732	CARD9	Q9H257
ENST00000285979	CYP2C18	P33260
ENST00000380122	TXLNG	Q9NUQ3
ENST00000449207	PRDM7	Q9NQW5
ENST00000389857	CCDC88C	Q9P219
ENST00000380087	RBBP7	Q16576
ENST00000261845	MAPK6	Q16659
ENST00000231357	IRX4	P78413
ENST00000349703	RFC1	P35251
ENST00000563027	GOLGA8M	H3BSY2
ENST00000299421	ILK	Q13418
ENST00000288937	MRPL17	Q9NRX2
ENST00000357277	REPS2	Q8NFH8
ENST00000289081	FANCC	Q00597
ENST00000567390	GOLGA6L7	A0A1B0GV03
ENST00000358242	DMTN	Q08495
ENST00000378909	ARID3C	A6NKF2
ENST00000379344	PLEKHG4	Q58EX7
ENST00000502986	IDO2	Q6ZQW0
ENST00000333796	USP17L2	Q6R6M4
ENST00000617575	NR2E3	Q9Y5X4
ENST00000373493	RBBP4	Q09028
ENST00000344877	ANAPC11	Q9NYG5
ENST00000610179	PANK2	Q9BZ23
ENST00000317647	NOSTRIN	Q8IVI9
ENST00000372685	TCEAL8	Q8IYN2
ENST00000372680	TCEAL5	Q5H9L2
ENST00000409190	SYNC	Q9H7C4
ENST00000372677	BEX2	Q9BXY8
ENST00000204679	GNPTG	Q9UJJ9
ENST00000268184	CRTC3	Q6UUV7
ENST00000320246	NEK6	Q9HC98
ENST00000359774	WDSUB1	Q8N9V3
ENST00000228425	PPFIBP1	Q86W92
ENST00000321895	CCDC71	Q8IV32
ENST00000373475	S100PBP	Q96BU1
ENST00000310791	REP15	Q6BDI9
ENST00000259457	PSMB7	Q99436
ENST00000332780	KLHDC8B	Q8IXV7
ENST00000372391	DLG5	Q8TDM6
ENST00000373467	HPCA	P84074
ENST00000545770	C3orf84	H3BNL1
ENST00000081029	MRPS35	P82673
ENST00000523111	UBE2V2	Q15819
ENST00000622824	B3GNT6	Q6ZMB0
ENST00000373588	NR5A1	Q13285
ENST00000381271	KLHL42	Q9P2K6
ENST00000304916	LRATD2	Q96KN1
ENST00000303965	ARAP2	Q8WZ64
ENST00000368003	UFC1	Q9Y3C8
ENST00000397410	AKAP8L	Q9ULX6
ENST00000372371	POLR3A	O14802
ENST00000431489	EHBP1	Q8NDI1
ENST00000513610	MYO10	Q9HD67
ENST00000220592	AGO2	Q9UKV8
ENST00000264990	ACAD11	Q709F0
ENST00000255764	MED10	Q9BTT4
ENST00000400085	ZNF705D	P0CH99
ENST00000372360	RPS24	P62847
ENST00000648180	CAPN5	O15484
ENST00000367999	PPOX	P50336
ENST00000350060	ARHGAP4	P98171
ENST00000529803	OMP	P47874
ENST00000300289	PDIA3	P30101
ENST00000289416	ACSM3	Q53FZ2
ENST00000567107	GOLGA6L2	Q8N9W4
ENST00000396083	THUMPD1	Q9NXG2
ENST00000361383	CTNNBL1	Q8WYA6
ENST00000254799	GRSF1	Q12849
ENST00000221554	YJU2B	P13994
ENST00000378643	FANCG	O15287
ENST00000552810	CEP290	O15078
ENST00000319769	B4GALT3	O60512
ENST00000040663	MRI1	Q9BV20
ENST00000359039	KLHL9	Q9P2J3
ENST00000588234	C19orf53	Q9UNZ5
ENST00000620691	GOLGA6L25	P0DX01
ENST00000618455	GOLGA6L26	P0DX02
ENST00000568624	GOLGA6L24	P0DX00
ENST00000538936	PCYT2	Q99447
ENST00000440940	MTRR	Q9UBK8
ENST00000334126	C2CD3	Q4AC94
ENST00000290759	ISL2	Q96A47
ENST00000226951	CLNK	Q7Z7G1
ENST00000307050	OTUD7A	Q8TE49
ENST00000464845	NAA10	P41227
ENST00000326648	ZNF609	O15014
ENST00000318003	CC2D1A	Q6P1N0
ENST00000399440	GMPR2	Q9P2T1
ENST00000261377	REXO5	Q96IC2
ENST00000552695	FICD	Q9BVA6
ENST00000367988	TOMM40L	Q969M1
ENST00000429711	RPL32	P62910
ENST00000646818	CCDC82	Q8N4S0
ENST00000404752	STON1	Q9Y6Q2
ENST00000332349	JRKL	Q9Y4A0
ENST00000410096	ERMN	Q8TAM6
ENST00000328666	SIRT7	Q9NRC8
ENST00000416007	MBIP	Q9NS73
ENST00000357736	MAFG	O15525
ENST00000257626	GSAP	A4D1B5
ENST00000231498	NUP155	O75694
ENST00000546815	SART3	Q15020
ENST00000504595	FBXL7	Q9UJT9
ENST00000636159	TLN2	Q9Y4G6
ENST00000562196	ANKRD20A1	Q5TYW2
ENST00000268251	ABAT	P80404
ENST00000358602	ANKRD17	O75179
ENST00000285208	RAB6B	Q9NRW1
ENST00000311893	ISCU	Q9H1K1
ENST00000348459	HELLS	Q9NRZ9
ENST00000343010	C3orf62	Q6ZUJ4
ENST00000301242	PPP1R14A	Q96A00
ENST00000429828	NUTM2B	A6NNL0
ENST00000695737	TASOR2	Q5VWN6
ENST00000509479	MAML3	Q96JK9
ENST00000248594	PTPN12	Q05209
ENST00000302874	ZCCHC4	Q9H5U6
ENST00000370575	PYROXD2	Q8N2H3
ENST00000356031	SPEF2	Q9C093
ENST00000644715	MTAP	Q13126
ENST00000275461	FERD3L	Q96RJ6
ENST00000311052	CARHSP1	Q9Y2V2
ENST00000360871	PRDM10	Q9NQV6
ENST00000304494	CDKN2A	P42771
ENST00000374839	ZC4H2	Q9NQZ6
ENST00000393114	CYREN	Q9BWK5
ENST00000361490	HPS1	Q92902
ENST00000340139	INTS12	Q96CB8
ENST00000389629	RTF1	Q92541
ENST00000300057	MESP1	Q9BRJ9
ENST00000199706	MRPL28	Q13084
ENST00000262056	EIF4B	P23588
ENST00000265560	USP4	Q13107
ENST00000533682	CLP1	Q92989
ENST00000217233	TRIB3	Q96RU7
ENST00000276925	CDKN2B	P42772
ENST00000344279	ZSCAN31	Q96LW9
ENST00000329875	PYCR1	P32322
ENST00000272930	UBE2F	Q969M7
ENST00000361226	RUSC2	Q8N2Y8
ENST00000273920	ENOPH1	Q9UHY7
ENST00000289431	SPATA2	Q9UM82
ENST00000382581	MRFAP1	Q9Y605
ENST00000354475	WDR91	A4D1P6
ENST00000244061	RNF114	Q9Y508
ENST00000241600	MRPS2	Q9Y399
ENST00000244050	SNAI1	O95863
ENST00000309377	AKIP1	Q9NQ31
ENST00000301246	C19orf33	Q9GZP8
ENST00000397536	CCDC9B	Q6ZUT6
ENST00000223864	PLGRKT	Q9HBL7
ENST00000381125	PFKP	Q01813
ENST00000326053	C11orf16	Q9NQ32
ENST00000265069	ZFR	Q96KR1
ENST00000219479	NME4	O00746
ENST00000357720	TRMT1	Q9NXH9
ENST00000262244	MOB3B	Q86TA1
ENST00000378572	PRPF18	Q99633
ENST00000056217	ARHGEF5	Q12774
ENST00000265148	CENPE	Q02224
ENST00000467773	NOBOX	O60393
ENST00000219481	DECR2	Q9NUI1
ENST00000343470	LYAR	Q9NX58
ENST00000515777	HELT	A6NFD8
ENST00000380003	C9orf72	Q96LT7
ENST00000354570	MAP7	Q14244
ENST00000360535	CLIP3	Q96DZ5
ENST00000379811	MT1G	P13640
ENST00000561754	TLE7	A0A1W2PR48
ENST00000292894	THAP8	Q8NA92
ENST00000401878	RBM33	Q96EV2
ENST00000221859	POLR2I	P36954
ENST00000297261	SHH	Q15465
ENST00000375835	SHC3	Q92529
ENST00000371939	LIPJ	Q5W064
ENST00000314355	CKS2	P33552
ENST00000288177	ZNF19	P17023
ENST00000370110	NPM3	O75607
ENST00000221855	TBCB	Q99426
ENST00000539698	CHST4	Q8NCG5
ENST00000328649	CIB1	Q99828
ENST00000376621	GNL1	P36915
ENST00000344586	NKX2-3	Q8TAU0
ENST00000573283	ACTG1	P63261
ENST00000361418	KIF21A	Q7Z4S6
ENST00000517562	C8orf88	P0DMB2
ENST00000355962	TAT	P17735
ENST00000696102	TEX9	Q8N6V9
ENST00000644743	PITX2	Q99697
ENST00000370476	CUTC	Q9NTM9
ENST00000367983	NR1I3	Q14994
ENST00000220325	EHD4	Q9H223
ENST00000263102	CCDC6	Q16204
ENST00000331483	P4HB	P07237
ENST00000503787	GPX8	Q8TED1
ENST00000317955	RNF32	Q9H0A6
ENST00000296581	LSM6	P62312
ENST00000404789	OTUD6B	Q8N6M0
ENST00000290472	PLA2G4D	Q86XP0
ENST00000682144	PGBD1	Q96JS3
ENST00000448384	LRRC69	Q6ZNQ3
ENST00000230658	ISL1	P61371
ENST00000277165	FAM120A	Q9NZB2
ENST00000251413	TUBG1	P23258
ENST00000395284	CDK1	P06493
ENST00000568954	PHLPP2	Q6ZVD8
ENST00000246533	CAPNS1	P04632
ENST00000261893	LACTB	P83111
ENST00000330964	RPS27L	Q71UM5
ENST00000370495	SLC25A28	Q96A46
ENST00000595646	ZNF468	Q5VIY5
ENST00000329713	MEX3B	Q6ZN04
ENST00000368592	NKX6-2	Q9C056
ENST00000265381	APBA1	Q02410
ENST00000610657	GOLGA6L10	A6NI86
ENST00000340434	PTAR1	Q7Z6K3
ENST00000618348	GOLGA6L9	A6NEM1
ENST00000504123	CNOT6L	Q96LI5
ENST00000261308	PPWD1	Q96BP3
ENST00000424296	AK9	Q5TCS8
ENST00000614911	H3C6	P68431
ENST00000259983	C6orf52	Q5T4I8
ENST00000647841	RPS17	P08708
ENST00000461554	PCBP4	P57723
ENST00000275820	NOM1	Q5C9Z4
ENST00000504449	PCP4L1	A6NKN8
ENST00000367974	CFAP126	Q5VTH2
ENST00000252971	MNX1	P50219
ENST00000268206	EFL1	Q7Z2Z2
ENST00000401500	WDR62	O43379
ENST00000281623	FBXO4	Q9UKT5
ENST00000428826	EZH1	Q92800
ENST00000397119	DYNC1I2	Q13409
ENST00000650182	LRPAP1	P30533
ENST00000268138	TICRR	Q7Z2Z1
ENST00000299980	AP1G1	O43747
ENST00000379719	IPO7	O95373
ENST00000302005	HSPB3	Q12988
ENST00000403799	GCK	P35557
ENST00000394412	KIF7	Q2M1P5
ENST00000350669	LDHB	P07195
ENST00000307003	C7orf33	Q8WU49
ENST00000301765	VPS37C	A5D8V6
ENST00000507110	MRPS30	Q9NP92
ENST00000253794	VPS25	Q9BRG1
ENST00000319004	GEMIN4	P57678
ENST00000336727	RGS12	O14924
ENST00000304478	MRM3	Q9HC36
ENST00000321030	PRPF31	Q8WWY3
ENST00000320356	EZH2	Q15910
ENST00000222224	LENG1	Q96BZ8
ENST00000682666	TIAM2	Q8IVF5
ENST00000394597	RFFL	Q8WZ73
ENST00000684592	ZSCAN12	O43309
ENST00000369278	UFL1	O94874
ENST00000393370	PTPA	Q15257
ENST00000285871	CCDC146	Q8IYE0
ENST00000450218	FHL5	Q5TD97
ENST00000158009	FNDC8	Q8TC99
ENST00000392692	ECT2	Q9H8V3
ENST00000247833	RAB3IP	Q96QF0
ENST00000285805	TRIM74	Q86UV6
ENST00000405094	MTA3	Q9BTC8
ENST00000457543	ZNF853	P0CG23
ENST00000382252	ZNF316	A6NFI3
ENST00000686138	ELF2	Q15723
ENST00000357447	FRMD4A	Q9P2Q2
ENST00000649973	MCM4	P33991
ENST00000405858	ZNF12	P17014
ENST00000442241	NLE1	Q9NVX2
ENST00000607778	GTF2H5	Q6ZYL4
ENST00000373935	IPMK	Q8NFU5
ENST00000311895	ERCC4	Q92889
ENST00000376207	FOXP3	Q9BZS1
ENST00000396388	TSEN34	Q9BSV6
ENST00000374088	AKNA	Q7Z591
ENST00000513312	MCIDAS	D6RGH6
ENST00000220751	RIPK2	O43353
ENST00000306085	TRIM56	Q9BRZ2
ENST00000373316	PGK1	P00558
ENST00000371402	RHOXF2B	P0C7M4
ENST00000217999	RHOXF1	Q8NHV9
ENST00000222718	HOXA2	O43364
ENST00000451899	OSGIN2	Q9Y236
ENST00000379328	GATA3	P23771
ENST00000683306	ODAM	A1E959
ENST00000371388	RHOXF2	Q9BQY4
ENST00000557385	ZBTB33	Q86T24
ENST00000222726	HOXA5	P20719
ENST00000345146	IDH1	O75874
ENST00000222728	HOXA6	P31267
ENST00000458385	CFAP97	Q9P2B7
ENST00000242159	HOXA7	P31268
ENST00000394313	ZNF385A	Q96PM9
ENST00000343483	HOXA9	P31269
ENST00000302907	RPS9	P46781
ENST00000442966	RPP21	Q9H633
ENST00000394570	UNC45B	Q8IWX7
ENST00000006015	HOXA11	P31270
ENST00000392981	XRN1	Q8IZH2
ENST00000333151	H2AC14	Q99878
ENST00000621112	H2BC14	Q99879
ENST00000355057	H4C11	P62805
ENST00000611927	H4C12	P62805
ENST00000649031	HOXA13	P31271
ENST00000299977	SLFN5	Q08AF3
ENST00000685041	H3C10	P68431
ENST00000496902	EVX1	P49640
ENST00000373669	PIN4	Q9Y237
ENST00000382125	EIPR1	Q53HC9
ENST00000220764	DECR1	Q16698
ENST00000334463	ERCC6L	Q2NKX8
ENST00000261070	COX17	Q14061
ENST00000259339	TOR1B	O14657
ENST00000316084	RPS4X	P62701
ENST00000351698	TOR1A	O14656
ENST00000438747	NSUN5	Q96P11
ENST00000372447	C9orf78	Q9NZ63
ENST00000651998	CITED1	Q99966
ENST00000333149	TRIM50	Q86XT4
ENST00000345988	PPL	O60437
ENST00000308132	FAM53A	Q6NSI3
ENST00000251170	SEC14L5	O43304
ENST00000361584	ZFP69B	Q9UJL9
ENST00000392842	RFX4	Q33E94
ENST00000643607	KIF25	Q9UIL4
ENST00000252037	FKBP6	O75344
ENST00000372429	USP20	Q9Y2K6
ENST00000368149	ARHGAP18	Q8N392
ENST00000432791	KANSL1	Q7Z3B3
ENST00000616305	CASTOR2	A6NHX0
ENST00000356401	ARIH2	O95376
ENST00000220507	RHOV	Q96L33
ENST00000668164	ARHGEF18	Q6ZSZ5
ENST00000220509	VPS18	Q9P253
ENST00000359426	HK1	P19367
ENST00000610322	RCC1L	Q96I51
ENST00000313341	NEUROG2	Q9H2A3
ENST00000354910	ANAPC13	Q9BS18
ENST00000374303	MTFR1L	Q9H019
ENST00000408978	MYO3B	Q8WXR4
ENST00000408957	TIGD1	Q96MW7
ENST00000301146	CYP2A7	P20853
ENST00000396912	RBAK	Q9NYW8
ENST00000617768	CHAC1	Q9BUX1
ENST00000374298	AUNIP	Q9H7T9
ENST00000301764	DDB1	Q16531
ENST00000536220	ZNF573	Q86YE8
ENST00000505019	ZGRF1	Q86YA3
ENST00000249883	AMOTL2	Q9Y2J4
ENST00000455785	STMN1	P16949
ENST00000349456	CFAP36	Q96G28
ENST00000639629	CCDC7	Q96M83
ENST00000300113	CHP2	O43745
ENST00000544216	LSM14A	Q8ND56
ENST00000344442	LARP7	Q4G0J3
ENST00000648947	INO80	Q9ULG1
ENST00000394900	TKFC	Q3LXA3
ENST00000250896	MKNK2	Q9HBH9
ENST00000265433	NBN	O60934
ENST00000535358	ARMH1	Q6PIY5
ENST00000643927	PRKCB	P05771
ENST00000389175	CCDC150	Q8NCX0
ENST00000408965	CEBPD	P49716
ENST00000265109	RAI14	Q9P0K7
ENST00000394885	RCN2	Q14257
ENST00000261401	CORO1C	Q9ULV4
ENST00000315436	WSB2	Q9NYS7
ENST00000341747	PRR19	A6NJB7
ENST00000319715	RBBP6	Q7Z6E9
ENST00000319725	FUBP3	Q96I24
ENST00000327827	HAPSTR1	Q14CZ0
ENST00000372224	KIF2C	Q99661
ENST00000282878	RAB3C	Q96E17
ENST00000396651	RPS8	P62241
ENST00000306862	C5orf34	Q96MH7
ENST00000603380	ZNF559	Q9BR84
ENST00000342669	SNRPD2	P62316
ENST00000314191	PRKDC	P78527
ENST00000558012	PSTPIP1	O43586
ENST00000268261	PMM2	O15305
ENST00000372201	PLK3	Q9H4B4
ENST00000408936	DAB2IP	Q5VWQ8
ENST00000242315	PHF24	Q9UPV7
ENST00000300291	NUDT21	O43809
ENST00000496514	PDE6B	P35913
ENST00000439958	CPSF7	Q8N684
ENST00000304312	ATP5ME	P56385
ENST00000325307	HMGB3	O15347
ENST00000360403	EIF2B3	Q9NR50
ENST00000313093	ARHGAP45	Q92619
ENST00000281928	MED13L	Q71F56
ENST00000430490	DTX2	Q86UW9
ENST00000372172	HECTD3	Q5T447
ENST00000304062	CPLX1	O14810
ENST00000291442	NR2F6	P10588
ENST00000378075	LRRC10B	A6NIK2
ENST00000282226	FAM151B	Q6UXP7
ENST00000331569	ZNF703	Q9H7S9
ENST00000372478	C9orf50	Q5SZB4
ENST00000391759	TFPT	P0C1Z6
ENST00000476907	TUT1	Q9H6E5
ENST00000400159	MYL5	Q02045
ENST00000361970	CCDC152	Q4G0S7
ENST00000336787	RAB27A	P51159
ENST00000562783	GOLGA8Q	H3BV12
ENST00000307439	RASSF6	Q6ZTQ3
ENST00000278823	MTA2	O94776
ENST00000246337	UROD	P06132
ENST00000230640	MTREX	P42285
ENST00000369977	MYO6	Q9UM54
ENST00000651691	LIPT1	Q9Y234
ENST00000377705	NOL9	Q5SY16
ENST00000265388	TNPO3	Q9Y5L0
ENST00000426677	TOMM40	O96008
ENST00000519638	ERLIN2	O94905
ENST00000644661	H2BK1	A0A2R8Y619
ENST00000376406	MDC1	Q14676
ENST00000378308	USP9X	Q93008
ENST00000289359	MITD1	Q8WV92
ENST00000381604	ZMYND11	Q15326
ENST00000338148	MRPL30	Q8TCC3
ENST00000377674	ZBTB48	P10074
ENST00000430969	TNRC18	O15417
ENST00000358869	FAM114A1	Q8IWE2
ENST00000393056	DBH	P09172
ENST00000392092	TBP	P20226
ENST00000328195	PLPBP	O94903
ENST00000264255	TXNDC9	O14530
ENST00000381356	ETFRF1	Q6IPR1
ENST00000394773	EML3	Q32P44
ENST00000319974	C2orf69	Q8N8R5
ENST00000299162	FOXN4	Q96NZ1
ENST00000354611	TYW5	A2RUC4
ENST00000245157	BBS2	Q9BXC9
ENST00000684770	TCAF2	A6NFQ2
ENST00000319636	ZNF479	Q96JC4
ENST00000330843	RAB11FIP1	Q6WKZ4
ENST00000682710	UMAD1	C9J7I0
ENST00000228495	KCTD10	Q9H3F6
ENST00000263707	TFCP2L1	Q9NZI6
ENST00000427980	ATXN1L	P0C7T5
ENST00000293725	ZNF563	Q8TA94
ENST00000265471	B3GAT3	O94766
ENST00000366582	HEATR1	Q9H583
ENST00000242804	ZNF442	Q9H7R0
ENST00000307599	GOT1L1	Q8NHS2
ENST00000464121	MT1HL1	P0DM35
ENST00000272395	TRIM43	Q96BQ3
ENST00000338825	EIF4EBP1	Q13541
ENST00000430385	ZNF799	Q96GE5
ENST00000612286	HOXA3	O43365
ENST00000437048	VPS53	Q5VIR6
ENST00000301547	ZNF443	Q9Y2A4
ENST00000397732	ZNF709	Q8N972
ENST00000393593	IRF2	P14316
ENST00000276449	STAR	P49675
ENST00000293695	SYCE2	Q6PIF2
ENST00000683327	AMZ1	Q400G9
ENST00000317605	MAB21L2	Q9Y586
ENST00000311351	LSM1	O15116
ENST00000421025	ZNF679	Q8IYX0
ENST00000311772	PPP1R8	Q12972
ENST00000423484	ZNF736	B4DX44
ENST00000287322	BAG4	O95429
ENST00000196371	OXCT1	P55809
ENST00000309683	ZNF680	Q8NEM1
ENST00000373921	THEMIS2	Q5TEJ8
ENST00000489432	REPIN1	Q9BWE0
ENST00000233893	HSPE1	P61604
ENST00000329630	ZNF775	Q96BV0
ENST00000307271	GIMAP8	Q8ND71
ENST00000397166	DDHD2	O94830
ENST00000297142	NEUROD6	Q96NK8
ENST00000342032	PPP1R17	O96001
ENST00000380672	BNC2	Q6ZN30
ENST00000367467	SASH1	O94885
ENST00000263431	PRKCG	P05129
ENST00000373912	RPA2	P15927
ENST00000265073	SUB1	P53999
ENST00000346618	E2F3	O00716
ENST00000476120	ZNF273	Q14593
ENST00000454782	PXT1	Q8NFP0
ENST00000310803	RASGRP1	O95267
ENST00000355904	GTF2E2	P29084
ENST00000371374	RCAN2	Q14206
ENST00000269391	RNF157	Q96PX1
ENST00000297071	TRA2A	Q13595
ENST00000651391	CAPSL	Q8WWF8
ENST00000323303	MOB4	Q9Y3A3
ENST00000327490	UBALD2	Q8IYN6
ENST00000567927	GOLGA8J	A6NMD2
ENST00000569052	GOLGA8T	H3BQL2
ENST00000447353	CFAP210	Q0VFZ6
ENST00000378799	IST1	P53990
ENST00000359744	PHOSPHO2	Q8TCD6
ENST00000448097	KDM6B	O15054
ENST00000334202	KRTAP17-1	Q9BYP8
ENST00000392647	KLHL23	Q8NBE8
ENST00000356638	GANAB	Q14697
ENST00000399438	TRAPPC13	A5PLN9
ENST00000007735	KRT33A	O76009
ENST00000251646	KRT33B	Q14525
ENST00000344962	FAM221A	A4D161
ENST00000222250	ARRDC2	Q8TBH0
ENST00000260956	SSB	P05455
ENST00000251645	KRT31	Q15323
ENST00000330574	INTS5	Q6P9B9
ENST00000225550	KRT37	O76014
ENST00000379938	RREB1	Q92766
ENST00000524958	C11orf98	E9PRG8
ENST00000532971	CSKMT	A8MUP2
ENST00000264914	ARSB	P15848
ENST00000375486	PADI2	Q9Y2J8
ENST00000262940	RASA4	O43374
ENST00000342494	UBE3B	Q7Z3V4
ENST00000260953	METTL5	Q9NRN9
ENST00000425432	ZNF821	O75541
ENST00000375471	PADI1	Q9ULC6
ENST00000356884	BICD2	Q8TD16
ENST00000621439	ARSG	Q96EG1
ENST00000396060	GTF2A2	P52657
ENST00000375460	PADI3	Q9ULW8
ENST00000375495	ZNF484	Q5JVG2
ENST00000378115	ARHGEF35	A5YM69
ENST00000301935	UBXN1	Q04323
ENST00000441788	FZR1	Q9UM11
ENST00000389614	GPX2	P18283
ENST00000361510	OPA1	O60313
ENST00000375765	DIRAS2	Q96HU8
ENST00000521400	EPHX2	P34913
ENST00000396679	CENPK	Q9BS16
ENST00000294117	GNG3	P63215
ENST00000268483	TXNL4B	Q9NX01
ENST00000355295	TDRD7	Q8NHU6
ENST00000545712	MMAB	Q96EY8
ENST00000301785	HNRNPUL2	Q1KMD3
ENST00000339399	ANP32B	Q92688
ENST00000333651	HMG20B	Q9P0W2
ENST00000416810	CCDC32	Q9BV29
ENST00000210444	NANS	Q9NR45
ENST00000315616	RPUSD2	Q8IZ73
ENST00000341469	TRIM14	Q14142
ENST00000356978	CALM1	P0DP23
ENST00000438447	PDZD2	O15018
ENST00000644452	GIPC3	Q8TF64
ENST00000352967	TAF1A	Q15573
ENST00000482016	CGGBP1	Q9UFW8
ENST00000359904	AMZ2	Q86W34
ENST00000636215	ZNF654	Q8IZM8
ENST00000375077	CORO2A	Q92828
ENST00000445755	CCDC124	Q96CT7
ENST00000250454	EAPP	Q56P03
ENST00000331738	RSRC2	Q7L4I2
ENST00000329493	TEKTIP1	A6NCJ1
ENST00000268482	DHX38	Q92620
ENST00000399668	KNL1	Q8NG31
ENST00000465784	TBC1D2	Q9BYX2
ENST00000252744	ZSWIM6	Q9HCJ5
ENST00000334307	IFTAP	Q86VG3
ENST00000321617	CASKIN2	Q8WXE0
ENST00000280350	PIH1D2	Q8WWB5
ENST00000531399	TP53AIP1	Q9HCN2
ENST00000333213	TSEN54	Q7Z6J9
ENST00000340020	AIDA	Q96BJ3
ENST00000265382	PIP5K1B	O14986
ENST00000278856	WDR74	Q6RFH5
ENST00000394264	PABIR1	Q96E09
ENST00000388968	HSPD1	P10809
ENST00000394991	SNCA	P37840
ENST00000333479	KNTC1	P50748
ENST00000340934	BROX	Q5VW32
ENST00000356537	CCDC25	Q86WR0
ENST00000222307	KXD1	Q9BQD3
ENST00000422424	CIAO2B	Q9Y3D0
ENST00000335181	PKM	P14618
ENST00000325278	MTHFD2L	Q9H903
ENST00000392550	LLGL2	Q6P1M3
ENST00000253079	CCDC62	Q6P9F0
ENST00000651192	ZNF691	Q5VV52
