Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000266712	TMTC3	Q6ZXV5
ENST00000243964	SLC12A5	Q9H2X9
ENST00000318911	CYC1	P08574
ENST00000216452	PIGH	Q14442
ENST00000467482	GPR143	P51810
ENST00000371217	TCTN3	Q6NUS6
ENST00000554659	VTI1B	Q9UEU0
ENST00000536262	SLC5A8	Q8N695
ENST00000619711	PLSCR3	Q9NRY6
ENST00000524981	CFAP54	Q96N23
ENST00000304402	GPR22	Q99680
ENST00000257408	KLB	Q86Z14
ENST00000284601	PPP1R3A	Q16821
ENST00000326652	TMEM150B	A6NC51
ENST00000302422	TMEM256	Q8N2U0
ENST00000302926	NLGN2	Q8NFZ4
ENST00000377813	RRBP1	Q9P2E9
ENST00000323675	SPEM1	Q8N4L4
ENST00000361781	SGMS1	Q86VZ5
ENST00000333870	SPEM2	Q0P670
ENST00000636696	SPEM3	A0A1B0GUW6
ENST00000219345	PLA2G15	Q8NCC3
ENST00000318443	CD276	Q5ZPR3
ENST00000437525	KCNK16	Q96T55
ENST00000296978	TMEM200A	Q86VY9
ENST00000433425	SMIM10L2B	P0DMW5
ENST00000338832	PLET1	Q6UQ28
ENST00000546910	CLEC5A	Q9NY25
ENST00000417443	SMIM10L2A	P0DMW4
ENST00000547270	TAS2R38	P59533
ENST00000680024	ATAD1	Q8NBU5
ENST00000291934	TMEM190	Q8WZ59
ENST00000303921	GPR37	O15354
ENST00000444469	TMEM238	C9JI98
ENST00000306071	CHRNB1	P11230
ENST00000410059	DPP10	Q8N608
ENST00000219343	SLC7A6	Q92536
ENST00000301599	TMEM88	Q6PEY1
ENST00000328188	OR4C46	A6NHA9
ENST00000332249	OR52L1	Q8NGH7
ENST00000316529	OR56B4	Q8NH76
ENST00000219334	SMPD3	Q9NY59
ENST00000205194	NAT14	Q8WUY8
ENST00000425562	LRCH3	Q96II8
ENST00000413299	SBK2	P0C263
ENST00000612221	SBK3	P0C264
ENST00000219439	HSDL1	Q3SXM5
ENST00000403796	SLC37A2	Q8TED4
ENST00000295955	RPL9	P32969
ENST00000271324	CD53	P19397
ENST00000254854	GUCY2D	Q02846
ENST00000375095	TLCD5	Q6ZRR5
ENST00000300060	ANPEP	P15144
ENST00000360039	GAL3ST4	Q96RP7
ENST00000382932	SLC7A4	O43246
ENST00000299709	SLC38A8	A6NNN8
ENST00000299166	NDUFB8	O95169
ENST00000218006	GUCY2F	P51841
ENST00000442218	SLC48A1	Q6P1K1
ENST00000372101	KCNE5	Q9UJ90
ENST00000238961	SLF2	Q8IX21
ENST00000371974	SURF1	Q15526
ENST00000422774	KIAA1549	Q9HCM3
ENST00000544665	ITGAM	P11215
ENST00000217420	SLC32A1	Q9H598
ENST00000429436	MARK3	P27448
ENST00000259254	GYPC	P04921
ENST00000518632	TRHR	P34981
ENST00000264735	PLAAT1	Q9HDD0
ENST00000258733	GPNMB	Q14956
ENST00000268296	ITGAX	P20702
ENST00000371989	SURF4	O15260
ENST00000375533	BAMBI	Q13145
ENST00000369478	CD2	P06729
ENST00000437139	TMEM107	Q6UX40
ENST00000247881	TAS2R4	Q9NYW5
ENST00000389202	ITGAD	Q13349
ENST00000296326	ZDHHC19	Q8WVZ1
ENST00000335659	ANKRD46	Q86W74
ENST00000421852	TMEM41A	Q96HV5
ENST00000573100	SMIM28	A0A1B0GU29
ENST00000672401	ACSL4	O60488
ENST00000445355	ADAM8	P78325
ENST00000316948	CACFD1	Q9UGQ2
ENST00000244766	NRN1	Q9NPD7
ENST00000341068	ANAPC1	Q9H1A4
ENST00000361518	ZNF511	Q8NB15
ENST00000252939	CALY	Q9NYX4
ENST00000321276	SGPP2	Q8IWX5
ENST00000371899	SLC2A6	Q9UGQ3
ENST00000525748	SLC6A5	Q9Y345
ENST00000313835	GPR89A	B7ZAQ6
ENST00000381154	ARSD	P51689
ENST00000373089	NCR2	O95944
ENST00000381130	ARSH	Q5FYA8
ENST00000377905	SLC17A4	Q9Y2C5
ENST00000393110	STEAP3	Q658P3
ENST00000577745	SLC25A35	Q3KQZ1
ENST00000527524	GRIK4	Q16099
ENST00000244527	SLC17A1	Q14916
ENST00000381134	ARSL	P51690
ENST00000377966	RECK	O95980
ENST00000328248	ODF4	Q2M2E3
ENST00000403825	IFRD1	O00458
ENST00000397060	SLC17A3	O00476
ENST00000330498	SLC5A2	P31639
ENST00000312849	LSMEM1	Q8N8F7
ENST00000271373	MPC2	O95563
ENST00000342695	ATP13A4	Q4VNC1
ENST00000216211	UPK3A	O75631
ENST00000252229	MICB	Q29980
ENST00000329805	MFSD6L	Q8IWD5
ENST00000642385	GNE	Q9Y223
ENST00000374115	SLC18A3	Q16572
ENST00000219789	CDIPT	O14735
ENST00000520439	KCNK9	Q9NPC2
ENST00000306357	STX8	Q9UNK0
ENST00000272895	ABCA12	Q86UK0
ENST00000545805	SLC25A14	O95258
ENST00000682440	GPR119	Q8TDV5
ENST00000308748	ASPHD1	Q5U4P2
ENST00000330394	EPHB3	P54753
ENST00000321826	P2RY11	Q96G91
ENST00000314133	COX8A	P10176
ENST00000367889	MGST3	O14880
ENST00000379374	PHEX	P78562
ENST00000349064	ASIC3	Q9UHC3
ENST00000646641	S1PR2	O95136
ENST00000370328	GABRE	P78334
ENST00000379847	NDUFB6	O95139
ENST00000262441	GLP2R	O95838
ENST00000352690	CD96	P40200
ENST00000651671	NOTCH1	P46531
ENST00000374694	FZD8	Q9H461
ENST00000369842	EMD	P50402
ENST00000297533	TMUB1	Q9BVT8
ENST00000438075	LST1	O00453
ENST00000271375	SFT2D2	O95562
ENST00000340027	NCR3	O14931
ENST00000264832	ICAM1	P05362
ENST00000395348	SLC16A9	Q7RTY1
ENST00000380770	ICAM4	Q14773
ENST00000372930	TMEM35A	Q53FP2
ENST00000311350	HERPUD2	Q9BSE4
ENST00000392370	CALCRL	Q16602
ENST00000375911	C6orf47	O95873
ENST00000442544	DCC	P43146
ENST00000257663	TMEM60	Q9H2L4
ENST00000338616	OR13H1	Q8NG92
ENST00000220849	EIF3E	P60228
ENST00000273352	ADGRG7	Q96K78
ENST00000369929	OPN1MW2	P0DN77
ENST00000395952	ABHD16A	O95870
ENST00000361756	RNF121	Q9H920
ENST00000456397	TM2D2	Q9BX73
ENST00000375832	LY6G6F	Q5SQ64
ENST00000334598	INO80C	Q6PI98
ENST00000375819	LY6G6C	O95867
ENST00000310054	CYP2S1	Q96SQ9
ENST00000404169	CAMKK2	Q96RR4
ENST00000326132	RNF185	Q96GF1
ENST00000255390	SCO1	O75880
ENST00000379774	ADPRM	Q3LIE5
ENST00000649076	SLC22A18	Q96BI1
ENST00000423387	MPC1L	P0DKB6
ENST00000341871	TMEM220	Q6QAJ8
ENST00000580256	PIRT	P0C851
ENST00000301178	AXL	P30530
ENST00000441885	SHISA6	Q6ZSJ9
ENST00000418030	ADCY4	Q8NFM4
ENST00000379907	ADAM32	Q8TC27
ENST00000555004	C14orf132	Q9NPU4
ENST00000299866	TVP23A	A6NH52
ENST00000331808	DEXI	O95424
ENST00000554311	BDKRB2	P30411
ENST00000392002	TMEM91	Q6ZNR0
ENST00000446997	SLC4A10	Q6U841
ENST00000426151	CALCR	P30988
ENST00000311852	MMP14	P50281
ENST00000381192	CD99	P14209
ENST00000296051	HPS3	Q969F9
ENST00000279036	PIGT	Q969N2
ENST00000321424	SIGLEC8	Q9NYZ4
ENST00000326427	ITM2C	Q9NQX7
ENST00000644266	XG	P55808
ENST00000291707	SIGLEC12	Q96PQ1
ENST00000537425	ADIG	Q0VDE8
ENST00000296255	RPN1	P04843
ENST00000475668	MGAM	O43451
ENST00000470691	CTAGE6	Q86UF2
ENST00000605997	NDUFB1	O75438
ENST00000258534	DRAM1	Q8N682
ENST00000223293	GIMAP2	Q9UG22
ENST00000307194	GIMAP1	Q8WWP7
ENST00000340023	FPR2	P25090
ENST00000682573	PCDH11X	Q9BZA7
ENST00000339223	FPR3	P25089
ENST00000334287	SLC51B	Q86UW2
ENST00000378750	PEX16	Q9Y5Y5
ENST00000004103	TMEM176A	Q96HP8
ENST00000269228	NPC1	O15118
ENST00000247829	TSPAN8	P19075
ENST00000592179	ANKRD29	Q8N6D5
ENST00000372901	UBR2	Q8IWV8
ENST00000230381	PRPH2	P23942
ENST00000334857	OR10J5	Q8NHC4
ENST00000650999	GPR55	Q9Y2T6
ENST00000621158	CREB3L1	Q96BA8
ENST00000593993	IL12RB1	P42701
ENST00000072869	ADCK2	Q7Z695
ENST00000374273	SPAG4	Q9NPE6
ENST00000331858	SLC35D3	Q5M8T2
ENST00000355422	GFRA1	P56159
ENST00000587834	SEC11C	Q9BY50
ENST00000370350	FATE1	Q969F0
ENST00000358780	FAM76B	Q5HYJ3
ENST00000395407	PAQR5	Q9NXK6
ENST00000418107	HLA-DMB	P28068
ENST00000359634	SLC39A10	Q9ULF5
ENST00000382082	KCNV2	Q8TDN2
ENST00000276344	MAGEA4	P43358
ENST00000374843	HLA-DMA	P28067
ENST00000407280	IFI30	P13284
ENST00000243077	LRP1	Q07954
ENST00000471932	MAGED4	Q96JG8
ENST00000599612	MPV17L2	Q567V2
ENST00000369489	CD58	P19256
ENST00000382100	VLDLR	P98155
ENST00000298786	SHLD2	Q86V20
ENST00000370828	GPC4	O75487
ENST00000367868	GPA33	Q99795
ENST00000332582	GPR173	Q9NS66
ENST00000318407	BOK	Q9UMX3
ENST00000323267	TMEM63B	Q5T3F8
ENST00000293373	NCKAP1L	P55160
ENST00000339007	LRRC25	Q8N386
ENST00000392607	ADGRA1	Q86SQ6
ENST00000330398	ATP6V0C	P27449
ENST00000319017	SLC25A20	O43772
ENST00000261643	COX10	Q12887
ENST00000383729	P4HTM	Q9NXG6
ENST00000372546	DOLPP1	Q86YN1
ENST00000348367	GPAM	Q9HCL2
ENST00000256366	SYNJ2BP	P57105
ENST00000603540	ADAM21	Q9UKJ8
ENST00000256389	ADAM20	O43506
ENST00000372422	YIPF3	Q9GZM5
ENST00000372663	ZDHHC12	Q96GR4
ENST00000313777	FUZ	Q9BT04
ENST00000266674	LGR5	O75473
ENST00000280904	DSC2	Q02487
ENST00000646147	TBC1D24	Q9ULP9
ENST00000303545	RNF139	Q8WU17
ENST00000263285	LY9	Q9HBG7
ENST00000383671	TIGIT	Q495A1
ENST00000370467	FMR1NB	Q8N0W7
ENST00000489090	STRIT1	P0DN84
ENST00000156626	ST6GALNAC1	Q9NSC7
ENST00000369405	ZDHHC6	Q9H6R6
ENST00000261590	DSG2	Q14126
ENST00000366510	SCCPDH	Q8NBX0
ENST00000272928	ACKR3	P25106
ENST00000312106	CATSPER1	Q8NEC5
ENST00000526049	SELENOS	Q9BQE4
ENST00000372600	LRRC8A	Q8IWT6
ENST00000261654	ADGRD1	Q6QNK2
ENST00000276692	TATDN1	Q6P1N9
ENST00000675367	RHBDF2	Q6PJF5
ENST00000243914	CTCFL	Q8NI51
ENST00000259053	CD302	Q8IX05
ENST00000359523	MPZL1	O95297
ENST00000333202	TM2D3	Q9BRN9
ENST00000430044	GALNT11	Q8NCW6
ENST00000569529	ANTKMT	Q9BQD7
ENST00000372586	DOLK	Q9UPQ8
ENST00000311445	CNIH2	Q6PI25
ENST00000354655	ACSL5	Q9ULC5
ENST00000327259	TMEM151A	Q8N4L1
ENST00000311330	CD248	Q9HCU0
ENST00000579022	SMIM21	Q3B7S5
ENST00000356357	AREL1	O15033
ENST00000292475	ATP5MF	P56134
ENST00000366534	CATSPERE	Q5SY80
ENST00000545450	MSLN	Q13421
ENST00000381340	ITPR2	Q14571
ENST00000586748	YIPF2	Q9BWQ6
ENST00000357440	SLC29A2	Q14542
ENST00000431679	TMEM225B	P0DP42
ENST00000336374	CYP3A7	P24462
ENST00000312891	GJC3	Q8NFK1
ENST00000367851	ADCY10	Q96PN6
ENST00000422704	SEMA4D	Q92854
ENST00000361727	CNTNAP2	Q9UHC6
ENST00000677595	TMEM71	Q6P5X7
ENST00000257215	DAGLA	Q9Y4D2
ENST00000351325	FXYD1	O00168
ENST00000333360	SELE	P16581
ENST00000537328	TMEM258	P61165
ENST00000200557	ADAM11	O75078
ENST00000164305	PIGB	Q92521
ENST00000592524	GJC1	P36383
ENST00000253410	HIGD1B	Q9P298
ENST00000335390	TMEM17	Q86X19
ENST00000674077	MAS1	P04201
ENST00000257548	USP30	Q70CQ3
ENST00000444643	DNAJB12	Q9NXW2
ENST00000313400	ASTN2	O75129
ENST00000266088	SLC5A1	P13866
ENST00000356956	IGF2R	P11717
ENST00000620264	ANTXRL	A6NF34
ENST00000236147	SELL	P14151
ENST00000317096	PARL	Q9H300
ENST00000371542	LRRC26	Q2I0M4
ENST00000366963	SLC22A1	O15245
ENST00000338702	MAOA	P21397
ENST00000551568	CPM	P14384
ENST00000381237	SLC39A14	Q15043
ENST00000278829	FADS3	Q9Y5Q0
ENST00000475381	NCEH1	Q6PIU2
ENST00000312648	CD7	P09564
ENST00000273695	TM4SF19	Q96DZ7
ENST00000618282	MAGT1	Q9H0U3
ENST00000246532	IGFLR1	Q9H665
ENST00000598523	GABRQ	Q9UN88
ENST00000278836	MYRF	Q9Y2G1
ENST00000263800	LTK	P29376
ENST00000313056	OGFOD3	Q6PK18
ENST00000265969	KCNC1	P48547
ENST00000361204	SREBF2	Q12772
ENST00000587708	PSENEN	Q9NZ42
ENST00000645818	SPG7	Q9UQ90
ENST00000304330	RPAP1	Q9BWH6
ENST00000361833	ASTN1	O14525
ENST00000370274	NSDHL	Q15738
ENST00000263798	TYRO3	Q06418
ENST00000476166	FXYD4	P59646
ENST00000306306	REEP4	Q9H6H4
ENST00000402686	POMT1	Q9Y6A1
ENST00000251363	CERS4	Q9HA82
ENST00000301458	CD320	Q9NPF0
ENST00000323523	TMEM45A	Q9NWC5
ENST00000651131	C6orf136	Q5SQH8
ENST00000367619	SOAT1	P35610
ENST00000278937	MPZL2	O60487
ENST00000366513	CNST	Q6PJW8
ENST00000312280	PMP22	Q01453
ENST00000358741	NLGN3	Q9NZ94
ENST00000260743	CALHM2	Q9HA72
ENST00000344846	SYNGR4	O95473
ENST00000329905	CALHM1	Q8IU99
ENST00000369783	CALHM3	Q86XJ0
ENST00000330720	KDELR1	P24390
ENST00000280700	NGLY1	Q96IV0
ENST00000342291	KCNJ14	Q9UNX9
ENST00000614823	LPAR4	Q99677
ENST00000325926	RPRM	Q9NS64
ENST00000404276	CHEK2	O96017
ENST00000367135	SLC26A9	Q7LBE3
ENST00000308344	CLDN15	P56746
ENST00000397676	ALG3	Q92685
ENST00000267426	FITM1	A5D6W6
ENST00000641885	OR4K2	Q8NGD2
ENST00000271417	ILDR2	Q71H61
ENST00000298119	LRFN5	Q96NI6
ENST00000641200	OR4M1	Q8NGD0
ENST00000641793	OR4K14	Q8NGD5
ENST00000540461	OR6J1	Q8NGC5
ENST00000641904	OR4K13	Q8NH42
ENST00000641172	OR4K1	Q8NGD4
ENST00000641040	OR10G3	Q8NGC4
ENST00000645361	CYP2D6	P10635
ENST00000262429	ATP2C2	O75185
ENST00000339375	TMEM130	Q8N3G9
ENST00000331479	SMDT1	Q9H4I9
ENST00000328963	P2RX7	Q99572
ENST00000381620	GABRA2	P47869
ENST00000422113	TMEM132D	Q14C87
ENST00000612978	TMEM191B	P0C7N4
ENST00000245680	SLC35F5	Q8WV83
ENST00000301998	B3GNT2	Q9NY97
ENST00000354882	TMEM205	Q6UW68
ENST00000323319	CLDN22	Q8N7P3
ENST00000497933	LRRC55	Q6ZSA7
ENST00000310118	PSMD2	Q13200
ENST00000366607	TOMM20	Q15388
ENST00000552374	TMEM116	Q8NCL8
ENST00000222139	EPOR	P19235
ENST00000323346	SLC17A8	Q8NDX2
ENST00000241891	OPN4	Q9UHM6
ENST00000368636	BNIP3	Q12983
ENST00000355300	LINGO1	Q96FE5
ENST00000520468	COX6C	P09669
ENST00000371757	KCNT1	Q5JUK3
ENST00000600449	TMEM185A	Q8NFB2
ENST00000229266	CHPT1	Q8WUD6
ENST00000378142	GPR34	Q9UPC5
ENST00000304101	KCNS3	Q9BQ31
ENST00000610966	SVOP	Q8N4V2
ENST00000461366	RNF112	Q9ULX5
ENST00000373306	TACR2	P21452
ENST00000279101	CABLES2	Q9BTV7
ENST00000263650	OSBPL5	Q9H0X9
ENST00000359236	VSIG10	Q8N0Z9
ENST00000306406	TMEM37	Q8WXS4
ENST00000447857	KASH5	Q8N6L0
ENST00000368043	SLAMF7	Q9NQ25
ENST00000320005	CNGB3	Q9NQW8
ENST00000368226	PTPRK	Q15262
ENST00000350690	SLC25A10	Q9UBX3
ENST00000221485	SLC17A7	Q9P2U7
ENST00000308666	ABCD2	Q9UBJ2
ENST00000263196	DGCR2	P98153
ENST00000293350	ALDH16A1	Q8IZ83
ENST00000344347	XBP1	P17861
ENST00000240093	FZD3	Q9NPG1
ENST00000619168	CAMK1D	Q8IU85
ENST00000367321	MTHFD1L	Q6UB35
ENST00000287859	ODR4	Q5SWX8
ENST00000357103	ADIPOR2	Q86V24
ENST00000371589	MAN1B1	Q9UKM7
ENST00000367749	FMO4	P31512
ENST00000259357	OR1J1	Q8NGS3
ENST00000335302	OR1J2	Q8NGS2
ENST00000340750	OR1J4	Q8NGS1
ENST00000297913	OR1Q1	Q15612
ENST00000579469	SMIM6	P0DI80
ENST00000381334	TMEM165	Q9HC07
ENST00000265641	CPT1A	P50416
ENST00000221466	FCGRT	P55899
ENST00000309106	MRGPRD	Q8TDS7
ENST00000649779	MPIG6B	O95866
ENST00000270645	RCN3	Q96D15
ENST00000372874	ADA	P00813
ENST00000373930	MEGF9	Q9H1U4
ENST00000617670	FMO1	Q01740
ENST00000620913	SLC38A5	Q8WUX1
ENST00000679737	CERS3	Q8IU89
ENST00000294309	TPCN2	Q8NHX9
ENST00000356173	SUN5	Q8TC36
ENST00000246794	PRRG2	O14669
ENST00000368176	FCRL1	Q96LA6
ENST00000367177	LRRN2	O75325
ENST00000382722	CACNA2D4	Q7Z3S7
ENST00000285968	NUP205	Q92621
ENST00000299194	LRTM2	Q8N967
ENST00000297625	MYORG	Q6NSJ0
ENST00000280665	DCP1B	Q8IZD4
ENST00000319374	ZDHHC22	Q8N966
ENST00000381348	SMIM45	A0A590UK83
ENST00000514170	CNGA1	P29973
ENST00000533871	IGSF9B	Q9UPX0
ENST00000512733	PAQR3	Q6TCH7
ENST00000366997	LPGAT1	Q92604
ENST00000395176	DNAJC30	Q96LL9
ENST00000230588	MEP1A	Q16819
ENST00000313525	DNAJC25	Q9H1X3
ENST00000370818	GPC3	P51654
ENST00000646375	AVPR2	P30518
ENST00000376016	YME1L1	Q96TA2
ENST00000674457	PRRG3	Q9BZD7
ENST00000374279	UGCG	Q16739
ENST00000329903	CNGA2	Q16280
ENST00000222812	STX1A	Q16623
ENST00000303749	SDR16C5	Q8N3Y7
ENST00000000412	M6PR	P20645
ENST00000395145	CLDN3	O15551
ENST00000263233	SYP	P08247
ENST00000356986	KLRG1	Q96E93
ENST00000320531	TMEM270	Q6UE05
ENST00000320901	OR4F21	O95013
ENST00000373502	CHIC1	Q5VXU3
ENST00000257696	HILPDA	Q9Y5L2
ENST00000276654	LRP12	Q9Y561
ENST00000262432	METTL2B	Q6P1Q9
ENST00000244174	IL9R	Q01113
ENST00000268171	FURIN	P09958
ENST00000423729	NAT8L	Q8N9F0
ENST00000333493	ADGRG3	Q86Y34
ENST00000216271	HDAC10	Q969S8
ENST00000395124	SLC43A3	Q8NBI5
ENST00000265593	CLCN2	P51788
ENST00000340457	UPK3BL1	B0FP48
ENST00000373146	ST6GALNAC6	Q969X2
ENST00000337714	AKAP1	Q92667
ENST00000335504	MAGED4B	Q96JG8
ENST00000373408	CCDC167	Q9P0B6
ENST00000598293	CPT1C	Q8TCG5
ENST00000303068	ENTREP1	Q15884
ENST00000302681	OR2K2	Q8NGT1
ENST00000263686	SELP	P16109
ENST00000569275	SERTM2	A0A1B0GWG4
ENST00000339157	ABHD12	Q8N2K0
ENST00000301204	TMEM145	Q8NBT3
ENST00000215912	PIK3IP1	Q96FE7
ENST00000361322	CAMK1G	Q96NX5
ENST00000261534	POMT2	Q9UKY4
ENST00000374940	HLA-DQA2	P01906
ENST00000217446	PIGU	Q9H490
ENST00000438763	HLA-DOB	P13765
ENST00000641086	OR4N5	Q8IXE1
ENST00000496677	CLDN12	P56749
ENST00000335972	UBA1	P22314
ENST00000287934	FZD1	Q9UP38
ENST00000509356	PTTG1IP2	P0DTF9
ENST00000262027	MARS1	P56192
ENST00000377811	NDUFB11	Q9NX14
ENST00000358146	DMRT2	Q9Y5R5
ENST00000453321	TMEM67	Q5HYA8
ENST00000341049	CAV1	Q03135
ENST00000294854	RGSL1	A5PLK6
ENST00000684074	MIGA2	Q7L4E1
ENST00000525680	TP53I11	O14683
ENST00000601417	ERVV-2	B6SEH9
ENST00000399881	KCNU1	A8MYU2
ENST00000435456	SLC25A17	O43808
ENST00000295082	KCNF1	Q9H3M0
ENST00000324727	SCN4B	Q8IWT1
ENST00000341514	ATP7A	Q04656
ENST00000264350	HERC5	Q9UII4
ENST00000295083	SLC66A3	Q8N755
ENST00000555147	MC1R	Q01726
ENST00000411646	SMIM26	A0A096LP01
ENST00000527353	PIGY	Q3MUY2
ENST00000240851	TFG	Q92734
ENST00000585682	GASK1B	Q6UWH4
ENST00000257910	TSPAN31	Q12999
ENST00000309731	GRAMD2A	Q8IUY3
ENST00000266643	MARCHF9	Q86YJ5
ENST00000366971	FLVCR1	Q9Y5Y0
ENST00000434431	TMEM247	A6NEH6
ENST00000563236	SLC12A3	P55017
ENST00000374212	SLC31A1	O15431
ENST00000643606	TMIE	Q8NEW7
ENST00000307340	USH2A	O75445
ENST00000489339	RNF183	Q96D59
ENST00000354728	UGT1A9	O60656
ENST00000536534	PLD5	Q8N7P1
ENST00000439977	HERPUD1	Q15011
ENST00000330753	FLRT2	O43155
ENST00000649586	ABCB4	P21439
ENST00000247138	SLC35A2	P78381
ENST00000616540	ALG9	Q9H6U8
ENST00000576060	TMEM95	Q3KNT9
ENST00000299157	IKBIP	Q70UQ0
ENST00000305139	UGT1A6	P19224
ENST00000305208	UGT1A1	P22309
ENST00000449590	PTH1R	Q03431
ENST00000398022	TM9SF4	Q92544
ENST00000556029	TMPO	P42167
ENST00000215567	TECR	Q9NZ01
ENST00000218176	KCND1	Q9NSA2
ENST00000216277	PAPOLA	P51003
ENST00000622132	ABCB1	P08183
ENST00000255688	PLAAT4	Q9UL19
ENST00000255695	PLAAT2	Q9NWW9
ENST00000237201	SPACA1	Q9HBV2
ENST00000398868	ATL3	Q6DD88
ENST00000266546	CLSTN3	Q9BQT9
ENST00000338382	FOCAD	Q5VW36
ENST00000358039	ST7L	Q8TDW4
ENST00000439502	PISD	Q9UG56
ENST00000324695	TRPM8	Q7Z2W7
ENST00000495827	HACD4	Q5VWC8
ENST00000692500	SMIM27	A0A1B0GUW7
ENST00000251268	MEGF8	Q7Z7M0
ENST00000352511	ACVR2B	Q13705
ENST00000377819	RTN3	O95197
ENST00000552032	MYRFL	Q96LU7
ENST00000249806	CLN6	Q9NWW5
ENST00000258111	KCNMB4	Q86W47
ENST00000392844	ORC3	Q9UBD5
ENST00000378204	EXT1	Q16394
ENST00000367590	XPR1	Q9UBH6
ENST00000550708	OR11H12	B2RN74
ENST00000264312	OCIAD1	Q9NX40
ENST00000382435	SLC35G5	Q96KT7
ENST00000402297	CEBPZOS	A8MTT3
ENST00000314254	MRGPRX4	Q96LA9
ENST00000161559	CEACAM1	P13688
ENST00000537075	KCNS1	Q96KK3
ENST00000331222	CLN8	Q9UBY8
ENST00000299178	AVPR1A	P37288
ENST00000366618	SLC35F3	Q8IY50
ENST00000303324	OR2B2	Q9GZK3
ENST00000278409	OR5F1	O95221
ENST00000313472	OR8H3	Q8N146
ENST00000313447	OR8K5	Q8NH50
ENST00000312298	OR5J2	Q8NH18
ENST00000471841	MFN1	Q8IWA4
ENST00000316770	OR10Q1	Q8NGQ4
ENST00000313253	OR4D11	Q8NGI4
ENST00000302270	OR8U1	Q8NH10
ENST00000623286	OR8U3	Q8NH85
ENST00000279791	OR5M9	Q8NGP3
ENST00000304800	TMEM208	Q9BTX3
ENST00000260442	BCL2L10	Q9HD36
ENST00000372829	ARMCX1	Q9P291
ENST00000373053	MCU	Q8NE86
ENST00000361910	ARMCX6	Q7L4S7
ENST00000248933	SEZ6L	Q9BYH1
ENST00000344876	PCDH18	Q9HCL0
ENST00000396439	KLRC3	Q07444
ENST00000612814	SLC46A1	Q96NT5
ENST00000471229	ARMCX3	Q9UH62
ENST00000682763	SYNE3	Q6ZMZ3
ENST00000299798	SLC9A5	Q14940
ENST00000356824	ARMCX2	Q7L311
ENST00000508596	WDR17	Q8IZU2
ENST00000306708	LRRC8E	Q6NSJ5
ENST00000229729	SLC44A4	Q53GD3
ENST00000361320	LRRTM3	Q86VH5
ENST00000312108	CPT1B	Q92523
ENST00000344096	DYRK2	Q92630
ENST00000445307	CLDN34	H7C241
ENST00000318978	CTXN1	P60606
ENST00000375203	ATF6B	Q99941
ENST00000640159	LHFPL7	Q6ICI0
ENST00000347624	LRRC15	Q8TF66
ENST00000326152	HSD11B2	P80365
ENST00000444313	PARVG	Q9HBI0
ENST00000613503	SPPL2B	Q8TCT7
ENST00000367685	GPR52	Q9Y2T5
ENST00000427190	GK	P32189
ENST00000381545	SLCO1B3	Q9NPD5
ENST00000397542	CDHR5	Q9HBB8
ENST00000378863	CRLS1	Q9UJA2
ENST00000176183	DRD4	P21917
ENST00000288025	TMED6	Q8WW62
ENST00000549446	KCNC2	Q96PR1
ENST00000378858	LRRN4	Q8WUT4
ENST00000280155	ADRA2A	P08913
ENST00000334956	PARVA	Q9NVD7
ENST00000307002	OR10G6	Q8NH81
ENST00000375024	OR10G9	Q8NGN4
ENST00000323030	DUOXA2	Q1HG44
ENST00000233615	WBP1	Q96G27
ENST00000304820	OR1L3	Q8NH93
ENST00000315599	CD209	Q9NNX6
ENST00000614302	ACSF3	Q4G176
ENST00000307366	TMEM223	A0PJW6
ENST00000333449	TMEM179B	Q7Z7N9
ENST00000261458	HHAT	Q5VTY9
ENST00000289746	CDH15	P55291
ENST00000221480	PEX11G	Q96HA9
ENST00000216115	BIK	Q13323
ENST00000537611	ASIC5	Q9NY37
ENST00000375107	AGPAT1	Q99943
ENST00000367565	TEDDM1	Q5T9Z0
ENST00000342694	NPR2	P20594
ENST00000377981	OR13J1	Q8NGT2
ENST00000325643	SPATA31E1	Q6ZUB1
ENST00000456015	SLC30A8	Q8IWU4
ENST00000375094	RNF5	Q99942
ENST00000264079	MCOLN1	Q9GZU1
ENST00000302328	SCN11A	Q9UI33
ENST00000369529	SMIM9	A6NGZ8
ENST00000302274	ELOVL6	Q9H5J4
ENST00000389037	DUOX1	Q9NRD9
ENST00000377526	AUP1	Q9Y679
ENST00000287169	ZDHHC5	Q9C0B5
ENST00000375023	NOTCH4	Q99466
ENST00000331075	INPP5J	Q15735
ENST00000395388	HLA-DRA	P01903
ENST00000359396	TRPV6	Q9H1D0
ENST00000621696	ADNP	Q9H2P0
ENST00000264198	MUL1	Q969V5
ENST00000297581	DCSTAMP	Q9H295
ENST00000311755	HIGD2B	Q4VC39
ENST00000367434	B3GALT2	O43825
ENST00000355443	MFSD10	Q14728
ENST00000355265	KEL	P23276
ENST00000375363	G6PC2	Q9NQR9
ENST00000285518	AGPAT5	Q9NUQ2
ENST00000378357	CA9	Q16790
ENST00000650372	ABCB11	O95342
ENST00000292090	TLCD1	Q96CP7
ENST00000259874	IER3	P46695
ENST00000329797	GPR132	Q9UNW8
ENST00000684052	NPBWR2	P48146
ENST00000295522	CLDN1	O95832
ENST00000264734	CLDN16	Q9Y5I7
ENST00000255008	SSTR4	P31391
ENST00000377103	THBD	P07204
