Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000282561	GJA1	P17302
ENST00000305494	TMEM135	Q86UB9
ENST00000335965	ZDHHC4	Q9NPG8
ENST00000334348	UPK3B	Q9BT76
ENST00000445369	CLDN9	O95484
ENST00000280481	FREM2	Q5SZK8
ENST00000166244	EPHA8	P29322
ENST00000358689	ENTPD4	Q9Y227
ENST00000641200	OR4M1	Q8NGD0
ENST00000003084	CFTR	P13569
ENST00000313624	EPSTI1	Q96J88
ENST00000296595	TMEM161B	Q8NDZ6
ENST00000261778	TANGO6	Q9C0B7
ENST00000331555	RHEX	Q6ZWK4
ENST00000324472	DPY19L2	Q6NUT2
ENST00000252087	PCDHGC5	Q9Y5F6
ENST00000371901	CYP4X1	Q8N118
ENST00000411646	SMIM26	A0A096LP01
ENST00000308128	DSG4	Q86SJ6
ENST00000396005	SLC5A12	Q1EHB4
ENST00000405303	TAPT1	Q6NXT6
ENST00000448498	SLC22A14	Q9Y267
ENST00000400000	VAPA	Q9P0L0
ENST00000641874	OR5H1	A6NKK0
ENST00000163416	GOLGA5	Q8TBA6
ENST00000298552	TSC1	Q92574
ENST00000221700	CYP4F2	P78329
ENST00000299333	SCN3B	Q9NY72
ENST00000616540	ALG9	Q9H6U8
ENST00000237530	RPN2	P04844
ENST00000269571	ERBB2	P04626
ENST00000282611	CATSPER3	Q86XQ3
ENST00000382762	BET1L	Q9NYM9
ENST00000331373	POMK	Q9H5K3
ENST00000511685	TENM3	Q9P273
ENST00000375107	AGPAT1	Q99943
ENST00000263054	SORCS1	Q8WY21
ENST00000333486	UBA7	P41226
ENST00000194152	PCDHB4	Q9Y5E5
ENST00000307552	OR10V1	Q8NGI7
ENST00000340967	ACER2	Q5QJU3
ENST00000556440	CEP95	Q96GE4
ENST00000263956	GTF3C3	Q9Y5Q9
ENST00000297524	SLC7A13	Q8TCU3
ENST00000368463	PBXIP1	Q96AQ6
ENST00000641945	OR2T8	A6NH00
ENST00000270560	TM4SF5	O14894
ENST00000320892	RNF144A	P50876
ENST00000510168	ATP2C1	P98194
ENST00000258229	PCNX2	A6NKB5
ENST00000374321	SYT15	Q9BQS2
ENST00000270162	SIK1	P57059
ENST00000327705	BTNL9	Q6UXG8
ENST00000294954	LHCGR	P22888
ENST00000257863	AMHR2	Q16671
ENST00000243300	NRK	Q7Z2Y5
ENST00000310054	CYP2S1	Q96SQ9
ENST00000428216	MAVS	Q7Z434
ENST00000275300	SLC22A3	O75751
ENST00000277216	OR13C4	Q8NGS5
ENST00000476941	TRPC1	P48995
ENST00000400454	DSCAM	O60469
ENST00000358864	TMC2	Q8TDI7
ENST00000636696	SPEM3	A0A1B0GUW6
ENST00000377574	SLC22A12	Q96S37
ENST00000431232	PGAP6	Q9HCN3
ENST00000322313	WDR33	Q9C0J8
ENST00000368820	LINGO4	Q6UY18
ENST00000684775	KCNN1	Q92952
ENST00000284629	ASZ1	Q8WWH4
ENST00000342788	ERBB4	Q15303
ENST00000317965	OR2M7	Q8NG81
ENST00000641740	OR6C3	Q9NZP0
ENST00000319423	OR6B2	Q6IFH4
ENST00000395503	ATP2A1	O14983
ENST00000348367	GPAM	Q9HCL2
ENST00000197268	FAM234B	A2RU67
ENST00000641040	OR10G3	Q8NGC4
ENST00000303415	SIRPG	Q9P1W8
ENST00000671881	CAMK2A	Q9UQM7
ENST00000308508	CSPG4	Q6UVK1
ENST00000244766	NRN1	Q9NPD7
ENST00000271751	KCNH1	O95259
ENST00000309926	GPR148	Q8TDV2
ENST00000215095	STX1B	P61266
ENST00000379645	TRPC3	Q13507
ENST00000652263	LRRC4B	Q9NT99
ENST00000327042	TMEM86B	Q8N661
ENST00000381134	ARSL	P51690
ENST00000641380	OR5H14	A6NHG9
ENST00000355097	ENTPD2	Q9Y5L3
ENST00000508883	PKD2L2	Q9NZM6
ENST00000243964	SLC12A5	Q9H2X9
ENST00000329542	UNC5A	Q6ZN44
ENST00000353258	GDE1	Q9NZC3
ENST00000314891	LPCAT4	Q643R3
ENST00000683689	SLITRK5	O94991
ENST00000307388	OR52A5	Q9H2C5
ENST00000293405	IZUMO2	Q6UXV1
ENST00000375344	MFSD14B	Q5SR56
ENST00000327355	FAM174B	Q3ZCQ3
ENST00000641238	OR10A6	Q8NH74
ENST00000332142	KCNH7	Q9NS40
ENST00000335625	GABRA5	P31644
ENST00000306384	VAMP5	O95183
ENST00000377104	SPRY2	O43597
ENST00000289672	PKD1L1	Q8TDX9
ENST00000241256	GHSR	Q92847
ENST00000305249	TACR1	P25103
ENST00000627620	SCN8A	Q9UQD0
ENST00000264409	GPAT3	Q53EU6
ENST00000378509	SLC35B4	Q969S0
ENST00000223051	TFR2	Q9UP52
ENST00000371741	KCNB1	Q14721
ENST00000261455	PACC1	Q9H813
ENST00000366542	CEP170	Q5SW79
ENST00000409735	PLD3	Q8IV08
ENST00000226091	EFNB3	Q15768
ENST00000380219	OR51B6	Q9H340
ENST00000328194	DENND5A	Q6IQ26
ENST00000249887	ACKR4	Q9NPB9
ENST00000377175	OR2W1	Q9Y3N9
ENST00000646001	FRRS1	Q6ZNA5
ENST00000381297	P2RY8	Q86VZ1
ENST00000561890	MUC22	E2RYF6
ENST00000641363	OR2T5	Q6IEZ7
ENST00000227638	PANX1	Q96RD7
ENST00000370742	ADGRL4	Q9HBW9
ENST00000432605	C2orf74	A8MZ97
ENST00000368424	DCST2	Q5T1A1
ENST00000548747	PMEL	P40967
ENST00000216420	CGRRF1	Q99675
ENST00000695931	HIGD1C	A8MV81
ENST00000372585	SLC22A7	Q9Y694
ENST00000641644	OR2T6	Q8NHC8
ENST00000230124	FIG4	Q92562
ENST00000641193	OR2T11	Q8NH01
ENST00000373106	CSF3R	Q99062
ENST00000262304	PKD1	P98161
ENST00000252590	PLVAP	Q9BX97
ENST00000379236	TNFRSF4	P43489
ENST00000377981	OR13J1	Q8NGT2
ENST00000379458	MUC3A	Q02505
ENST00000371506	ENTPD8	Q5MY95
ENST00000316386	ICOS	Q9Y6W8
ENST00000304936	OR2C1	O95371
ENST00000315392	PLXDC1	Q8IUK5
ENST00000502346	TMEM167A	Q8TBQ9
ENST00000409977	VSTM5	A8MXK1
ENST00000204961	EFNB1	P98172
ENST00000392666	KCNJ1	P48048
ENST00000380495	TLCD3B	Q71RH2
ENST00000244043	PTGIS	Q16647
ENST00000295802	RETSAT	Q6NUM9
ENST00000561878	TMEM170A	Q8WVE7
ENST00000359947	PTPRF	P10586
ENST00000372113	LRIT2	A6NDA9
ENST00000064724	CLDN11	O75508
ENST00000318507	CXCR2	P25025
ENST00000261800	FAT2	Q9NYQ8
ENST00000199936	HSD17B2	P37059
ENST00000676104	TMPRSS6	Q8IU80
ENST00000305899	OR10H2	O60403
ENST00000374874	PLPPR1	Q8TBJ4
ENST00000278927	ESAM	Q96AP7
ENST00000292079	FXYD2	P54710
ENST00000504030	HTR3A	P46098
ENST00000413619	TMEM210	A6NLX4
ENST00000217957	VSIG1	Q86XK7
ENST00000378116	FAM171A1	Q5VUB5
ENST00000446702	CNTN6	Q9UQ52
ENST00000524993	TMPRSS13	Q9BYE2
ENST00000335288	ATP4B	P51164
ENST00000373089	NCR2	O95944
ENST00000508048	TMPRSS11A	Q6ZMR5
ENST00000449352	FHIP1B	Q8N612
ENST00000261892	SLC24A1	O60721
ENST00000681219	C16orf92	Q96LL3
ENST00000274140	MARCHF6	O60337
ENST00000341567	TMEM248	Q9NWD8
ENST00000265969	KCNC1	P48547
ENST00000621082	SHISA8	B8ZZ34
ENST00000437525	KCNK16	Q96T55
ENST00000409745	MYADML2	A6NDP7
ENST00000269740	SLC39A3	Q9BRY0
ENST00000275216	TAAR1	Q96RJ0
ENST00000367103	MAPKAPK2	P49137
ENST00000252595	SLC27A1	Q6PCB7
ENST00000262461	SLC12A2	P55011
ENST00000336374	CYP3A7	P24462
ENST00000286355	ADCY8	P40145
ENST00000371244	PRKAA2	P54646
ENST00000623441	OR4N4C	A0A096LPK9
ENST00000359523	MPZL1	O95297
ENST00000405322	ABCG5	Q9H222
ENST00000305097	P2RY1	P47900
ENST00000652092	RGR	P47804
ENST00000358867	TMEM126B	Q8IUX1
ENST00000355784	OR11L1	Q8NGX0
ENST00000652021	EIF3L	Q9Y262
ENST00000304748	FPR1	P21462
ENST00000372488	DLK2	Q6UY11
ENST00000406875	HIPK2	Q9H2X6
ENST00000629482	CCDC163	A0A0D9SF12
ENST00000573100	SMIM28	A0A1B0GU29
ENST00000287169	ZDHHC5	Q9C0B5
ENST00000375533	BAMBI	Q13145
ENST00000297581	DCSTAMP	Q9H295
ENST00000388922	ACVRL1	P37023
ENST00000649076	SLC22A18	Q96BI1
ENST00000366476	OR2M5	A3KFT3
ENST00000303924	HAS2	Q92819
ENST00000354258	TAP1	Q03518
ENST00000320895	CLPTM1L	Q96KA5
ENST00000527353	PIGY	Q3MUY2
ENST00000374719	EDA2R	Q9HAV5
ENST00000293373	NCKAP1L	P55160
ENST00000611870	CNTNAP4	Q9C0A0
ENST00000244174	IL9R	Q01113
ENST00000533293	LTB4R2	Q9NPC1
ENST00000009530	CD74	P04233
ENST00000366847	CEP43	O95684
ENST00000272638	UBXN4	Q92575
ENST00000266546	CLSTN3	Q9BQT9
ENST00000506729	SLCO6A1	Q86UG4
ENST00000342144	COX8C	Q7Z4L0
ENST00000303071	DONSON	Q9NYP3
ENST00000342560	GDAP1L1	Q96MZ0
ENST00000570248	NDRG4	Q9ULP0
ENST00000554311	BDKRB2	P30411
ENST00000504110	C4orf3	Q8WVX3
ENST00000485303	NECTIN3	Q9NQS3
ENST00000331342	SNORC	Q6UX34
ENST00000005259	BCAP29	Q9UHQ4
ENST00000310775	FANCI	Q9NVI1
ENST00000330423	TUBA8	Q9NY65
ENST00000402988	IGSF23	A1L1A6
ENST00000374153	TMEM273	Q5T292
ENST00000261534	POMT2	Q9UKY4
ENST00000297205	STEAP1	Q9UHE8
ENST00000392844	ORC3	Q9UBD5
ENST00000266712	TMTC3	Q6ZXV5
ENST00000332598	TMED9	Q9BVK6
ENST00000579022	SMIM21	Q3B7S5
ENST00000640051	GOSR2	O14653
ENST00000272542	SLC20A1	Q8WUM9
ENST00000263921	CHIC2	Q9UKJ5
ENST00000273352	ADGRG7	Q96K78
ENST00000380588	IGSF5	Q9NSI5
ENST00000369416	HSD3B2	P26439
ENST00000356824	ARMCX2	Q7L311
ENST00000379847	NDUFB6	O95139
ENST00000319331	LRRN1	Q6UXK5
ENST00000308360	PIGS	Q96S52
ENST00000614722	OR4M2	Q8NGB6
ENST00000641181	OR52N5	Q8NH56
ENST00000294129	NCKIPSD	Q9NZQ3
ENST00000244527	SLC17A1	Q14916
ENST00000282587	SLC30A6	Q6NXT4
ENST00000642057	OR5K1	Q8NHB7
ENST00000326446	ARL6IP6	Q8N6S5
ENST00000248121	SYNGR3	O43761
ENST00000389074	SHISAL2B	A6NKW6
ENST00000340634	PAQR9	Q6ZVX9
ENST00000331581	CADM1	Q9BY67
ENST00000294725	KCNT2	Q6UVM3
ENST00000251566	UGT2A3	Q6UWM9
ENST00000274496	YIPF5	Q969M3
ENST00000371494	SLC1A7	O00341
ENST00000393812	SLC35B2	Q8TB61
ENST00000371933	EFCAB14	O75071
ENST00000305139	UGT1A6	P19224
ENST00000641288	OR7D2	Q96RA2
ENST00000218075	GLRA2	P23416
ENST00000595464	C5AR2	Q9P296
ENST00000263321	TYR	P14679
ENST00000370351	SLC17A9	Q9BYT1
ENST00000437823	SPATA31A5	Q5VU36
ENST00000392685	KCNMB3	Q9NPA1
ENST00000238936	MFSD13A	Q14CX5
ENST00000393203	PTGFRN	Q9P2B2
ENST00000595290	OPN1MW	P04001
ENST00000369816	ELOVL4	Q9GZR5
ENST00000641196	OR6A2	O95222
ENST00000330498	SLC5A2	P31639
ENST00000650309	COX7B	P24311
ENST00000344941	SLC15A5	A6NIM6
ENST00000617225	TEX28	O15482
ENST00000603540	ADAM21	Q9UKJ8
ENST00000623530	OR1B1	Q8NGR6
ENST00000399503	MAP3K1	Q13233
ENST00000299441	DCHS1	Q96JQ0
ENST00000328963	P2RX7	Q99572
ENST00000290310	KCNE2	Q9Y6J6
ENST00000651419	EDNRA	P25101
ENST00000367341	RAET1L	Q5VY80
ENST00000319327	SERINC4	A6NH21
ENST00000339375	TMEM130	Q8N3G9
ENST00000526014	FXYD6	Q9H0Q3
ENST00000679737	CERS3	Q8IU89
ENST00000354914	SCARA5	Q6ZMJ2
ENST00000355591	COX7B2	Q8TF08
ENST00000596399	LIM2	P55344
ENST00000622030	SRD5A2	P31213
ENST00000641926	OR51G2	Q8NGK0
ENST00000460972	OR2T27	Q8NH04
ENST00000317449	LRRN4CL	Q8ND94
ENST00000342480	PODXL2	Q9NZ53
ENST00000372230	SLC35C2	Q9NQQ7
ENST00000316341	SLC12A4	Q9UP95
ENST00000367921	DDR2	Q16832
ENST00000306910	ZNF584	Q8IVC4
ENST00000283916	TMPRSS11D	O60235
ENST00000713554	VN1R5	Q7Z5H4
ENST00000257575	RNFT2	Q96EX2
ENST00000270310	FXYD7	P58549
ENST00000262316	RHBDF1	Q96CC6
ENST00000532485	ACER3	Q9NUN7
ENST00000379445	CTXN3	Q4LDR2
ENST00000308744	NPFFR2	Q9Y5X5
ENST00000521508	ALG11	Q2TAA5
ENST00000343619	ATP6V0A1	Q93050
ENST00000311813	AQP1	P29972
ENST00000264703	FNDC4	Q9H6D8
ENST00000641627	OR1M1	Q8NGA1
ENST00000283249	ITGB6	P18564
ENST00000304546	ECEL1	O95672
ENST00000374897	TAP2	Q03519
ENST00000503525	TUNAR	A0A1B0GTB2
ENST00000261483	MAN2A1	Q16706
ENST00000320634	FAIM2	Q9BWQ8
ENST00000525899	GJB7	Q6PEY0
ENST00000264249	CHST10	O43529
ENST00000315082	RHOT2	Q8IXI1
ENST00000535986	SMCO2	A6NFE2
ENST00000324675	FAM187B	Q17R55
ENST00000641592	OR2A12	Q8NGT7
ENST00000370282	TMED5	Q9Y3A6
ENST00000296533	NPY1R	P25929
ENST00000339450	ERMP1	Q7Z2K6
ENST00000253188	SLC7A10	Q9NS82
ENST00000286808	CLDN17	P56750
ENST00000323675	SPEM1	Q8N4L4
ENST00000272433	SFXN5	Q8TD22
ENST00000373693	CXCR3	P49682
ENST00000366534	CATSPERE	Q5SY80
ENST00000306406	TMEM37	Q8WXS4
ENST00000327245	ATP10B	O94823
ENST00000641645	OR52N1	Q8NH53
ENST00000316368	OR2AE1	Q8NHA4
ENST00000577745	SLC25A35	Q3KQZ1
ENST00000240093	FZD3	Q9NPG1
ENST00000358755	FZD6	O60353
ENST00000327606	MC2R	Q01718
ENST00000300456	SLC27A4	Q6P1M0
ENST00000282096	PDE3B	Q13370
ENST00000344795	RAB5IF	Q9BUV8
ENST00000234256	SLC1A4	P43007
ENST00000467761	HHLA2	Q9UM44
ENST00000298786	SHLD2	Q86V20
ENST00000403528	HCRTR1	O43613
ENST00000367580	MR1	Q95460
ENST00000447712	FGFR1	P11362
ENST00000261867	SLC30A4	O14863
ENST00000522353	PCDHA3	Q9Y5H8
ENST00000374759	SLC38A10	Q9HBR0
ENST00000403662	CSF2RB	P32927
ENST00000371481	FFAR4	Q5NUL3
ENST00000439858	TMEM125	Q96AQ2
ENST00000344644	UGT1A10	Q9HAW8
ENST00000620633	LPAR6	P43657
ENST00000265044	SSR3	Q9UNL2
ENST00000233969	SLC9A2	Q9UBY0
ENST00000314400	NEPRO	Q6NW34
ENST00000297273	CASD1	Q96PB1
ENST00000418030	ADCY4	Q8NFM4
ENST00000023064	SLC7A9	P82251
ENST00000371325	FAM209B	Q5JX69
ENST00000369929	OPN1MW2	P0DN77
ENST00000547379	SLC16A7	O60669
ENST00000257934	ESPL1	Q14674
ENST00000397542	CDHR5	Q9HBB8
ENST00000328945	SDR42E1	Q8WUS8
ENST00000605895	RER1	O15258
ENST00000229332	CLEC4A	Q9UMR7
ENST00000296978	TMEM200A	Q86VY9
ENST00000220584	FDFT1	P37268
ENST00000414645	DPY19L4	Q7Z388
ENST00000360864	DNAJC5	Q9H3Z4
ENST00000218316	GPR50	Q13585
ENST00000261646	SREBF1	P36956
ENST00000405460	ADGRV1	Q8WXG9
ENST00000250405	BCL2L2	Q92843
ENST00000523390	PCDHGB1	Q9Y5G3
ENST00000230588	MEP1A	Q16819
ENST00000304646	OR1F1	O43749
ENST00000684430	COX7A2	P14406
ENST00000312295	RTP1	P59025
ENST00000341119	SLC25A40	Q8TBP6
ENST00000297625	MYORG	Q6NSJ0
ENST00000281017	TMEM18	Q96B42
ENST00000302040	OR5A2	Q8NGI9
ENST00000378142	GPR34	Q9UPC5
ENST00000507382	TMEM92	Q6UXU6
ENST00000255226	SLC14A2	Q15849
ENST00000308027	SLC16A13	Q7RTY0
ENST00000301204	TMEM145	Q8NBT3
ENST00000222547	BET1	O15155
ENST00000650601	HBD	P02042
ENST00000367145	SLC45A3	Q96JT2
ENST00000330927	EVI2B	P34910
ENST00000316649	IL20RA	Q9UHF4
ENST00000400841	CRLF2	Q9HC73
ENST00000261304	GALC	P54803
ENST00000395693	SCO2	O43819
ENST00000311956	ARHGAP1	Q07960
ENST00000374299	SLC7A3	Q8WY07
ENST00000368468	MAN1A1	P33908
ENST00000215912	PIK3IP1	Q96FE7
ENST00000503771	TMEM158	Q8WZ71
ENST00000477616	KCNC3	Q14003
ENST00000317121	OR56B1	Q8NGI3
ENST00000356736	SLC39A8	Q9C0K1
ENST00000442697	DNAJB14	Q8TBM8
ENST00000362065	FAN1	Q9Y2M0
ENST00000421351	PERP	Q96FX8
ENST00000641626	OR2M3	Q8NG83
ENST00000322107	OR10H4	Q8NGA5
ENST00000525596	NPIPA8	P0DM63
ENST00000641042	OR10K2	Q6IF99
ENST00000272163	LBR	Q14739
ENST00000316185	SLC2A11	Q9BYW1
ENST00000330753	FLRT2	O43155
ENST00000356956	IGF2R	P11717
ENST00000641386	OR4K17	Q8NGC6
ENST00000374902	TEX10	Q9NXF1
ENST00000595753	SLC35E1	Q96K37
ENST00000308696	PSMD1	Q99460
ENST00000271915	KCNN3	Q9UGI6
ENST00000323146	SLC35A4	Q96G79
ENST00000393409	PLXNA1	Q9UIW2
ENST00000281830	KCNE4	Q8WWG9
ENST00000635120	CSMD1	Q96PZ7
ENST00000338560	TRPV2	Q9Y5S1
ENST00000435607	SCN4A	P35499
ENST00000648437	RPS10	P46783
ENST00000326621	VSIG2	Q96IQ7
ENST00000361971	PLXNB3	Q9ULL4
ENST00000510508	DIO3	P55073
ENST00000279396	TMEM219	Q86XT9
ENST00000258534	DRAM1	Q8N682
ENST00000275230	SLC2A12	Q8TD20
ENST00000314392	DPM2	O94777
ENST00000431010	HRH1	P35367
ENST00000216484	SPTLC2	O15270
ENST00000344514	OR5W2	Q8NH69
ENST00000298351	TMEM63C	Q9P1W3
ENST00000412401	TMEM182	Q6ZP80
ENST00000423729	NAT8L	Q8N9F0
ENST00000186436	TMEM131	Q92545
ENST00000301015	PIEZO1	Q92508
ENST00000367167	TMEM81	Q6P7N7
ENST00000394975	VKORC1	Q9BQB6
ENST00000441885	SHISA6	Q6ZSJ9
ENST00000650372	ABCB11	O95342
ENST00000425597	SCAMP5	Q8TAC9
ENST00000373187	PTPRT	O14522
ENST00000650623	INPP5F	Q9Y2H2
ENST00000646375	AVPR2	P30518
ENST00000305798	TSPAN5	P62079
ENST00000369352	GJA10	Q969M2
ENST00000328880	HCAR2	Q8TDS4
ENST00000216211	UPK3A	O75631
ENST00000215906	ASPHD2	Q6ICH7
ENST00000289361	BTN3A1	O00481
ENST00000328188	OR4C46	A6NHA9
ENST00000280904	DSC2	Q02487
ENST00000305447	GRM5	P41594
ENST00000375825	LY6G6D	O95868
ENST00000371065	LEPROT	O15243
ENST00000556029	TMPO	P42167
ENST00000355897	GPR160	Q9UJ42
ENST00000369503	SLC22A15	Q8IZD6
ENST00000313835	GPR89A	B7ZAQ6
ENST00000530810	OR52B2	Q96RD2
ENST00000360945	TOMM20L	Q6UXN7
ENST00000225873	PEX12	O00623
ENST00000327325	CLEC4M	Q9H2X3
ENST00000321276	SGPP2	Q8IWX5
ENST00000713907	TGFBR3L	H3BV60
ENST00000432826	TARM1	B6A8C7
ENST00000369304	ITGA10	O75578
ENST00000302274	ELOVL6	Q9H5J4
ENST00000335568	UGT2B28	Q9BY64
ENST00000261740	TRPV4	Q9HBA0
ENST00000311124	SLC19A1	P41440
ENST00000423302	IRAG1	Q9Y6F6
ENST00000373857	PTAFR	P25105
ENST00000303230	HCN1	O60741
ENST00000422959	PHTF2	Q8N3S3
ENST00000393238	TMCC1	O94876
ENST00000356663	TMEM259	Q4ZIN3
ENST00000641921	OR5B12	Q96R08
ENST00000676972	NDUFS2	O75306
ENST00000359440	TMC3	Q7Z5M5
ENST00000355044	ATRNL1	Q5VV63
ENST00000380770	ICAM4	Q14773
ENST00000297323	ADCY1	Q08828
ENST00000266943	SLC46A3	Q7Z3Q1
ENST00000398458	TMPRSS12	Q86WS5
ENST00000348547	ERGIC3	Q9Y282
ENST00000333360	SELE	P16581
ENST00000378628	PRRG1	O14668
ENST00000377386	TGOLN2	O43493
ENST00000311852	MMP14	P50281
ENST00000641841	OR2A7	Q96R45
ENST00000236938	FCRLA	Q7L513
ENST00000353704	CREB3	O43889
ENST00000422359	EBLN1	P0CF75
ENST00000337233	P2RX4	Q99571
ENST00000331920	PTCH1	Q13635
ENST00000261349	LRP6	O75581
ENST00000301452	ACER1	Q8TDN7
ENST00000383729	P4HTM	Q9NXG6
ENST00000205557	ABCC6	O95255
ENST00000341689	TMEM202	A6NGA9
ENST00000347785	CD5	P06127
ENST00000320431	AMIGO3	Q86WK7
ENST00000227155	CD82	P27701
ENST00000471841	MFN1	Q8IWA4
ENST00000610745	CYP1B1	Q16678
ENST00000358055	SLC4A3	P48751
ENST00000304195	FRMD3	A2A2Y4
ENST00000360370	SLC41A3	Q96GZ6
ENST00000379959	IL2RA	P01589
ENST00000447513	PEX10	O60683
ENST00000645214	KDSR	Q06136
ENST00000319988	OR4S1	Q8NGB4
ENST00000314256	TMEM94	Q12767
ENST00000340533	CYB5A	P00167
ENST00000374142	ZDHHC18	Q9NUE0
ENST00000239446	PCDHB10	Q9UN67
ENST00000261275	ENTREP2	O60320
ENST00000258412	TMBIM1	Q969X1
ENST00000330540	CD86	P42081
ENST00000277120	NTRK2	Q16620
ENST00000292475	ATP5MF	P56134
ENST00000651643	FAM210A	Q96ND0
ENST00000369815	ATP5MK	Q96IX5
ENST00000525680	TP53I11	O14683
ENST00000159060	NOX3	Q9HBY0
ENST00000374213	CD52	P31358
ENST00000339157	ABHD12	Q8N2K0
ENST00000291592	LRRC3	Q9BY71
ENST00000381192	CD99	P14209
ENST00000332663	OR4M2B	A0A0X1KG70
ENST00000449592	TMEM120B	A0PK00
ENST00000527524	GRIK4	Q16099
ENST00000372586	DOLK	Q9UPQ8
ENST00000311268	GPR162	Q16538
ENST00000622186	SLC6A6	P31641
ENST00000389583	TMEM72	A0PK05
ENST00000222139	EPOR	P19235
ENST00000641551	OR2V1	Q8NHB1
ENST00000412468	SLC35G6	P0C7Q6
ENST00000247829	TSPAN8	P19075
ENST00000372829	ARMCX1	Q9P291
ENST00000263440	ALG6	Q9Y672
ENST00000382152	KCNIP4	Q6PIL6
ENST00000368919	SLC22A16	Q86VW1
ENST00000369529	SMIM9	A6NGZ8
ENST00000304414	ARL6IP1	Q15041
ENST00000301998	B3GNT2	Q9NY97
ENST00000323346	SLC17A8	Q8NDX2
ENST00000299766	MC4R	P32245
ENST00000616101	TBC1D3D	A0A087WVF3
ENST00000219345	PLA2G15	Q8NCC3
ENST00000396308	VAMP1	P23763
ENST00000375446	NINJ1	Q92982
ENST00000427190	GK	P32189
ENST00000308020	PTDSS2	Q9BVG9
ENST00000307033	OR4D5	Q8NGN0
ENST00000371906	AGTR2	P50052
ENST00000360774	TRPM6	Q9BX84
ENST00000267102	LMBR1L	Q6UX01
ENST00000587834	SEC11C	Q9BY50
ENST00000328314	OR6C76	A6NM76
ENST00000369939	ELAPOR1	Q6UXG2
ENST00000347364	MKKS	Q9NPJ1
ENST00000508596	WDR17	Q8IZU2
ENST00000338167	APLP2	Q06481
ENST00000425346	CYB561D2	O14569
ENST00000353442	LMBR1	Q8WVP7
ENST00000373279	FAM241B	Q96D05
ENST00000424486	TMEM100	Q9NV29
ENST00000274545	GABRA6	Q16445
ENST00000339105	CLYBL	Q8N0X4
ENST00000682860	LRRC66	Q68CR7
ENST00000343813	ICMT	O60725
ENST00000391767	CACNG7	P62955
ENST00000262150	CDH19	Q9H159
ENST00000341181	CLDND1	Q9NY35
ENST00000395550	SLC26A6	Q9BXS9
ENST00000253807	PCDHAC1	Q9H158
ENST00000624103	OR51F1	A6NGY5
ENST00000424767	SLC5A11	Q8WWX8
ENST00000553851	PRAF2	O60831
ENST00000274532	TIMD4	Q96H15
ENST00000261458	HHAT	Q5VTY9
ENST00000623167	OR10X1	Q8NGY0
ENST00000515673	RNF150	Q9ULK6
ENST00000301891	SLC22A11	Q9NSA0
ENST00000271843	JTB	O76095
ENST00000263663	TAF1B	Q53T94
ENST00000296861	TNFRSF21	O75509
ENST00000261609	HERC2	O95714
ENST00000494664	TIMMDC1	Q9NPL8
ENST00000297373	PHKG1	Q16816
ENST00000272133	CNIH3	Q8TBE1
ENST00000443512	PLSCR5	A0PG75
ENST00000256689	SLC38A2	Q96QD8
ENST00000674285	SVOPL	Q8N434
ENST00000315757	ITGA11	Q9UKX5
ENST00000219368	FA2H	Q7L5A8
ENST00000276198	HTR2C	P28335
ENST00000381486	GREB1	Q4ZG55
ENST00000579774	GJA5	P36382
ENST00000264012	CDH3	P22223
ENST00000299166	NDUFB8	O95169
ENST00000518659	TENM2	Q9NT68
ENST00000302926	NLGN2	Q8NFZ4
ENST00000457408	TMED4	Q7Z7H5
ENST00000294635	LRRC53	A6NM62
ENST00000274787	HIGD2A	Q9BW72
ENST00000281924	TMEM163	Q8TC26
ENST00000370563	CLCA4	Q14CN2
ENST00000619721	MFRP	Q9BY79
ENST00000624995	SLC27A3	Q5K4L6
ENST00000262209	TRPA1	O75762
ENST00000404767	INTS1	Q8N201
