Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000111241	ENST00000228837	P10767	FGF6
ENSG00000183662	ENST00000478136	Q7Z5A9	TAFA1
ENSG00000109255	ENST00000264218	P48645	NMU
ENSG00000171246	ENST00000306773	Q15818	NPTX1
ENSG00000172156	ENST00000305869	P51671	CCL11
ENSG00000108700	ENST00000394620	P80075	CCL8
ENSG00000181374	ENST00000225844	Q99616	CCL13
ENSG00000108702	ENST00000225842	P22362	CCL1
ENSG00000108691	ENST00000225831	P13500	CCL2
ENSG00000138675	ENST00000312465	P12034	FGF5
ENSG00000133636	ENST00000256010	P30990	NTS
ENSG00000188958	ENST00000340524	Q765I0	UTS2B
ENSG00000175267	ENST00000389398	A6NCI4	VWA3A
ENSG00000157322	ENST00000288040	A5D8T8	CLEC18A
ENSG00000164485	ENST00000296980	Q969J5	IL22RA2
ENSG00000139574	ENST00000267017	O15130	NPFF
ENSG00000154269	ENST00000357639	O14638	ENPP3
ENSG00000168477	ENST00000644971	P22105	TNXB
ENSG00000168961	ENST00000395473	O00182	LGALS9
ENSG00000091704	ENST00000011292	P15085	CPA1
ENSG00000152785	ENST00000282701	P12645	BMP3
ENSG00000169031	ENST00000396578	Q01955	COL4A3
ENSG00000082196	ENST00000382065	Q9BXJ4	C1QTNF3
ENSG00000113083	ENST00000231004	P28300	LOX
ENSG00000143768	ENST00000366820	O00292	LEFTY2
ENSG00000183971	ENST00000566435	Q8N729	NPW
ENSG00000111341	ENST00000539261	P08493	MGP
ENSG00000162344	ENST00000294312	O95750	FGF19
ENSG00000075388	ENST00000168712	P08620	FGF4
ENSG00000115138	ENST00000395826	P01189	POMC
ENSG00000081052	ENST00000396625	P53420	COL4A4
ENSG00000163359	ENST00000295550	P12111	COL6A3
ENSG00000144649	ENST00000430121	Q9UFP1	GASK1A
ENSG00000125084	ENST00000293549	P04628	WNT1
ENSG00000158955	ENST00000290015	O14905	WNT9B
ENSG00000130812	ENST00000253109	Q8NI99	ANGPTL6
ENSG00000173157	ENST00000389420	P59510	ADAMTS20
ENSG00000156140	ENST00000286657	O15072	ADAMTS3
ENSG00000081051	ENST00000395792	P02771	AFP
ENSG00000079557	ENST00000226355	P43652	AFM
ENSG00000164266	ENST00000296695	P00995	SPINK1
ENSG00000174521	ENST00000311308	Q8N6N2	TTC9B
ENSG00000180875	ENST00000318160	Q9H772	GREM2
ENSG00000143382	ENST00000271643	Q6UY14	ADAMTSL4
ENSG00000088926	ENST00000403665	P03951	F11
ENSG00000127578	ENST00000319070	Q96NZ8	WFIKKN1
ENSG00000145431	ENST00000502773	Q9NRA1	PDGFC
ENSG00000124749	ENST00000244728	Q96P44	COL21A1
ENSG00000162745	ENST00000294794	Q68BL8	OLFML2B
ENSG00000162891	ENST00000367098	Q9NYY1	IL20
ENSG00000125571	ENST00000263326	Q9NZH6	IL37
ENSG00000102924	ENST00000219197	P23435	CBLN1
ENSG00000136487	ENST00000423893	P01242	GH2
ENSG00000172551	ENST00000308796	Q96DR8	MUCL1
ENSG00000115718	ENST00000234071	P04070	PROC
ENSG00000163631	ENST00000295897	P02768	ALB
ENSG00000162078	ENST00000382280	Q96DA0	ZG16B
ENSG00000005001	ENST00000161006	Q9GZN4	PRSS22
ENSG00000136488	ENST00000316193	P0DML2	CSH1
ENSG00000183876	ENST00000328668	Q5FYB1	ARSI
ENSG00000174876	ENST00000330330	P0DTE7	AMY1B
ENSG00000187733	ENST00000622339	P0DTE8	AMY1C
ENSG00000184144	ENST00000331830	Q02246	CNTN2
ENSG00000145423	ENST00000274063	Q96HF1	SFRP2
ENSG00000182447	ENST00000327928	A6NHN0	OTOL1
ENSG00000121410	ENST00000263100	P04217	A1BG
ENSG00000197253	ENST00000606293	P20231	TPSB2
ENSG00000167419	ENST00000262290	P22079	LPO
ENSG00000172236	ENST00000338844	Q15661	TPSAB1
ENSG00000152583	ENST00000282470	Q14515	SPARCL1
ENSG00000160862	ENST00000292401	P25311	AZGP1
ENSG00000113525	ENST00000231454	P05113	IL5
ENSG00000163520	ENST00000404922	P98095	FBLN2
ENSG00000114204	ENST00000264677	O75830	SERPINI2
ENSG00000105664	ENST00000222271	P49747	COMP
ENSG00000034971	ENST00000037502	Q99972	MYOC
ENSG00000105088	ENST00000264833	O95897	OLFM2
ENSG00000124467	ENST00000306511	Q9UQ74	PSG8
ENSG00000162438	ENST00000375949	Q99895	CTRC
ENSG00000111186	ENST00000397196	Q9H1J7	WNT5B
ENSG00000184471	ENST00000328449	P60827	C1QTNF8
ENSG00000174697	ENST00000308868	P41159	LEP
ENSG00000136457	ENST00000508540	O15335	CHAD
ENSG00000143443	ENST00000368926	Q9BUN1	C1orf56
ENSG00000113739	ENST00000265087	O76061	STC2
ENSG00000183691	ENST00000332822	Q13253	NOG
ENSG00000196337	ENST00000684222	P0DN87	CGB7
ENSG00000166311	ENST00000342245	P17405	SMPD1
ENSG00000189001	ENST00000452271	Q6UWP8	SBSN
ENSG00000164326	ENST00000296777	Q16568	CARTPT
ENSG00000189320	ENST00000338588	Q6UWF9	FAM180A
ENSG00000172410	ENST00000304526	Q9Y5Q6	INSL5
ENSG00000139269	ENST00000266646	P58166	INHBE
ENSG00000187942	ENST00000344642	Q5SZI1	LDLRAD2
ENSG00000142798	ENST00000374695	P98160	HSPG2
ENSG00000142789	ENST00000290122	P09093	CELA3A
ENSG00000143494	ENST00000517399	Q86V25	VASH2
ENSG00000104804	ENST00000221399	O00295	TULP2
ENSG00000187094	ENST00000396169	P06307	CCK
ENSG00000157093	ENST00000287748	Q96KX0	LYZL4
ENSG00000131400	ENST00000253719	O96009	NAPSA
ENSG00000159398	ENST00000290567	Q6NT32	CES5A
ENSG00000171812	ENST00000397799	P25067	COL8A2
ENSG00000196154	ENST00000368716	P26447	S100A4
ENSG00000189171	ENST00000476133	Q99584	S100A13
ENSG00000078401	ENST00000379375	P05305	EDN1
ENSG00000134917	ENST00000257359	Q9UP79	ADAMTS8
ENSG00000078098	ENST00000188790	Q12884	FAP
ENSG00000170893	ENST00000302649	P20396	TRH
ENSG00000177868	ENST00000372521	Q8N300	SVBP
ENSG00000104805	ENST00000405315	Q02818	NUCB1
ENSG00000164406	ENST00000296877	Q969E1	LEAP2
ENSG00000111215	ENST00000228811	Q16378	PRR4
ENSG00000134551	ENST00000396400	P02810	PRH2
ENSG00000164694	ENST00000297267	Q4ZHG4	FNDC1
ENSG00000137496	ENST00000393703	O95998	IL18BP
ENSG00000169194	ENST00000304506	P35225	IL13
ENSG00000071677	ENST00000165524	P81277	PRLH
ENSG00000138080	ENST00000380320	Q9Y6C2	EMILIN1
ENSG00000182326	ENST00000360817	P09871	C1S
ENSG00000164404	ENST00000687138	O60383	GDF9
ENSG00000130173	ENST00000252453	Q6UXH0	ANGPTL8
ENSG00000163794	ENST00000296099	P55089	UCN
ENSG00000152266	ENST00000282091	P01270	PTH
ENSG00000116194	ENST00000234816	O95841	ANGPTL1
ENSG00000049192	ENST00000381055	Q9UKP5	ADAMTS6
ENSG00000090539	ENST00000204604	Q9H2X0	CHRD
ENSG00000108561	ENST00000225698	Q07021	C1QBP
ENSG00000175793	ENST00000339276	P31947	SFN
ENSG00000144152	ENST00000331203	Q53RD9	FBLN7
ENSG00000167941	ENST00000301691	Q9BQB4	SOST
ENSG00000178172	ENST00000325630	Q6UWN8	SPINK6
ENSG00000189058	ENST00000343267	P05090	APOD
ENSG00000196800	ENST00000356972	Q6IE38	SPINK14
ENSG00000145777	ENST00000344895	Q969D9	TSLP
ENSG00000170458	ENST00000302014	P08571	CD14
ENSG00000113600	ENST00000263408	P02748	C9
ENSG00000131187	ENST00000253496	P00748	F12
ENSG00000054938	ENST00000376332	Q6WN34	CHRDL2
ENSG00000111537	ENST00000229135	P01579	IFNG
ENSG00000111536	ENST00000229134	Q9NPH9	IL26
ENSG00000127318	ENST00000538666	Q9GZX6	IL22
ENSG00000168878	ENST00000519937	P07988	SFTPB
ENSG00000110680	ENST00000331587	P01258	CALCA
ENSG00000115523	ENST00000263863	P22749	GNLY
ENSG00000113302	ENST00000231228	P29460	IL12B
ENSG00000175206	ENST00000376480	P01160	NPPA
ENSG00000170498	ENST00000367194	Q15726	KISS1
ENSG00000183395	ENST00000329406	P20382	PMCH
ENSG00000017427	ENST00000337514	P05019	IGF1
ENSG00000055957	ENST00000273283	P19827	ITIH1
ENSG00000055955	ENST00000266041	Q14624	ITIH4
ENSG00000162267	ENST00000449956	Q06033	ITIH3
ENSG00000084636	ENST00000373672	Q07092	COL16A1
ENSG00000176945	ENST00000447234	Q8N307	MUC20
ENSG00000142224	ENST00000659997	Q9UHD0	IL19
ENSG00000160161	ENST00000291495	Q8IUL8	CILP2
ENSG00000149090	ENST00000619888	Q6UXH9	PAMR1
ENSG00000099840	ENST00000395301	Q1ZYL8	IZUMO4
ENSG00000145708	ENST00000274368	P24387	CRHBP
ENSG00000164252	ENST00000312916	Q8N302	AGGF1
ENSG00000170890	ENST00000308366	P04054	PLA2G1B
ENSG00000132846	ENST00000255198	Q96IU2	ZBED3
ENSG00000158816	ENST00000289815	Q5TIE3	VWA5B1
ENSG00000159166	ENST00000391967	O00515	LAD1
ENSG00000133710	ENST00000256084	Q9NQ38	SPINK5
ENSG00000144815	ENST00000273347	Q969Y0	NXPE3
ENSG00000185674	ENST00000333017	Q86SG7	LYG2
ENSG00000164291	ENST00000380009	Q6UWY0	ARSK
ENSG00000184599	ENST00000361886	Q7Z5A8	TAFA3
ENSG00000163815	ENST00000296130	P05452	CLEC3B
ENSG00000115457	ENST00000233809	P18065	IGFBP2
ENSG00000115461	ENST00000233813	P24593	IGFBP5
ENSG00000180210	ENST00000311907	P00734	F2
ENSG00000150687	ENST00000280258	O95084	PRSS23
ENSG00000087116	ENST00000251582	O95450	ADAMTS2
ENSG00000136688	ENST00000259205	Q9NZH8	IL36G
ENSG00000136694	ENST00000259211	Q9UHA7	IL36A
ENSG00000136697	ENST00000341010	Q8WWZ1	IL1F10
ENSG00000136689	ENST00000409930	P18510	IL1RN
ENSG00000108379	ENST00000225512	P56703	WNT3
ENSG00000151948	ENST00000442111	Q96MS3	GLT1D1
ENSG00000136695	ENST00000393200	Q9UBH0	IL36RN
ENSG00000176358	ENST00000436235	Q86UU9	TAC4
ENSG00000184502	ENST00000329402	P01350	GAST
ENSG00000091583	ENST00000205948	P02749	APOH
ENSG00000138379	ENST00000260950	O14793	MSTN
ENSG00000035862	ENST00000262768	P16035	TIMP2
ENSG00000133048	ENST00000255409	P36222	CHI3L1
ENSG00000134812	ENST00000257248	P27352	CBLIF
ENSG00000134827	ENST00000257264	P20061	TCN1
ENSG00000168515	ENST00000306238	O95968	SCGB1D1
ENSG00000124939	ENST00000244930	O75556	SCGB2A1
ENSG00000124935	ENST00000244926	O95969	SCGB1D2
ENSG00000110484	ENST00000227918	Q13296	SCGB2A2
ENSG00000115008	ENST00000263339	P01583	IL1A
ENSG00000133063	ENST00000367229	Q13231	CHIT1
ENSG00000137673	ENST00000260227	P09237	MMP7
ENSG00000137674	ENST00000260228	O60882	MMP20
ENSG00000149328	ENST00000535456	Q8IW92	GLB1L2
ENSG00000109956	ENST00000312527	Q9P2W7	B3GAT1
ENSG00000161055	ENST00000292641	Q96QR1	SCGB3A1
ENSG00000134940	ENST00000533904	P26436	ACRV1
ENSG00000149507	ENST00000278855	Q86WS3	OOSP2
ENSG00000091986	ENST00000206423	Q76M96	CCDC80
ENSG00000030582	ENST00000053867	P28799	GRN
ENSG00000170275	ENST00000320954	O75718	CRTAP
ENSG00000145050	ENST00000528157	P55145	MANF
ENSG00000111696	ENST00000392876	Q86UY8	NT5DC3
ENSG00000085465	ENST00000369732	Q12889	OVGP1
ENSG00000127129	ENST00000372587	P20800	EDN2
ENSG00000113140	ENST00000231061	P09486	SPARC
ENSG00000039537	ENST00000337836	P13671	C6
ENSG00000112936	ENST00000313164	P10643	C7
ENSG00000138829	ENST00000262464	P35556	FBN2
ENSG00000145879	ENST00000274565	P58062	SPINK7
ENSG00000163430	ENST00000295633	Q12841	FSTL1
ENSG00000157005	ENST00000287641	P61278	SST
ENSG00000047457	ENST00000264613	P00450	CP
ENSG00000006282	ENST00000006658	Q8TB22	SPATA20
ENSG00000152377	ENST00000394945	Q08629	SPOCK1
ENSG00000184347	ENST00000519560	O75094	SLIT3
ENSG00000171951	ENST00000305409	P13521	SCG2
ENSG00000135919	ENST00000409304	P07093	SERPINE2
ENSG00000157131	ENST00000361249	P07357	C8A
ENSG00000173372	ENST00000374642	P02745	C1QA
ENSG00000159189	ENST00000374640	P02747	C1QC
ENSG00000123843	ENST00000367078	P20851	C4BPB
ENSG00000123838	ENST00000367070	P04003	C4BPA
ENSG00000116785	ENST00000367425	Q02985	CFHR3
ENSG00000169814	ENST00000643237	P43251	BTD
ENSG00000021852	ENST00000371237	P07358	C8B
ENSG00000122218	ENST00000241704	P53621	COPA
ENSG00000113296	ENST00000350881	P35443	THBS4
ENSG00000053108	ENST00000265342	Q6MZW2	FSTL4
ENSG00000016490	ENST00000394711	A8K7I4	CLCA1
ENSG00000145882	ENST00000274569	Q8NBM8	PCYOX1L
ENSG00000127743	ENST00000261796	Q9UHF5	IL17B
ENSG00000001617	ENST00000002829	Q13275	SEMA3F
ENSG00000162510	ENST00000373765	P21941	MATN1
ENSG00000116985	ENST00000372827	P34820	BMP8B
ENSG00000144810	ENST00000652472	P27658	COL8A1
ENSG00000120708	ENST00000442011	Q15582	TGFBI
ENSG00000136634	ENST00000423557	P22301	IL10
ENSG00000000971	ENST00000367429	P08603	CFH
ENSG00000164308	ENST00000437043	Q6P179	ERAP2
ENSG00000135744	ENST00000366667	P01019	AGT
ENSG00000162591	ENST00000356575	O75095	MEGF6
ENSG00000162490	ENST00000294485	Q8NBI3	DRAXIN
ENSG00000175874	ENST00000324768	Q8IUH2	CREG2
ENSG00000183281	ENST00000355705	Q02325	PLGLB1
ENSG00000159527	ENST00000683862	Q96LB9	PGLYRP3
ENSG00000163218	ENST00000359650	Q96LB8	PGLYRP4
ENSG00000163220	ENST00000368738	P06702	S100A9
ENSG00000163221	ENST00000368737	P80511	S100A12
ENSG00000143546	ENST00000368733	P05109	S100A8
ENSG00000143556	ENST00000368723	P31151	S100A7
ENSG00000184163	ENST00000330388	Q5T7M4	C1QTNF12
ENSG00000118292	ENST00000369099	Q8WWF1	C1orf54
ENSG00000162998	ENST00000295113	Q92765	FRZB
ENSG00000115596	ENST00000233948	Q9Y6F9	WNT6
ENSG00000118004	ENST00000349077	Q9BWP8	COLEC11
ENSG00000117281	ENST00000369288	O95971	CD160
ENSG00000049247	ENST00000361696	O95399	UTS2
ENSG00000134365	ENST00000608469	Q92496	CFHR4
ENSG00000134389	ENST00000256785	Q9BXR6	CFHR5
ENSG00000143816	ENST00000272164	O14904	WNT9A
ENSG00000142748	ENST00000270879	O75636	FCN3
ENSG00000188257	ENST00000482011	P14555	PLA2G2A
ENSG00000185888	ENST00000366757	A1L453	PRSS38
ENSG00000162804	ENST00000310397	Q8TER0	SNED1
ENSG00000080910	ENST00000367415	P36980	CFHR2
ENSG00000143162	ENST00000370509	O75629	CREG1
ENSG00000009724	ENST00000400897	O00187	MASP2
ENSG00000138028	ENST00000402394	Q99674	CGREF1
ENSG00000084674	ENST00000233242	P04114	APOB
ENSG00000189292	ENST00000403610	Q6UX46	ALKAL2
ENSG00000171819	ENST00000376819	O43827	ANGPTL7
ENSG00000143367	ENST00000368849	Q9NNX1	TUFT1
ENSG00000072080	ENST00000168148	Q13103	SPP2
ENSG00000135617	ENST00000258083	Q9BSG0	PRADC1
ENSG00000168542	ENST00000304636	P02461	COL3A1
ENSG00000131686	ENST00000377443	P23280	CA6
ENSG00000188783	ENST00000343110	P51888	PRELP
ENSG00000158747	ENST00000375136	P41271	NBL1
ENSG00000122176	ENST00000354955	Q06828	FMOD
ENSG00000060718	ENST00000370096	P12107	COL11A1
ENSG00000125551	ENST00000359481	Q02325	PLGLB2
ENSG00000136696	ENST00000327407	Q9NZH7	IL36B
ENSG00000169218	ENST00000356545	Q2MKA7	RSPO1
ENSG00000174348	ENST00000312553	Q7Z5L7	PODN
ENSG00000143321	ENST00000357325	P51858	HDGF
ENSG00000120332	ENST00000239462	Q9UQP3	TNN
ENSG00000176393	ENST00000295640	Q9H4A4	RNPEP
ENSG00000117691	ENST00000366988	Q9UMX5	NENF
ENSG00000142615	ENST00000359621	P08217	CELA2A
ENSG00000179914	ENST00000326245	Q8WWA0	ITLN1
ENSG00000158764	ENST00000368029	Q8WWU7	ITLN2
ENSG00000143839	ENST00000272190	P00797	REN
ENSG00000169174	ENST00000302118	Q8NBP7	PCSK9
ENSG00000116147	ENST00000367674	Q92752	TNR
ENSG00000188770	ENST00000367222	Q9UBM4	OPTC
ENSG00000162877	ENST00000367136	Q6GTS8	PM20D1
ENSG00000143196	ENST00000367817	Q07507	DPT
ENSG00000205929	ENST00000479548	Q9NYP8	C21orf62
ENSG00000215547	ENST00000400552	Q30KQ5	DEFB115
ENSG00000219438	ENST00000402357	Q7Z5A7	TAFA5
ENSG00000214042	ENST00000239347	P01567	IFNA7
ENSG00000253309	ENST00000681248	A8MV23	SERPINE3
ENSG00000263761	ENST00000581492	Q9UK05	GDF2
ENSG00000198542	ENST00000376180	O95965	ITGBL1
ENSG00000265203	ENST00000584701	P10745	RBP3
ENSG00000233056	ENST00000447535	M5A8F1	ERVH48-1
ENSG00000266524	ENST00000580279	P55107	GDF10
ENSG00000197614	ENST00000359478	Q13361	MFAP5
ENSG00000224586	ENST00000412168	O75715	GPX5
ENSG00000240654	ENST00000332018	P0C862	C1QTNF9
ENSG00000215182	ENST00000621226	P98088	MUC5AC
ENSG00000262655	ENST00000576479	Q9HCB6	SPON1
ENSG00000203837	ENST00000369230	Q17RR3	PNLIPRP3
ENSG00000240972	ENST00000215754	P14174	MIF
ENSG00000215183	ENST00000436428	Q1L6U9	MSMP
ENSG00000258818	ENST00000555835	P34096	RNASE4
ENSG00000206150	ENST00000382951	Q5GAN3	RNASE13
ENSG00000214274	ENST00000397990	P03950	ANG
ENSG00000283992	ENST00000317543	P0DP57	SLURP2
ENSG00000214285	ENST00000398023	P0C0P6	NPS
ENSG00000204941	ENST00000342951	Q15238	PSG5
ENSG00000243137	ENST00000405312	Q00888	PSG4
ENSG00000197953	ENST00000356517	Q6P093	AADACL2
ENSG00000221878	ENST00000406070	Q13046	PSG7
ENSG00000243509	ENST00000369996	O95407	TNFRSF6B
ENSG00000204020	ENST00000404459	Q5VXI9	LIPN
ENSG00000267206	ENST00000341206	P62502	LCN6
ENSG00000204640	ENST00000376865	Q5H8A3	NMS
ENSG00000248329	ENST00000507152	P0DMC3	APELA
ENSG00000221887	ENST00000408945	A8MTL9	HMSD
ENSG00000258223	ENST00000547058	Q8IYP2	PRSS58
ENSG00000198074	ENST00000359579	O60218	AKR1B10
ENSG00000204542	ENST00000259870	Q6UXA7	C6orf15
ENSG00000204538	ENST00000259845	Q9UIG4	PSORS1C2
ENSG00000213927	ENST00000259631	Q9Y4X3	CCL27
ENSG00000254709	ENST00000526893	B9A064	IGLL5
ENSG00000215018	ENST00000399429	Q2UY09	COL28A1
ENSG00000198759	ENST00000361306	Q8IUX8	EGFL6
ENSG00000205649	ENST00000673563	P15516	HTN3
ENSG00000267710	ENST00000649256	A0A1B0GTR0	EDDM13
ENSG00000226979	ENST00000418386	P01374	LTA
ENSG00000204444	ENST00000375916	O95445	APOM
ENSG00000204396	ENST00000375688	Q9Y334	VWA7
ENSG00000204001	ENST00000371688	Q6JVE9	LCN8
ENSG00000204021	ENST00000404190	Q5VXJ0	LIPK
ENSG00000197565	ENST00000334504	Q14031	COL4A6
ENSG00000225805	ENST00000530210	A0A096LNP1	DEFB131B
ENSG00000198797	ENST00000361539	Q9C0B6	BRINP2
ENSG00000241186	ENST00000296145	P13385	CRIPTO
ENSG00000197487	ENST00000357330	Q9UBC7	GALP
ENSG00000204671	ENST00000377035	Q6EBC2	IL31
ENSG00000204548	ENST00000376314	Q5J5C9	DEFB121
ENSG00000205884	ENST00000382209	Q30KP8	DEFB136
ENSG00000215545	ENST00000400549	Q30KQ4	DEFB116
ENSG00000241404	ENST00000333845	Q99944	EGFL8
ENSG00000205883	ENST00000382208	Q30KP9	DEFB135
ENSG00000253117	ENST00000254627	Q02509	OC90
ENSG00000197721	ENST00000508064	Q2VPA4	CR1L
ENSG00000224389	ENST00000435363	P0C0L5	C4B
ENSG00000242252	ENST00000368272	P02818	BGLAP
ENSG00000197540	ENST00000264553	P51124	GZMM
ENSG00000241563	ENST00000377049	O00230	CORT
ENSG00000214642	ENST00000398718	Q30KQ7	DEFB113
ENSG00000203970	ENST00000371148	Q30KQ9	DEFB110
ENSG00000236027	ENST00000445202	B3GLJ2	PATE3
ENSG00000237353	ENST00000457514	P0C8F1	PATE4
ENSG00000259384	ENST00000323322	P01241	GH1
ENSG00000243449	ENST00000409248	Q5BLP8	NICOL1
ENSG00000198183	ENST00000354297	Q9NP55	BPIFA1
ENSG00000198959	ENST00000361475	P21980	TGM2
ENSG00000234829	ENST00000413767	P01571	IFNA17
ENSG00000228083	ENST00000380222	P01570	IFNA14
ENSG00000197919	ENST00000276927	P01562	IFNA1
ENSG00000243543	ENST00000372670	Q9BQY6	WFDC6
ENSG00000205882	ENST00000382205	Q4QY38	DEFB134
ENSG00000229859	ENST00000325558	P0DJD8	PGA3
ENSG00000256713	ENST00000312403	P0DJD9	PGA5
ENSG00000229314	ENST00000259396	P02763	ORM1
ENSG00000228278	ENST00000431067	P19652	ORM2
ENSG00000205403	ENST00000394634	P05156	CFI
ENSG00000236637	ENST00000421715	P05014	IFNA4
ENSG00000267467	ENST00000592954	P55056	APOC4
ENSG00000234906	ENST00000252490	P02655	APOC2
ENSG00000197635	ENST00000360534	P27487	DPP4
ENSG00000213918	ENST00000246949	P24855	DNASE1
ENSG00000198704	ENST00000361902	P59796	GPX6
ENSG00000198129	ENST00000355602	Q8IZN7	DEFB107B
ENSG00000213030	ENST00000448456	P0DN86	CGB8
ENSG00000214226	ENST00000397861	Q0P5P2	C17orf67
ENSG00000197696	ENST00000360476	P08949	NMB
ENSG00000213022	ENST00000594211	Q9UKQ9	KLK9
ENSG00000258484	ENST00000310673	Q6UW49	SPESP1
ENSG00000261701	ENST00000540303	P00739	HPR
ENSG00000206561	ENST00000383788	Q9Y215	COLQ
ENSG00000275896	ENST00000539842	P07478	PRSS2
ENSG00000257017	ENST00000355906	P00738	HP
ENSG00000204140	ENST00000373861	A2RUU4	CLPSL1
ENSG00000258436	ENST00000696784	Q5GAN4	RNASE12
ENSG00000271447	ENST00000605424	Q9H239	MMP28
ENSG00000243649	ENST00000425368	P00751	CFB
ENSG00000262406	ENST00000571244	P39900	MMP12
ENSG00000240247	ENST00000382689	P59665	DEFA1B
ENSG00000239839	ENST00000327857	P59666	DEFA3
ENSG00000232810	ENST00000449264	P01375	TNF
ENSG00000198598	ENST00000360564	Q9ULZ9	MMP17
ENSG00000204583	ENST00000376608	A6NCL2	LRCOL1
ENSG00000244731	ENST00000428956	P0C0L4	C4A
ENSG00000213398	ENST00000264005	P04180	LCAT
ENSG00000229183	ENST00000378149	P0DJD7	PGA4
ENSG00000204869	ENST00000377697	Q6B9Z1	IGFL4
ENSG00000224420	ENST00000420022	C9JUS6	ADM5
ENSG00000204866	ENST00000377693	Q6UWQ7	IGFL2
ENSG00000197859	ENST00000651351	Q86TH1	ADAMTSL2
ENSG00000198732	ENST00000361956	Q9H4F8	SMOC1
ENSG00000240053	ENST00000375864	Q8NDX9	LY6G5B
ENSG00000204291	ENST00000375001	P39059	COL15A1
ENSG00000204347	ENST00000375366	A6NE02	BTBD17
ENSG00000233050	ENST00000437818	P0DP73	DEFB130B
ENSG00000248099	ENST00000317306	P51460	INSL3
ENSG00000206047	ENST00000382692	P59665	DEFA1
ENSG00000206034	ENST00000382656	Q30KR1	DEFB109B
ENSG00000232948	ENST00000400079	P0DP74	DEFB130A
ENSG00000204414	ENST00000309894	Q14406	CSHL1
ENSG00000203795	ENST00000368894	A6NFZ4	FAM24A
ENSG00000251692	ENST00000447419	Q96A99	PTX4
ENSG00000267631	ENST00000301407	A6NKQ9	CGB1
ENSG00000225950	ENST00000593537	P34130	NTF4
ENSG00000197561	ENST00000263621	P08246	ELANE
ENSG00000197766	ENST00000327726	P00746	CFD
ENSG00000229453	ENST00000434006	P0C7L1	SPINK8
ENSG00000261857	ENST00000263369	Q16674	MIA
ENSG00000268320	ENST00000595228	P0DMR2	SCGB1C2
ENSG00000198670	ENST00000316300	P08519	LPA
ENSG00000223953	ENST00000528368	Q9BXJ0	C1QTNF5
ENSG00000243709	ENST00000272134	O75610	LEFTY1
ENSG00000234465	ENST00000599207	A6NC86	PINLYP
ENSG00000206384	ENST00000358511	A6NMZ7	COL6A6
ENSG00000213218	ENST00000392886	P0DML3	CSH2
ENSG00000248771	ENST00000507311	A0A1B0GVY4	SMIM31
ENSG00000278535	ENST00000618403	Q6UWP2	DHRS11
ENSG00000237763	ENST00000370083	P0DUB6	AMY1A
ENSG00000243480	ENST00000414303	P04746	AMY2A
ENSG00000254647	ENST00000381330	P01308	INS
ENSG00000243130	ENST00000320078	Q9UQ72	PSG11
ENSG00000242221	ENST00000406487	P11465	PSG2
ENSG00000221826	ENST00000327495	Q16557	PSG3
ENSG00000231924	ENST00000436291	P11464	PSG1
ENSG00000239697	ENST00000293825	O43508	TNFSF12
ENSG00000213892	ENST00000587331	Q2WEN9	CEACAM16
ENSG00000219073	ENST00000337107	P08861	CELA3B
ENSG00000204983	ENST00000311737	P07477	PRSS1
ENSG00000262484	ENST00000571838	I3L3R5	CCER2
ENSG00000241794	ENST00000392653	P35326	SPRR2A
ENSG00000205209	ENST00000601241	Q4G0G5	SCGB2B2
ENSG00000286219	ENST00000650865	P0DPK4	NOTCH2NLC
ENSG00000215853	ENST00000316073	Q6XPR3	RPTN
ENSG00000214510	ENST00000398450	Q1W4C9	SPINK13
ENSG00000275722	ENST00000615905	O75951	LYZL6
ENSG00000275152	ENST00000611905	O15467	CCL16
ENSG00000276409	ENST00000618404	Q16627	CCL14
ENSG00000275718	ENST00000617897	Q16663	CCL15
ENSG00000274736	ENST00000615050	P55773	CCL23
ENSG00000275385	ENST00000616054	P55774	CCL18
ENSG00000277632	ENST00000613922	P10147	CCL3
ENSG00000275302	ENST00000615863	P13236	CCL4
ENSG00000276085	ENST00000619989	P16619	CCL3L3
ENSG00000211445	ENST00000388825	P22352	GPX3
ENSG00000233276	ENST00000419783	P07203	GPX1
ENSG00000198734	ENST00000367797	P12259	F5
ENSG00000285231	ENST00000646438	A0A2R8YFM6	OOSP3
ENSG00000197745	ENST00000358585	Q6XE38	SCGB1D4
ENSG00000285010	ENST00000645590	A0A2R8YFL7	OOSP4A
ENSG00000255393	ENST00000642343	A0A2R8Y4Y8	OOSP4B
ENSG00000204909	ENST00000377906	Q5DT21	SPINK9
ENSG00000276070	ENST00000620576	Q8NHW4	CCL4L2
ENSG00000244414	ENST00000320493	Q03591	CFHR1
ENSG00000286019	ENST00000593495	P0DPK3	NOTCH2NLB
ENSG00000264343	ENST00000362074	Q7Z3S9	NOTCH2NLA
ENSG00000205221	ENST00000379242	Q6UXI7	VIT
ENSG00000204262	ENST00000374866	P05997	COL5A2
ENSG00000240038	ENST00000684275	P19961	AMY2B
ENSG00000259823	ENST00000590317	Q6UX82	LYPD8
ENSG00000215704	ENST00000375910	P08218	CELA2B
