Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000167272	ENST00000357500	Q969H6	POP5
ENSG00000167550	ENST00000301068	Q8TAI7	RHEBL1
ENSG00000137124	ENST00000377698	P30837	ALDH1B1
ENSG00000166619	ENST00000373537	P62952	BLCAP
ENSG00000164597	ENST00000297135	Q9UP83	COG5
ENSG00000154710	ENST00000284957	Q9UJ41	RABGEF1
ENSG00000146833	ENST00000349062	Q9C037	TRIM4
ENSG00000168004	ENST00000540857	Q96KN8	PLAAT5
ENSG00000130713	ENST00000372358	Q13868	EXOSC2
ENSG00000166780	ENST00000300006	Q96MC5	BMERB1
ENSG00000136861	ENST00000349780	Q96SN8	CDK5RAP2
ENSG00000132382	ENST00000254718	Q9BQG0	MYBBP1A
ENSG00000161905	ENST00000293761	P16050	ALOX15
ENSG00000141456	ENST00000572293	Q8IZL8	PELP1
ENSG00000148498	ENST00000374788	Q8TEW0	PARD3
ENSG00000141480	ENST00000269260	P32121	ARRB2
ENSG00000146858	ENST00000275766	Q96H79	ZC3HAV1L
ENSG00000151806	ENST00000281543	Q8N442	GUF1
ENSG00000169032	ENST00000307102	Q02750	MAP2K1
ENSG00000154582	ENST00000520242	Q15369	ELOC
ENSG00000128610	ENST00000442488	A0PJY2	FEZF1
ENSG00000147443	ENST00000276420	O60496	DOK2
ENSG00000165156	ENST00000395571	Q9UKY1	ZHX1
ENSG00000147689	ENST00000690554	Q86UY5	FAM83A
ENSG00000164975	ENST00000380821	Q92966	SNAPC3
ENSG00000153684	ENST00000526619	Q08AF8	GOLGA8F
ENSG00000166483	ENST00000450114	P30291	WEE1
ENSG00000152455	ENST00000354919	Q9H5I1	SUV39H2
ENSG00000170426	ENST00000293502	Q8NEX9	SDR9C7
ENSG00000160345	ENST00000429260	Q5BN46	PIERCE1
ENSG00000166866	ENST00000300119	Q9UBC5	MYO1A
ENSG00000147010	ENST00000397821	Q96B97	SH3KBP1
ENSG00000134453	ENST00000379888	Q96I25	RBM17
ENSG00000170323	ENST00000256104	P15090	FABP4
ENSG00000159650	ENST00000290868	Q96N76	UROC1
ENSG00000144061	ENST00000445609	O15259	NPHP1
ENSG00000164610	ENST00000297157	Q8TA86	RP9
ENSG00000164151	ENST00000296564	Q9Y2F5	ICE1
ENSG00000128944	ENST00000249776	Q9Y448	KNSTRN
ENSG00000166451	ENST00000305850	Q96H22	CENPN
ENSG00000151365	ENST00000281030	Q92748	THRSP
ENSG00000166333	ENST00000299421	Q13418	ILK
ENSG00000162521	ENST00000373493	Q09028	RBBP4
ENSG00000163072	ENST00000317647	Q8IVI9	NOSTRIN
ENSG00000167004	ENST00000300289	P30101	PDIA3
ENSG00000136930	ENST00000259457	Q99436	PSMB7
ENSG00000136541	ENST00000410096	Q8TAM6	ERMN
ENSG00000138785	ENST00000340139	Q96CB8	INTS12
ENSG00000166823	ENST00000300057	Q9BRJ9	MESP1
ENSG00000147883	ENST00000276925	P42772	CDKN2B
ENSG00000161277	ENST00000292894	Q8NA92	THAP8
ENSG00000151575	ENST00000696102	Q8N6V9	TEX9
ENSG00000137338	ENST00000682144	Q96JS3	PGBD1
ENSG00000146426	ENST00000682666	Q8IVF5	TIAM2
ENSG00000130675	ENST00000252971	P50219	MNX1
ENSG00000151876	ENST00000281623	Q9UKT5	FBXO4
ENSG00000140534	ENST00000268138	Q7Z2Z1	TICRR
ENSG00000166813	ENST00000394412	Q2M1P5	KIF7
ENSG00000151474	ENST00000357447	Q9P2Q2	FRMD4A
ENSG00000141161	ENST00000394570	Q8IWX7	UNC45B
ENSG00000131721	ENST00000371388	Q9BQY4	RHOXF2
ENSG00000166750	ENST00000299977	Q08AF3	SLFN5
ENSG00000136827	ENST00000351698	O14656	TOR1A
ENSG00000146587	ENST00000396912	Q9NYW8	RBAK
ENSG00000142937	ENST00000396651	P62241	RPS8
ENSG00000160113	ENST00000291442	P10588	NR2F6
ENSG00000149499	ENST00000394773	Q32P44	EML3
ENSG00000161860	ENST00000293695	Q6PIF2	SYCE2
ENSG00000171115	ENST00000307271	Q8ND71	GIMAP8
ENSG00000152611	ENST00000651391	Q8WWF8	CAPSL
ENSG00000144362	ENST00000359744	Q8TCD6	PHOSPHO2
ENSG00000131738	ENST00000251646	Q14525	KRT33B
ENSG00000166352	ENST00000334307	Q86VG3	IFTAP
ENSG00000137812	ENST00000399668	Q8NG31	KNL1
ENSG00000133316	ENST00000278856	Q6RFH5	WDR74
ENSG00000130787	ENST00000253083	O75146	HIP1R
ENSG00000143067	ENST00000421812	Q5TEC3	ZNF697
ENSG00000134240	ENST00000369406	P54868	HMGCS2
ENSG00000167612	ENST00000301190	Q7Z3H0	ANKRD33
ENSG00000165995	ENST00000324631	Q08289	CACNB2
ENSG00000131730	ENST00000254035	P17540	CKMT2
ENSG00000164663	ENST00000682992	Q70CQ1	USP49
ENSG00000156050	ENST00000286544	Q96MY7	FAM161B
ENSG00000137843	ENST00000560346	Q9NQU5	PAK6
ENSG00000127511	ENST00000248054	O75182	SIN3B
ENSG00000160741	ENST00000368633	Q53ET0	CRTC2
ENSG00000164684	ENST00000327835	Q6ZNC4	ZNF704
ENSG00000167797	ENST00000301488	O75956	CDK2AP2
ENSG00000165525	ENST00000298310	O60524	NEMF
ENSG00000143977	ENST00000272348	P62308	SNRPG
ENSG00000129682	ENST00000315930	Q92913	FGF13
ENSG00000141560	ENST00000269373	Q9HA64	FN3KRP
ENSG00000167363	ENST00000300784	Q9H479	FN3K
ENSG00000170374	ENST00000536324	Q8TDD2	SP7
ENSG00000156170	ENST00000396124	Q330K2	NDUFAF6
ENSG00000170949	ENST00000683776	Q9HCG1	ZNF160
ENSG00000166387	ENST00000299492	Q8ND30	PPFIBP2
ENSG00000135605	ENST00000381501	P42680	TEC
ENSG00000151150	ENST00000280772	Q12955	ANK3
ENSG00000165555	ENST00000380835	Q6NXP6	NOXRED1
ENSG00000128881	ENST00000267890	Q6IQ55	TTBK2
ENSG00000167208	ENST00000330943	Q7Z614	SNX20
ENSG00000167195	ENST00000300576	A6NDK9	GOLGA6C
ENSG00000140365	ENST00000267935	Q9H0A8	COMMD4
ENSG00000152413	ENST00000334082	Q86YM7	HOMER1
ENSG00000146872	ENST00000346027	Q86UE8	TLK2
ENSG00000131370	ENST00000383791	O60239	SH3BP5
ENSG00000164305	ENST00000308394	P42574	CASP3
ENSG00000164163	ENST00000296577	P61221	ABCE1
ENSG00000149948	ENST00000403681	P52926	HMGA2
ENSG00000158467	ENST00000325006	Q96HN2	AHCYL2
ENSG00000155329	ENST00000509437	Q8TBK6	ZCCHC10
ENSG00000135549	ENST00000368452	Q9C010	PKIB
ENSG00000157343	ENST00000373866	Q5T9G4	ARMC12
ENSG00000140990	ENST00000268668	O96000	NDUFB10
ENSG00000163481	ENST00000295704	Q96BH1	RNF25
ENSG00000158526	ENST00000375151	Q969E8	TSR2
ENSG00000169599	ENST00000410022	Q9UMS0	NFU1
ENSG00000136754	ENST00000376140	Q8IZP0	ABI1
ENSG00000144681	ENST00000273183	Q99469	STAC
ENSG00000170092	ENST00000625065	A6NIY4	SPDYE5
ENSG00000143748	ENST00000281701	O15381	NVL
ENSG00000165637	ENST00000332211	P45880	VDAC2
ENSG00000169989	ENST00000304337	Q8IY51	TIGD4
ENSG00000148411	ENST00000277554	Q96BF6	NACC2
ENSG00000163909	ENST00000372852	Q9NQ87	HEYL
ENSG00000138735	ENST00000354960	O76074	PDE5A
ENSG00000156381	ENST00000286918	Q96BM1	ANKRD9
ENSG00000130956	ENST00000375249	Q5JVS0	HABP4
ENSG00000169136	ENST00000423777	Q9Y2D1	ATF5
ENSG00000158560	ENST00000447467	O14576	DYNC1I1
ENSG00000129933	ENST00000262815	Q9Y6X3	MAU2
ENSG00000167414	ENST00000693335	Q9UK08	GNG8
ENSG00000164683	ENST00000354724	Q9Y5J3	HEY1
ENSG00000141084	ENST00000317506	Q6VN20	RANBP10
ENSG00000130429	ENST00000646101	O15143	ARPC1B
ENSG00000168286	ENST00000303596	Q96EK4	THAP11
ENSG00000129460	ENST00000408901	Q8NEJ9	NGDN
ENSG00000169733	ENST00000310496	Q9Y644	RFNG
ENSG00000143256	ENST00000368010	Q9UHV9	PFDN2
ENSG00000169710	ENST00000306749	P49327	FASN
ENSG00000166598	ENST00000299767	P14625	HSP90B1
ENSG00000140105	ENST00000392882	P23381	WARS1
ENSG00000161681	ENST00000293441	Q9Y566	SHANK1
ENSG00000141506	ENST00000447110	Q8WYR1	PIK3R5
ENSG00000141854	ENST00000587086	Q96FF7	MISP3
ENSG00000156006	ENST00000286479	P11245	NAT2
ENSG00000144554	ENST00000675286	Q9BXW9	FANCD2
ENSG00000143799	ENST00000366794	P09874	PARP1
ENSG00000154114	ENST00000683345	Q5QJ74	TBCEL
ENSG00000158805	ENST00000443381	Q8N554	ZNF276
ENSG00000167513	ENST00000301019	Q9H211	CDT1
ENSG00000157895	ENST00000288757	Q96C57	C12orf43
ENSG00000130309	ENST00000252599	Q8NBJ5	COLGALT1
ENSG00000159592	ENST00000355105	Q9HC44	GPBP1L1
ENSG00000155530	ENST00000285928	Q96M69	LRGUK
ENSG00000163833	ENST00000338040	Q9UH90	FBXO40
ENSG00000135451	ENST00000257909	Q12815	TROAP
ENSG00000130477	ENST00000519716	Q9UPW8	UNC13A
ENSG00000135094	ENST00000257549	P20132	SDS
ENSG00000165609	ENST00000491614	Q9UKK9	NUDT5
ENSG00000129474	ENST00000262713	Q96IF1	AJUBA
ENSG00000144644	ENST00000282538	Q6ZQY3	GADL1
ENSG00000164743	ENST00000297324	Q96LL4	C8orf48
ENSG00000131242	ENST00000621161	Q86YS3	RAB11FIP4
ENSG00000138346	ENST00000358410	P51530	DNA2
ENSG00000169402	ENST00000404077	B2RC85	RSPH10B2
ENSG00000170515	ENST00000303305	Q9UQ80	PA2G4
ENSG00000138303	ENST00000672957	Q8N9N2	ASCC1
ENSG00000141371	ENST00000269127	Q86WR6	CHCT1
ENSG00000171056	ENST00000304501	Q9BT81	SOX7
ENSG00000135469	ENST00000308197	Q96MF6	COQ10A
ENSG00000150990	ENST00000308736	Q8IY37	DHX37
ENSG00000137959	ENST00000370751	Q53G44	IFI44L
ENSG00000147509	ENST00000276500	O76081	RGS20
ENSG00000128573	ENST00000350908	O15409	FOXP2
ENSG00000142186	ENST00000270176	Q96KG9	SCYL1
ENSG00000138092	ENST00000380834	Q9BU64	CENPO
ENSG00000135773	ENST00000271971	O14815	CAPN9
ENSG00000128534	ENST00000249299	O95777	LSM8
ENSG00000146007	ENST00000274712	Q96NC0	ZMAT2
ENSG00000164438	ENST00000296921	O43711	TLX3
ENSG00000142405	ENST00000324134	P59046	NLRP12
ENSG00000144895	ENST00000460851	Q9BY44	EIF2A
ENSG00000140941	ENST00000268607	Q9GZQ8	MAP1LC3B
ENSG00000170473	ENST00000408946	Q9BRP8	PYM1
ENSG00000140450	ENST00000268042	Q8NCT1	ARRDC4
ENSG00000143320	ENST00000368222	P29373	CRABP2
ENSG00000163046	ENST00000409867	A7E2S9	ANKRD30BL
ENSG00000145088	ENST00000273668	Q96CJ1	EAF2
ENSG00000168517	ENST00000589230	Q96MH2	HEXIM2
ENSG00000137996	ENST00000370128	O00442	RTCA
ENSG00000137948	ENST00000399546	Q58F21	BRDT
ENSG00000163440	ENST00000295645	Q8N4E4	PDCL2
ENSG00000130165	ENST00000252445	P60002	ELOF1
ENSG00000129250	ENST00000320785	O43896	KIF1C
ENSG00000129204	ENST00000574788	P35125	USP6
ENSG00000139625	ENST00000547488	Q12852	MAP3K12
ENSG00000141543	ENST00000649764	P38919	EIF4A3
ENSG00000152784	ENST00000415738	Q9NQV8	PRDM8
ENSG00000168314	ENST00000684792	Q13875	MOBP
ENSG00000128710	ENST00000249501	P28358	HOXD10
ENSG00000128709	ENST00000249499	P28356	HOXD9
ENSG00000143368	ENST00000271628	Q15427	SF3B4
ENSG00000153157	ENST00000283141	Q5T4T6	SYCP2L
ENSG00000151687	ENST00000684021	Q7Z5J8	ANKAR
ENSG00000138669	ENST00000264399	Q13237	PRKG2
ENSG00000156639	ENST00000287218	Q9H8U3	ZFAND3
ENSG00000157045	ENST00000287706	Q96AB6	NTAN1
ENSG00000135931	ENST00000611582	Q7Z3E5	ARMC9
ENSG00000140939	ENST00000564992	O60936	NOL3
ENSG00000164081	ENST00000341333	Q9Y6I9	TEX264
ENSG00000160007	ENST00000672722	Q9NRY4	ARHGAP35
ENSG00000167548	ENST00000301067	O14686	KMT2D
ENSG00000130749	ENST00000253048	Q9UPT8	ZC3H4
ENSG00000142230	ENST00000270225	Q9UBE0	SAE1
ENSG00000160877	ENST00000292431	Q96RE7	NACC1
ENSG00000170561	ENST00000302057	Q9BZI1	IRX2
ENSG00000135316	ENST00000369622	O60506	SYNCRIP
ENSG00000152404	ENST00000282251	Q2TBE0	CWF19L2
ENSG00000166164	ENST00000394688	Q9NPI1	BRD7
ENSG00000162992	ENST00000295108	Q13562	NEUROD1
ENSG00000130731	ENST00000301686	Q96S19	METTL26
ENSG00000127585	ENST00000397621	Q8N461	FBXL16
ENSG00000162631	ENST00000370068	Q9Y2I2	NTNG1
ENSG00000138496	ENST00000682323	Q8IXQ6	PARP9
ENSG00000168264	ENST00000366609	Q7Z5L9	IRF2BP2
ENSG00000162775	ENST00000369784	Q96T37	RBM15
ENSG00000161813	ENST00000398473	Q71RC2	LARP4
ENSG00000143436	ENST00000368830	Q9BYD2	MRPL9
ENSG00000158234	ENST00000360570	Q9NVQ4	FAIM
ENSG00000167554	ENST00000403906	Q8N9Z0	ZNF610
ENSG00000170364	ENST00000358065	Q53H47	SETMAR
ENSG00000155034	ENST00000382368	Q96ME1	FBXL18
ENSG00000143632	ENST00000366684	P68133	ACTA1
ENSG00000162722	ENST00000366481	Q8NG06	TRIM58
ENSG00000133561	ENST00000328902	Q6P9H5	GIMAP6
ENSG00000133612	ENST00000397238	Q96P47	AGAP3
ENSG00000130402	ENST00000252699	O43707	ACTN4
ENSG00000153930	ENST00000682825	Q8N957	ANKFN1
ENSG00000132612	ENST00000254950	Q9UN37	VPS4A
ENSG00000130528	ENST00000252825	P23327	HRC
ENSG00000163125	ENST00000369068	Q5VT52	RPRD2
ENSG00000128607	ENST00000335420	Q6PID8	KLHDC10
ENSG00000151702	ENST00000527786	Q01543	FLI1
ENSG00000163913	ENST00000348417	Q9HBG6	IFT122
ENSG00000150316	ENST00000279839	Q9P013	CWC15
ENSG00000149212	ENST00000536441	P58005	SESN3
ENSG00000155368	ENST00000355857	P07108	DBI
ENSG00000137343	ENST00000376485	Q5SQI0	ATAT1
ENSG00000146535	ENST00000275364	Q03113	GNA12
ENSG00000158497	ENST00000289448	O97980	HMHB1
ENSG00000162714	ENST00000682384	Q96IT1	ZNF496
ENSG00000135838	ENST00000367553	Q9BXD5	NPL
ENSG00000128626	ENST00000308018	O15235	MRPS12
ENSG00000146054	ENST00000274773	Q9C029	TRIM7
ENSG00000146063	ENST00000315073	Q8WV44	TRIM41
ENSG00000151576	ENST00000281273	Q9H974	QTRT2
ENSG00000170523	ENST00000293670	P78385	KRT83
ENSG00000170454	ENST00000252245	O95678	KRT75
ENSG00000170486	ENST00000293745	Q14CN4	KRT72
ENSG00000164691	ENST00000367066	Q8N103	TAGAP
ENSG00000170606	ENST00000304858	P34932	HSPA4
ENSG00000132915	ENST00000255266	P16499	PDE6A
ENSG00000130312	ENST00000252602	Q9BQ48	MRPL34
ENSG00000157014	ENST00000448281	Q93075	TATDN2
ENSG00000133884	ENST00000528416	Q92785	DPF2
ENSG00000161243	ENST00000292853	Q8NI29	FBXO27
ENSG00000135114	ENST00000257570	Q15646	OASL
ENSG00000127616	ENST00000344626	P51532	SMARCA4
ENSG00000131910	ENST00000254227	Q15466	NR0B2
ENSG00000163848	ENST00000360647	Q9UQR1	ZNF148
ENSG00000158062	ENST00000374222	Q5T124	UBXN11
ENSG00000138356	ENST00000374700	Q06278	AOX1
ENSG00000135387	ENST00000341394	Q14444	CAPRIN1
ENSG00000143374	ENST00000369064	Q9BW92	TARS2
ENSG00000155868	ENST00000286317	O43513	MED7
ENSG00000150672	ENST00000376104	Q15700	DLG2
ENSG00000131368	ENST00000253686	P82663	MRPS25
ENSG00000134532	ENST00000451604	P35711	SOX5
ENSG00000145912	ENST00000274606	Q9NX24	NHP2
ENSG00000153044	ENST00000283006	Q9H3R5	CENPH
ENSG00000134056	ENST00000256441	P82909	MRPS36
ENSG00000152359	ENST00000428202	Q8NA72	POC5
ENSG00000163006	ENST00000295124	Q96M89	CCDC138
ENSG00000169756	ENST00000544547	P48059	LIMS1
ENSG00000163249	ENST00000295414	Q8N7R7	CCNYL1
ENSG00000155366	ENST00000339083	P08134	RHOC
ENSG00000155363	ENST00000369645	Q9HCE1	MOV10
ENSG00000163810	ENST00000296125	P49221	TGM4
ENSG00000128524	ENST00000249289	Q16864	ATP6V1F
ENSG00000144010	ENST00000639673	A6NCK2	TRIM43B
ENSG00000144048	ENST00000272444	O75319	DUSP11
ENSG00000143776	ENST00000366766	Q5VT25	CDC42BPA
ENSG00000167291	ENST00000310924	Q8TBP0	TBC1D16
ENSG00000139546	ENST00000266987	Q15633	TARBP2
ENSG00000144354	ENST00000306721	Q9BWT1	CDCA7
ENSG00000169683	ENST00000306688	Q96CN5	LRRC45
ENSG00000169727	ENST00000578552	Q13098	GPS1
ENSG00000169131	ENST00000335815	O60765	ZNF354A
ENSG00000141696	ENST00000393928	Q92791	P3H4
ENSG00000159374	ENST00000421985	Q8TC57	M1AP
ENSG00000168646	ENST00000307078	Q9Y2T1	AXIN2
ENSG00000151689	ENST00000392329	P49441	INPP1
ENSG00000168268	ENST00000422318	Q9H857	NT5DC2
ENSG00000158023	ENST00000288912	Q8TBY9	CFAP251
ENSG00000131732	ENST00000407610	Q8N567	ZCCHC9
ENSG00000154217	ENST00000581322	Q9UKF7	PITPNC1
ENSG00000133895	ENST00000450708	O00255	MEN1
ENSG00000144747	ENST00000398559	P82094	TMF1
ENSG00000149554	ENST00000438015	O14757	CHEK1
ENSG00000164008	ENST00000372525	Q9BV19	C1orf50
ENSG00000163811	ENST00000407426	Q15061	WDR43
ENSG00000143933	ENST00000272298	P0DP24	CALM2
ENSG00000166741	ENST00000299964	P40261	NNMT
ENSG00000164237	ENST00000296658	Q96DG6	CMBL
ENSG00000153922	ENST00000614616	O14646	CHD1
ENSG00000144029	ENST00000272418	P82675	MRPS5
ENSG00000144026	ENST00000295208	Q96K75	ZNF514
ENSG00000168159	ENST00000305943	Q5TA31	RNF187
ENSG00000159450	ENST00000614923	Q07283	TCHH
ENSG00000134668	ENST00000360482	Q6ZMY3	SPOCD1
ENSG00000142961	ENST00000319928	Q70IA8	MOB3C
ENSG00000162924	ENST00000394479	Q04864	REL
ENSG00000161010	ENST00000292586	Q6NTE8	MRNIP
ENSG00000153234	ENST00000339562	P43354	NR4A2
ENSG00000142794	ENST00000318249	Q9H094	NBPF3
ENSG00000129221	ENST00000381129	Q9NZN9	AIPL1
ENSG00000157510	ENST00000296721	Q8TED9	AFAP1L1
ENSG00000129195	ENST00000572447	Q9BSJ6	PIMREG
ENSG00000141510	ENST00000269305	P04637	TP53
ENSG00000163263	ENST00000368525	Q5VU69	CFAP141
ENSG00000145901	ENST00000521591	Q15025	TNIP1
ENSG00000130762	ENST00000378378	Q5VV41	ARHGEF16
ENSG00000170074	ENST00000697116	Q9UHL3	FAM153A
ENSG00000157330	ENST00000614859	Q8N1D5	CFAP107
ENSG00000162601	ENST00000472487	Q5VVJ2	MYSM1
ENSG00000143514	ENST00000343537	Q13625	TP53BP2
ENSG00000169621	ENST00000303795	Q8IW19	APLF
ENSG00000159208	ENST00000290363	Q8N365	CIART
ENSG00000142765	ENST00000616558	Q8IYJ3	SYTL1
ENSG00000151360	ENST00000252505	Q8N6M5	ALLC
ENSG00000162368	ENST00000371873	P30085	CMPK1
ENSG00000142867	ENST00000648566	O95999	BCL10
ENSG00000143919	ENST00000378494	Q7Z624	CAMKMT
ENSG00000162746	ENST00000367948	Q6BAA4	FCRLB
ENSG00000168658	ENST00000477737	Q502W6	VWA3B
ENSG00000143373	ENST00000336715	Q8N1G0	ZNF687
ENSG00000163254	ENST00000282141	P07315	CRYGC
ENSG00000135624	ENST00000258091	Q99832	CCT7
ENSG00000134184	ENST00000309851	P09488	GSTM1
ENSG00000134201	ENST00000256593	P46439	GSTM5
ENSG00000162402	ENST00000294383	Q9UPU5	USP24
ENSG00000153187	ENST00000640218	Q00839	HNRNPU
ENSG00000143549	ENST00000651641	P06753	TPM3
ENSG00000153094	ENST00000393256	O43521	BCL2L11
ENSG00000169972	ENST00000379031	Q8N0Z8	PUSL1
ENSG00000135778	ENST00000366628	Q9BSD7	NTPCR
ENSG00000142920	ENST00000294517	Q96A70	AZIN2
ENSG00000143442	ENST00000271715	Q7Z3K3	POGZ
ENSG00000132128	ENST00000617190	Q15345	LRRC41
ENSG00000143756	ENST00000366862	Q9NVF7	FBXO28
ENSG00000142684	ENST00000374266	O00488	ZNF593
ENSG00000163374	ENST00000355499	Q9H869	YY1AP1
ENSG00000132694	ENST00000368194	O15085	ARHGEF11
ENSG00000172468	ENST00000307393	Q96LI6	HSFY1
ENSG00000242389	ENST00000382659	A6NEQ0	RBMY1E
ENSG00000172352	ENST00000382407	Q9Y6F8	CDY1B
ENSG00000183795	ENST00000382392	O14599	BPY2B
ENSG00000243927	ENST00000399312	P82932	MRPS6
ENSG00000205758	ENST00000381554	O95825	CRYZL1
ENSG00000234278	ENST00000434815	P86478	PRR20E
ENSG00000197705	ENST00000359358	Q9P2G3	KLHL14
ENSG00000185917	ENST00000332131	Q9NVD3	SETD4
ENSG00000175198	ENST00000376285	P05165	PCCA
ENSG00000186976	ENST00000262726	Q5THR3	EFCAB6
ENSG00000184828	ENST00000590800	A1YPR0	ZBTB7C
ENSG00000183527	ENST00000331573	O95456	PSMG1
ENSG00000198355	ENST00000360612	Q86V86	PIM3
ENSG00000183304	ENST00000381003	Q8IZU1	FAM9A
ENSG00000178462	ENST00000380419	A6NHL2	TUBAL3
ENSG00000176399	ENST00000325870	Q5VZB9	DMRTA1
ENSG00000212935	ENST00000391620	P60369	KRTAP10-3
ENSG00000187766	ENST00000334662	P60410	KRTAP10-8
ENSG00000212933	ENST00000391618	P60329	KRTAP12-4
ENSG00000205439	ENST00000397907	P60328	KRTAP12-3
ENSG00000184787	ENST00000345496	P60604	UBE2G2
ENSG00000221890	ENST00000333039	O95502	NPTXR
ENSG00000183570	ENST00000681687	P57721	PCBP3
ENSG00000198042	ENST00000360128	Q9BXY0	MAK16
ENSG00000198252	ENST00000354586	Q8WUJ0	STYX
ENSG00000230031	ENST00000454856	H3BUK9	POTEB2
ENSG00000267909	ENST00000599174	Q9NQR7	CCDC177
ENSG00000185634	ENST00000332408	Q6S5L8	SHC4
ENSG00000182798	ENST00000400004	A8MXT2	MAGEB17
ENSG00000197892	ENST00000524189	Q9NQT8	KIF13B
ENSG00000175985	ENST00000322564	A6NEE1	PLEKHD1
ENSG00000205927	ENST00000382357	Q13516	OLIG2
ENSG00000184221	ENST00000382348	Q8TAK6	OLIG1
ENSG00000204612	ENST00000376708	Q5VYV0	FOXB2
ENSG00000196368	ENST00000375992	Q96G61	NUDT11
ENSG00000221837	ENST00000397911	P60411	KRTAP10-9
ENSG00000274588	ENST00000611977	Q5KSL6	DGKK
ENSG00000196693	ENST00000359467	Q06732	ZNF33B
ENSG00000242173	ENST00000219409	Q99819	ARHGDIG
ENSG00000196227	ENST00000360816	Q9NTX9	FAM217B
ENSG00000183324	ENST00000331090	Q7Z4M0	REC114
ENSG00000182362	ENST00000397701	P58557	YBEY
ENSG00000174740	ENST00000312600	Q96DU9	PABPC5
ENSG00000198796	ENST00000361673	Q86TB3	ALPK2
ENSG00000184923	ENST00000381707	Q8IVF1	NUTM2A
ENSG00000198934	ENST00000361470	Q9HCI5	MAGEE1
ENSG00000204272	ENST00000374922	A0A0U1RRE5	NBDY
ENSG00000188917	ENST00000372936	Q96GJ1	TRMT2B
ENSG00000187210	ENST00000376730	Q02742	GCNT1
ENSG00000185722	ENST00000341657	Q9P2R3	ANKFY1
ENSG00000198951	ENST00000396398	P17050	NAGA
ENSG00000206107	ENST00000382835	Q3LI81	KRTAP27-1
ENSG00000184351	ENST00000390689	Q8IUB9	KRTAP19-1
ENSG00000186977	ENST00000334151	Q3LI72	KRTAP19-5
ENSG00000212938	ENST00000391624	Q3LI67	KRTAP6-3
ENSG00000187026	ENST00000333892	Q3LI59	KRTAP21-2
ENSG00000283361	ENST00000636692	A0A1B0GU71	CFAP97D2
ENSG00000176533	ENST00000382159	O60262	GNG7
ENSG00000198881	ENST00000362002	Q8WXK4	ASB12
ENSG00000182712	ENST00000369484	P56277	CMC4
ENSG00000187742	ENST00000375807	Q96T21	SECISBP2
ENSG00000236699	ENST00000420470	Q9NXL2	ARHGEF38
ENSG00000211455	ENST00000389032	Q9Y2H1	STK38L
ENSG00000265817	ENST00000481490	O95073	FSBP
ENSG00000198157	ENST00000358130	P82970	HMGN5
ENSG00000198026	ENST00000322927	Q9H4Z2	ZNF335
ENSG00000177613	ENST00000331173	Q9H0L4	CSTF2T
ENSG00000184672	ENST00000521268	Q86SE5	RALYL
ENSG00000177599	ENST00000323169	Q8N8L2	ZNF491
ENSG00000186310	ENST00000373079	Q99457	NAP1L3
ENSG00000186047	ENST00000504404	Q6UYE1	DLEU7
ENSG00000255359	ENST00000532798	H3BU77	CCDC179
ENSG00000171621	ENST00000328089	Q96BD6	SPSB1
ENSG00000278540	ENST00000616317	Q13085	ACACA
ENSG00000244005	ENST00000374092	Q9Y697	NFS1
ENSG00000203778	ENST00000368656	Q4G0N7	FAM229B
ENSG00000181274	ENST00000371019	O75474	FRAT2
ENSG00000222028	ENST00000408907	A5LHX3	PSMB11
ENSG00000259431	ENST00000288014	Q9BU02	THTPA
ENSG00000185069	ENST00000332411	Q01546	KRT76
ENSG00000204363	ENST00000375511	Q5MJ07	SPANXN5
ENSG00000172115	ENST00000305786	P99999	CYCS
ENSG00000172403	ENST00000307142	Q9UMS6	SYNPO2
ENSG00000187773	ENST00000343998	Q0P6D2	DIPK1C
ENSG00000171169	ENST00000373078	Q69YI7	NAIF1
ENSG00000175718	ENST00000424776	Q8N7X1	RBMXL3
ENSG00000196591	ENST00000519065	Q92769	HDAC2
ENSG00000197134	ENST00000594947	Q9Y2Q1	ZNF257
ENSG00000185989	ENST00000334062	Q14644	RASA3
ENSG00000198033	ENST00000400113	P0DPH7	TUBA3C
ENSG00000172301	ENST00000302362	Q9NQ92	COPRS
ENSG00000197360	ENST00000357774	A6NK75	ZNF98
ENSG00000183850	ENST00000597761	Q6ZMV8	ZNF730
ENSG00000259494	ENST00000312475	Q9H2W6	MRPL46
ENSG00000180828	ENST00000321870	Q8NFJ8	BHLHE22
ENSG00000226742	ENST00000451882	C9JCN9	HSBP1L1
ENSG00000187164	ENST00000355371	A0MZ66	SHTN1
ENSG00000277443	ENST00000612661	P29966	MARCKS
ENSG00000184343	ENST00000370101	Q9UPE1	SRPK3
ENSG00000189060	ENST00000340857	P07305	H1-0
ENSG00000254636	ENST00000528446	P0C7Q2	ARMS2
ENSG00000205356	ENST00000447648	Q7Z6L1	TECPR1
ENSG00000187860	ENST00000338306	Q569K6	CCDC157
ENSG00000184481	ENST00000374259	P98177	FOXO4
ENSG00000256463	ENST00000537592	Q9BXA9	SALL3
ENSG00000234616	ENST00000612905	O75564	JRK
ENSG00000240563	ENST00000498273	Q5T7N2	L1TD1
ENSG00000178764	ENST00000314393	Q9Y6X8	ZHX2
ENSG00000196357	ENST00000304116	Q8N9K5	ZNF565
ENSG00000177143	ENST00000327228	Q12798	CETN1
