Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000157657	ENST00000374126	Q5T7W0	ZNF618
ENSG00000137460	ENST00000511601	Q9C0D6	FHDC1
ENSG00000132639	ENST00000254976	P60880	SNAP25
ENSG00000136490	ENST00000259006	Q9BT23	LIMD2
ENSG00000148444	ENST00000376836	Q9UBI1	COMMD3
ENSG00000129187	ENST00000438320	P32321	DCTD
ENSG00000142444	ENST00000270502	Q9BSF4	TIMM29
ENSG00000147439	ENST00000276416	Q9NQY0	BIN3
ENSG00000162639	ENST00000651461	Q5T8I9	HENMT1
ENSG00000128951	ENST00000331200	P33316	DUT
ENSG00000153165	ENST00000409886	A6NKT7	RGPD3
ENSG00000170191	ENST00000304788	Q8TBE9	NANP
ENSG00000163636	ENST00000295901	Q15008	PSMD6
ENSG00000137473	ENST00000325106	Q8NA56	TTC29
ENSG00000130684	ENST00000252979	Q9Y3M9	ZNF337
ENSG00000149743	ENST00000317459	Q86TN4	TRPT1
ENSG00000132554	ENST00000360863	Q8NE09	RGS22
ENSG00000134186	ENST00000370025	Q5VTL8	PRPF38B
ENSG00000153291	ENST00000371347	O95847	SLC25A27
ENSG00000138078	ENST00000409411	Q4J6C6	PREPL
ENSG00000168283	ENST00000376663	P35226	BMI1
ENSG00000138756	ENST00000502613	Q9NSY1	BMP2K
ENSG00000165813	ENST00000369287	Q7Z3E2	CCDC186
ENSG00000159111	ENST00000351111	Q7Z7H8	MRPL10
ENSG00000132676	ENST00000368336	P51398	DAP3
ENSG00000128524	ENST00000249289	Q16864	ATP6V1F
ENSG00000141294	ENST00000269025	Q96FV0	LRRC46
ENSG00000141295	ENST00000290216	Q96FV2	SCRN2
ENSG00000170855	ENST00000546954	O43715	TRIAP1
ENSG00000144199	ENST00000414820	Q6P2I3	FAHD2B
ENSG00000131828	ENST00000422285	P08559	PDHA1
ENSG00000166912	ENST00000435680	Q9NXD2	MTMR10
ENSG00000152256	ENST00000282077	Q15118	PDK1
ENSG00000167272	ENST00000357500	Q969H6	POP5
ENSG00000132718	ENST00000368324	Q9BT88	SYT11
ENSG00000132680	ENST00000368321	Q7Z7F0	KHDC4
ENSG00000139537	ENST00000320516	Q8IXS2	CCDC65
ENSG00000132005	ENST00000254325	P22670	RFX1
ENSG00000160949	ENST00000409379	Q96HA7	TONSL
ENSG00000167550	ENST00000301068	Q8TAI7	RHEBL1
ENSG00000169251	ENST00000351193	Q96D46	NMD3
ENSG00000160211	ENST00000393562	P11413	G6PD
ENSG00000134287	ENST00000256682	P61204	ARF3
ENSG00000160803	ENST00000368309	Q9NRR5	UBQLN4
ENSG00000132698	ENST00000361084	P57735	RAB25
ENSG00000144036	ENST00000272427	Q9Y2D4	EXOC6B
ENSG00000165806	ENST00000369318	P55210	CASP7
ENSG00000138772	ENST00000264908	P12429	ANXA3
ENSG00000163947	ENST00000296315	Q9NR81	ARHGEF3
ENSG00000168395	ENST00000313552	Q8WYH8	ING5
ENSG00000163468	ENST00000295688	P49368	CCT3
ENSG00000135903	ENST00000392070	P23760	PAX3
ENSG00000164754	ENST00000297338	O60216	RAD21
ENSG00000140548	ENST00000268154	Q8N1W2	ZNF710
ENSG00000137124	ENST00000377698	P30837	ALDH1B1
ENSG00000165568	ENST00000298375	Q96JD6	AKR1E2
ENSG00000166619	ENST00000373537	P62952	BLCAP
ENSG00000161714	ENST00000619929	Q8N3E9	PLCD3
ENSG00000147065	ENST00000360270	P26038	MSN
ENSG00000140575	ENST00000268182	P46940	IQGAP1
ENSG00000165917	ENST00000298854	Q13702	RAPSN
ENSG00000142327	ENST00000270357	Q9HAU8	RNPEPL1
ENSG00000133136	ENST00000697560	A0A804HLA8	GNG5B
ENSG00000130826	ENST00000369550	O60832	DKC1
ENSG00000137154	ENST00000380394	P62753	RPS6
ENSG00000136448	ENST00000258960	P30419	NMT1
ENSG00000142330	ENST00000391984	Q9HC96	CAPN10
ENSG00000134461	ENST00000380094	Q6P6B7	ANKRD16
ENSG00000135821	ENST00000331872	P15104	GLUL
ENSG00000164597	ENST00000297135	Q9UP83	COG5
ENSG00000141933	ENST00000359315	Q6ZTW0	TPGS1
ENSG00000165434	ENST00000298198	Q6PCE3	PGM2L1
ENSG00000141748	ENST00000269586	A6NH57	ARL5C
ENSG00000141750	ENST00000333461	Q6ZMT1	STAC2
ENSG00000162374	ENST00000371824	P26378	ELAVL4
ENSG00000163497	ENST00000295727	Q99581	FEV
ENSG00000163499	ENST00000295728	P53672	CRYBA2
ENSG00000168275	ENST00000366615	Q5JTJ3	COA6
ENSG00000153207	ENST00000648844	Q8WYP5	AHCTF1
ENSG00000154710	ENST00000284957	Q9UJ41	RABGEF1
ENSG00000135297	ENST00000498286	Q9Y2Z2	MTO1
ENSG00000146833	ENST00000349062	Q9C037	TRIM4
ENSG00000145020	ENST00000273588	P48728	AMT
ENSG00000134809	ENST00000257245	P62072	TIMM10
ENSG00000130734	ENST00000309469	Q86TL0	ATG4D
ENSG00000156587	ENST00000287156	O14933	UBE2L6
ENSG00000129347	ENST00000312962	Q8N9T8	KRI1
ENSG00000158552	ENST00000289528	Q8WV99	ZFAND2B
ENSG00000137766	ENST00000260323	Q8NB66	UNC13C
ENSG00000146574	ENST00000316731	P86790	CCZ1B
ENSG00000129355	ENST00000393599	P55273	CDKN2D
ENSG00000129354	ENST00000250244	Q9Y6Q5	AP1M2
ENSG00000168004	ENST00000540857	Q96KN8	PLAAT5
ENSG00000170185	ENST00000307017	Q8NB14	USP38
ENSG00000130713	ENST00000372358	Q13868	EXOSC2
ENSG00000159352	ENST00000368884	P55036	PSMD4
ENSG00000164061	ENST00000296452	Q9UPA5	BSN
ENSG00000145391	ENST00000274031	Q8WTS6	SETD7
ENSG00000164062	ENST00000296456	P13798	APEH
ENSG00000158710	ENST00000368097	P37802	TAGLN2
ENSG00000166780	ENST00000300006	Q96MC5	BMERB1
ENSG00000165684	ENST00000684778	Q5SXM2	SNAPC4
ENSG00000130844	ENST00000449416	Q9NQX6	ZNF331
ENSG00000166548	ENST00000544898	O00142	TK2
ENSG00000164068	ENST00000327697	Q5XPI4	RNF123
ENSG00000136861	ENST00000349780	Q96SN8	CDK5RAP2
ENSG00000165312	ENST00000376495	Q5VV17	OTUD1
ENSG00000151917	ENST00000370746	Q5SZJ8	BEND6
ENSG00000168116	ENST00000370733	Q9HCI6	KIAA1586
ENSG00000163516	ENST00000323348	Q9H8Y5	ANKZF1
ENSG00000132382	ENST00000254718	Q9BQG0	MYBBP1A
ENSG00000164674	ENST00000611299	Q4VX76	SYTL3
ENSG00000128059	ENST00000264220	Q06203	PPAT
ENSG00000133794	ENST00000403290	O00327	BMAL1
ENSG00000161905	ENST00000293761	P16050	ALOX15
ENSG00000138796	ENST00000309522	Q16836	HADH
ENSG00000167977	ENST00000301738	Q9NXV2	KCTD5
ENSG00000141456	ENST00000572293	Q8IZL8	PELP1
ENSG00000160570	ENST00000596251	Q8WXF8	DEDD2
ENSG00000156976	ENST00000323963	Q14240	EIF4A2
ENSG00000148498	ENST00000374788	Q8TEW0	PARD3
ENSG00000141480	ENST00000269260	P32121	ARRB2
ENSG00000166938	ENST00000319212	Q8TF46	DIS3L
ENSG00000146858	ENST00000275766	Q96H79	ZC3HAV1L
ENSG00000145975	ENST00000274673	Q8IXS0	FAM217A
ENSG00000140995	ENST00000563594	Q6ZN54	DEF8
ENSG00000151806	ENST00000281543	Q8N442	GUF1
ENSG00000169032	ENST00000307102	Q02750	MAP2K1
ENSG00000163281	ENST00000295448	Q8TDQ7	GNPDA2
ENSG00000161920	ENST00000293777	Q9P086	MED11
ENSG00000163428	ENST00000295628	Q96CX6	LRRC58
ENSG00000141497	ENST00000433935	Q9H091	ZMYND15
ENSG00000157741	ENST00000473989	Q6ZU65	UBN2
ENSG00000154582	ENST00000520242	Q15369	ELOC
ENSG00000128610	ENST00000442488	A0PJY2	FEZF1
ENSG00000142507	ENST00000270586	P28072	PSMB6
ENSG00000129219	ENST00000263088	O14939	PLD2
ENSG00000152076	ENST00000409943	Q96LY2	CCDC74B
ENSG00000146476	ENST00000367294	Q9H993	ARMT1
ENSG00000147789	ENST00000532777	P17097	ZNF7
ENSG00000152082	ENST00000281871	Q6NZ67	MZT2B
ENSG00000141503	ENST00000355280	Q8N4C8	MINK1
ENSG00000152086	ENST00000312988	Q6PEY2	TUBA3E
ENSG00000162961	ENST00000342166	Q9C005	DPY30
ENSG00000147443	ENST00000276420	O60496	DOK2
ENSG00000153832	ENST00000283946	Q8NEA4	FBXO36
ENSG00000128563	ENST00000397912	Q9H875	PRKRIP1
ENSG00000162066	ENST00000293971	Q9Y303	AMDHD2
ENSG00000165156	ENST00000395571	Q9UKY1	ZHX1
ENSG00000147689	ENST00000690554	Q86UY5	FAM83A
ENSG00000167635	ENST00000443387	Q15072	ZNF146
ENSG00000148513	ENST00000361713	Q9BXX3	ANKRD30A
ENSG00000131470	ENST00000393795	Q9P2W1	PSMC3IP
ENSG00000164815	ENST00000297431	O43913	ORC5
ENSG00000169129	ENST00000304129	Q8N4X5	AFAP1L2
ENSG00000153406	ENST00000283429	Q9HBL8	NMRAL1
ENSG00000163743	ENST00000324439	Q96PM5	RCHY1
ENSG00000164975	ENST00000380821	Q92966	SNAPC3
ENSG00000134324	ENST00000674199	Q14693	LPIN1
ENSG00000130045	ENST00000375854	Q5VZ03	NXNL2
ENSG00000167900	ENST00000301634	P04183	TK1
ENSG00000153684	ENST00000526619	Q08AF8	GOLGA8F
ENSG00000140406	ENST00000267984	Q9H1K6	TLNRD1
ENSG00000162994	ENST00000401408	Q8NHS4	CLHC1
ENSG00000146215	ENST00000372569	Q6Q6R5	CRIP3
ENSG00000165526	ENST00000298317	Q96CM3	RPUSD4
ENSG00000166483	ENST00000450114	P30291	WEE1
ENSG00000152455	ENST00000354919	Q9H5I1	SUV39H2
ENSG00000140320	ENST00000416165	Q8TBE0	BAHD1
ENSG00000144034	ENST00000272424	Q9Y3C4	TPRKB
ENSG00000158571	ENST00000375006	P16118	PFKFB1
ENSG00000170426	ENST00000293502	Q8NEX9	SDR9C7
ENSG00000166860	ENST00000300101	O15060	ZBTB39
ENSG00000140332	ENST00000451782	Q04726	TLE3
ENSG00000169340	ENST00000302451	Q8N807	PDILT
ENSG00000163795	ENST00000323703	Q8N8E2	ZNF513
ENSG00000159784	ENST00000443739	Q86XD5	FAM131B
ENSG00000160345	ENST00000429260	Q5BN46	PIERCE1
ENSG00000166866	ENST00000300119	Q9UBC5	MYO1A
ENSG00000162244	ENST00000294189	P47914	RPL29
ENSG00000159840	ENST00000322764	Q15942	ZYX
ENSG00000160953	ENST00000591337	Q2TAK8	PWWP3A
ENSG00000145002	ENST00000262365	P0C5J1	FAM86B2
ENSG00000164086	ENST00000495880	Q16829	DUSP7
ENSG00000164920	ENST00000297565	Q8N2R0	OSR2
ENSG00000164087	ENST00000296484	Q8NBT0	POC1A
ENSG00000147162	ENST00000373719	O15294	OGT
ENSG00000158941	ENST00000308511	Q8N163	CCAR2
ENSG00000141867	ENST00000679869	O60885	BRD4
ENSG00000166886	ENST00000300131	Q15742	NAB2
ENSG00000138002	ENST00000260570	Q9UG01	IFT172
ENSG00000127914	ENST00000356239	Q99996	AKAP9
ENSG00000147010	ENST00000397821	Q96B97	SH3KBP1
ENSG00000134453	ENST00000379888	Q96I25	RBM17
ENSG00000164088	ENST00000323588	Q96MI6	PPM1M
ENSG00000170525	ENST00000379775	Q16875	PFKFB3
ENSG00000167325	ENST00000300738	P23921	RRM1
ENSG00000168237	ENST00000436784	Q8IVS8	GLYCTK
ENSG00000169155	ENST00000373464	O43298	ZBTB43
ENSG00000163930	ENST00000460680	Q92560	BAP1
ENSG00000160888	ENST00000292433	Q9BTL4	IER2
ENSG00000163923	ENST00000296277	Q96EH5	RPL39L
ENSG00000155849	ENST00000310758	Q92556	ELMO1
ENSG00000147588	ENST00000256103	P02689	PMP2
ENSG00000170323	ENST00000256104	P15090	FABP4
ENSG00000133731	ENST00000256108	P29218	IMPA1
ENSG00000163884	ENST00000296233	Q9UIH9	KLF15
ENSG00000163885	ENST00000352312	Q494V2	CFAP100
ENSG00000137509	ENST00000313010	P42785	PRCP
ENSG00000159650	ENST00000290868	Q96N76	UROC1
ENSG00000146776	ENST00000419735	Q9ULK2	ATXN7L1
ENSG00000161048	ENST00000465647	Q6IQ20	NAPEPLD
ENSG00000155438	ENST00000285814	Q9BYG3	NIFK
ENSG00000132434	ENST00000254770	Q9NS86	LANCL2
ENSG00000168826	ENST00000337872	Q6ZSB9	ZBTB49
ENSG00000147996	ENST00000382405	Q5RIA9	ZNG1E
ENSG00000167916	ENST00000264651	Q2M2I5	KRT24
ENSG00000165490	ENST00000533655	Q8IXT1	DDIAS
ENSG00000148795	ENST00000369887	P05093	CYP17A1
ENSG00000137502	ENST00000527633	Q15771	RAB30
ENSG00000166275	ENST00000339834	Q96B45	BORCS7
ENSG00000164695	ENST00000297265	Q96CF2	CHMP4C
ENSG00000147536	ENST00000276533	Q9BRT9	GINS4
ENSG00000142082	ENST00000382743	Q9NTG7	SIRT3
ENSG00000147533	ENST00000357743	Q7Z5G4	GOLGA7
ENSG00000156414	ENST00000409874	Q8NDG6	TDRD9
ENSG00000171163	ENST00000306601	Q9BU19	ZNF692
ENSG00000142102	ENST00000409548	Q32M88	PGGHG
ENSG00000163993	ENST00000296370	P25815	S100P
ENSG00000170871	ENST00000307659	Q92628	KIAA0232
ENSG00000168566	ENST00000342415	Q6IEG0	SNRNP48
ENSG00000137601	ENST00000507142	Q96PY6	NEK1
ENSG00000131876	ENST00000254193	P09661	SNRPA1
ENSG00000161653	ENST00000293404	Q8N159	NAGS
ENSG00000161654	ENST00000293406	Q3MHD2	LSM12
ENSG00000161664	ENST00000293414	Q96NS5	ASB16
ENSG00000144061	ENST00000445609	O15259	NPHP1
ENSG00000158406	ENST00000377727	P62805	H4C8
ENSG00000147799	ENST00000377307	Q9C0H5	ARHGAP39
ENSG00000164610	ENST00000297157	Q8TA86	RP9
ENSG00000168214	ENST00000355476	Q06330	RBPJ
ENSG00000166261	ENST00000530393	O95125	ZNF202
ENSG00000158856	ENST00000358242	Q08495	DMTN
ENSG00000157870	ENST00000419916	Q8TBF2	PRXL2B
ENSG00000164151	ENST00000296564	Q9Y2F5	ICE1
ENSG00000128944	ENST00000249776	Q9Y448	KNSTRN
ENSG00000166188	ENST00000299237	Q9P2F9	ZNF319
ENSG00000166451	ENST00000305850	Q96H22	CENPN
ENSG00000149633	ENST00000279024	Q5JYT7	KIAA1755
ENSG00000141522	ENST00000269321	P52565	ARHGDIA
ENSG00000151364	ENST00000353172	Q9BQ13	KCTD14
ENSG00000151365	ENST00000281030	Q92748	THRSP
ENSG00000132275	ENST00000254605	O43159	RRP8
ENSG00000145384	ENST00000274024	P12104	FABP2
ENSG00000166333	ENST00000299421	Q13418	ILK
ENSG00000152137	ENST00000281938	Q9UJY1	HSPB8
ENSG00000145390	ENST00000692078	Q70EK8	USP53
ENSG00000169297	ENST00000378970	P51843	NR0B1
ENSG00000136367	ENST00000419474	Q9C0A1	ZFHX2
ENSG00000165383	ENST00000374160	Q8N456	LRRC18
ENSG00000158169	ENST00000289081	Q00597	FANCC
ENSG00000141552	ENST00000344877	Q9NYG5	ANAPC11
ENSG00000162521	ENST00000373493	Q09028	RBBP4
ENSG00000163072	ENST00000317647	Q8IVI9	NOSTRIN
ENSG00000169891	ENST00000357277	Q8NFH8	REPS2
ENSG00000158042	ENST00000288937	Q9NRX2	MRPL17
ENSG00000165863	ENST00000588184	Q8WW14	SPMIP5
ENSG00000145555	ENST00000513610	Q9HD67	MYO10
ENSG00000151208	ENST00000372391	Q8TDM6	DLG5
ENSG00000140577	ENST00000268184	Q6UUV7	CRTC3
ENSG00000162520	ENST00000409190	Q9H7C4	SYNC
ENSG00000133134	ENST00000372677	Q9BXY8	BEX2
ENSG00000162522	ENST00000401073	Q9P206	NHSL3
ENSG00000167004	ENST00000300289	P30101	PDIA3
ENSG00000136930	ENST00000259457	Q99436	PSMB7
ENSG00000169139	ENST00000523111	Q15819	UBE2V2
ENSG00000136931	ENST00000373588	Q13285	NR5A1
ENSG00000148606	ENST00000372371	O14802	POLR3A
ENSG00000149260	ENST00000648180	O15484	CAPN5
ENSG00000168672	ENST00000304916	Q96KN1	LRATD2
ENSG00000143222	ENST00000368003	Q9Y3C8	UFC1
ENSG00000143224	ENST00000367999	P50336	PPOX
ENSG00000132792	ENST00000361383	Q8WYA6	CTNNBL1
ENSG00000138326	ENST00000372360	P62847	RPS24
ENSG00000133398	ENST00000255764	Q9BTT4	MED10
ENSG00000132463	ENST00000254799	Q12849	GRSF1
ENSG00000168014	ENST00000334126	Q4AC94	C2CD3
ENSG00000158850	ENST00000319769	O60512	B4GALT3
ENSG00000132024	ENST00000318003	Q6P1N0	CC2D1A
ENSG00000159556	ENST00000290759	Q96A47	ISL2
ENSG00000169918	ENST00000307050	Q8TE49	OTUD7A
ENSG00000132466	ENST00000358602	O75179	ANKRD17
ENSG00000149231	ENST00000646818	Q8N4S0	CCDC82
ENSG00000158882	ENST00000367988	Q969M1	TOMM40L
ENSG00000144713	ENST00000429711	P62910	RPL32
ENSG00000151332	ENST00000416007	Q9NS73	MBIP
ENSG00000136541	ENST00000410096	Q8TAM6	ERMN
ENSG00000170325	ENST00000360871	Q9NQV6	PRDM10
ENSG00000143257	ENST00000367983	Q14994	NR1I3
ENSG00000127947	ENST00000248594	Q05209	PTPN12
ENSG00000152582	ENST00000356031	Q9C093	SPEF2
ENSG00000136003	ENST00000311893	Q9H1K1	ISCU
ENSG00000154917	ENST00000285208	Q9NRW1	RAB6B
ENSG00000153048	ENST00000311052	Q9Y2V2	CARHSP1
ENSG00000167641	ENST00000301242	Q96A00	PPP1R14A
ENSG00000168228	ENST00000302874	Q9H5U6	ZCCHC4
ENSG00000138785	ENST00000340139	Q96CB8	INTS12
ENSG00000146618	ENST00000275461	Q96RJ6	FERD3L
ENSG00000147889	ENST00000304494	P42771	CDKN2A
ENSG00000137815	ENST00000389629	Q92541	RTF1
ENSG00000166823	ENST00000300057	Q9BRJ9	MESP1
ENSG00000147883	ENST00000276925	P42772	CDKN2B
ENSG00000166452	ENST00000309377	Q9NQ31	AKIP1
ENSG00000145293	ENST00000273920	Q9UHY7	ENOPH1
ENSG00000135525	ENST00000354570	Q14244	MAP7
ENSG00000158480	ENST00000289431	Q9UM82	SPATA2
ENSG00000138778	ENST00000265148	Q02224	CENPE
ENSG00000167644	ENST00000301246	Q9GZP8	C19orf33
ENSG00000139116	ENST00000361418	Q7Z4S6	KIF21A
ENSG00000165630	ENST00000378572	Q99633	PRPF18
ENSG00000147894	ENST00000380003	Q96LT7	C9orf72
ENSG00000145220	ENST00000343470	Q9NX58	LYAR
ENSG00000161277	ENST00000292894	Q8NA92	THAP8
ENSG00000157429	ENST00000288177	P17023	ZNF19
ENSG00000148082	ENST00000375835	Q92529	SHC3
ENSG00000164690	ENST00000297261	Q15465	SHH
ENSG00000140835	ENST00000539698	Q8NCG5	CHST4
ENSG00000164093	ENST00000644743	Q99697	PITX2
ENSG00000151575	ENST00000696102	Q8N6V9	TEX9
ENSG00000155100	ENST00000404789	Q8N6M0	OTUD6B
ENSG00000164294	ENST00000503787	Q8TED1	GPX8
ENSG00000159337	ENST00000290472	Q86XP0	PLA2G4D
ENSG00000137338	ENST00000682144	Q96JS3	PGBD1
ENSG00000164167	ENST00000296581	P62312	LSM6
ENSG00000170312	ENST00000395284	P06493	CDK1
ENSG00000131462	ENST00000251413	P23258	TUBG1
ENSG00000155287	ENST00000370495	Q96A46	SLC25A28
ENSG00000166747	ENST00000299980	O43747	AP1G1
ENSG00000148826	ENST00000368592	Q9C056	NKX6-2
ENSG00000155085	ENST00000424296	Q5TCS8	AK9
ENSG00000138767	ENST00000504123	Q96LI5	CNOT6L
ENSG00000146909	ENST00000275820	Q5C9Z4	NOM1
ENSG00000137434	ENST00000259983	Q5T4I8	C6orf52
ENSG00000146426	ENST00000682666	Q8IVF5	TIAM2
ENSG00000130675	ENST00000252971	P50219	MNX1
ENSG00000140598	ENST00000268206	Q7Z2Z2	EFL1
ENSG00000151876	ENST00000281623	Q9UKT5	FBXO4
ENSG00000163956	ENST00000650182	P30533	LRPAP1
ENSG00000140534	ENST00000268138	Q7Z2Z1	TICRR
ENSG00000159788	ENST00000336727	O14924	RGS12
ENSG00000166813	ENST00000394412	Q2M1P5	KIF7
ENSG00000169271	ENST00000302005	Q12988	HSPB3
ENSG00000167987	ENST00000301765	A5D8V6	VPS37C
ENSG00000170279	ENST00000307003	Q8WU49	C7orf33
ENSG00000127328	ENST00000247833	Q96QF0	RAB3IP
ENSG00000131475	ENST00000253794	Q9BRG1	VPS25
ENSG00000135205	ENST00000285871	Q8IYE0	CCDC146
ENSG00000167986	ENST00000301764	Q16531	DDB1
ENSG00000158691	ENST00000684592	O43309	ZSCAN12
ENSG00000155428	ENST00000285805	Q86UV6	TRIM74
ENSG00000151474	ENST00000357447	Q9P2Q2	FRMD4A
ENSG00000138413	ENST00000345146	O75874	IDH1
ENSG00000164631	ENST00000405858	P17014	ZNF12
ENSG00000170892	ENST00000396388	Q9BSV6	TSEN34
ENSG00000151151	ENST00000373935	Q8NFU5	IPMK
ENSG00000141161	ENST00000394570	Q8IWX7	UNC45B
ENSG00000170889	ENST00000302907	P46781	RPS9
ENSG00000169871	ENST00000306085	Q9BRZ2	TRIM56
ENSG00000164823	ENST00000451899	Q9Y236	OSGIN2
ENSG00000161642	ENST00000394313	Q96PM9	ZNF385A
ENSG00000131721	ENST00000371388	Q9BQY4	RHOXF2
ENSG00000156515	ENST00000359426	P19367	HK1
ENSG00000164323	ENST00000458385	Q9P2B7	CFAP97
ENSG00000166750	ENST00000299977	Q08AF3	SLFN5
ENSG00000130305	ENST00000438747	Q96P11	NSUN5
ENSG00000138495	ENST00000261070	Q14061	COX17
ENSG00000136816	ENST00000259339	O14657	TOR1B
ENSG00000136827	ENST00000351698	O14656	TOR1A
ENSG00000136819	ENST00000372447	Q9NZ63	C9orf78
ENSG00000146755	ENST00000333149	Q86XT4	TRIM50
ENSG00000136878	ENST00000372429	Q9Y2K6	USP20
ENSG00000146376	ENST00000368149	Q8N392	ARHGAP18
ENSG00000129055	ENST00000354910	Q9BS18	ANAPC13
ENSG00000138658	ENST00000505019	Q86YA3	ZGRF1
ENSG00000141252	ENST00000437048	Q5VIR6	VPS53
ENSG00000128965	ENST00000617768	Q9BUX1	CHAC1
ENSG00000146587	ENST00000396912	Q9NYW8	RBAK
ENSG00000163001	ENST00000349456	Q96G28	CFAP36
ENSG00000127423	ENST00000374298	Q9H7T9	AUNIP
ENSG00000128908	ENST00000648947	Q9ULG1	INO80
ENSG00000166869	ENST00000300113	O43745	CHP2
ENSG00000166501	ENST00000643927	P05771	PRKCB
ENSG00000144395	ENST00000389175	Q8NCX0	CCDC150
ENSG00000149476	ENST00000394900	Q3LXA3	TKFC
ENSG00000142945	ENST00000372224	Q99661	KIF2C
ENSG00000140368	ENST00000558012	O43586	PSTPIP1
ENSG00000149532	ENST00000439958	Q8N684	CPSF7
ENSG00000152932	ENST00000282878	Q96E17	RAB3C
ENSG00000140650	ENST00000268261	O15305	PMM2
ENSG00000142937	ENST00000396651	P62241	RPS8
ENSG00000133256	ENST00000496514	P35913	PDE6B
ENSG00000136848	ENST00000408936	Q5VWQ8	DAB2IP
ENSG00000167005	ENST00000300291	O43809	NUDT21
ENSG00000169020	ENST00000304312	P56385	ATP5ME
ENSG00000162148	ENST00000338608	Q7Z5V6	SAXO4
ENSG00000168993	ENST00000304062	O14810	CPLX1
ENSG00000160113	ENST00000291442	P10588	NR2F6
ENSG00000152380	ENST00000282226	Q6UXP7	FAM151B
ENSG00000149016	ENST00000476907	Q9H6E5	TUT1
ENSG00000147475	ENST00000519638	O94905	ERLIN2
ENSG00000149480	ENST00000278823	O94776	MTA2
ENSG00000169435	ENST00000307439	Q6ZTQ3	RASSF6
ENSG00000130204	ENST00000426677	O96008	TOMM40
ENSG00000149499	ENST00000394773	Q32P44	EML3
ENSG00000162408	ENST00000377705	Q5SY16	NOL9
ENSG00000137337	ENST00000376406	Q14676	MDC1
ENSG00000144182	ENST00000651691	Q9Y234	LIPT1
ENSG00000158411	ENST00000289359	Q8WV92	MITD1
ENSG00000147471	ENST00000328195	O94903	PLPBP
ENSG00000148737	ENST00000355995	Q9NQB0	TCF7L2
ENSG00000168310	ENST00000393593	P14316	IRF2
ENSG00000156675	ENST00000330843	Q6WKZ4	RAB11FIP1
ENSG00000162971	ENST00000354611	A2RUC4	TYW5
ENSG00000139445	ENST00000299162	Q96NZ1	FOXN4
ENSG00000170379	ENST00000684770	A6NFQ2	TCAF2
ENSG00000149541	ENST00000265471	O94766	B3GAT3
ENSG00000169154	ENST00000307599	Q8NHS2	GOT1L1
ENSG00000144015	ENST00000272395	Q96BQ3	TRIM43
ENSG00000147465	ENST00000276449	P49675	STAR
ENSG00000151148	ENST00000342494	Q7Z3V4	UBE3B
ENSG00000161860	ENST00000293695	Q6PIF2	SYCE2
ENSG00000156735	ENST00000287322	O95429	BAG4
ENSG00000130775	ENST00000373921	Q5TEJ8	THEMIS2
ENSG00000171115	ENST00000307271	Q8ND71	GIMAP8
ENSG00000164600	ENST00000297142	Q96NK8	NEUROD6
ENSG00000141576	ENST00000269391	Q96PX1	RNF157
ENSG00000164548	ENST00000297071	Q13595	TRA2A
ENSG00000152611	ENST00000651391	Q8WWF8	CAPSL
ENSG00000132510	ENST00000448097	O15054	KDM6B
ENSG00000154479	ENST00000447353	Q0VFZ6	CFAP210
ENSG00000144362	ENST00000359744	Q8TCD6	PHOSPHO2
ENSG00000131738	ENST00000251646	Q14525	KRT33B
ENSG00000138385	ENST00000260956	P05455	SSB
ENSG00000138382	ENST00000260953	Q9NRN9	METTL5
ENSG00000162191	ENST00000301935	Q04323	UBXN1
ENSG00000141337	ENST00000621439	Q96EG1	ARSG
ENSG00000142623	ENST00000375471	Q9ULC6	PADI1
ENSG00000140307	ENST00000396060	P52657	GTF2A2
ENSG00000142619	ENST00000375460	Q9ULW8	PADI3
ENSG00000139428	ENST00000545712	Q96EY8	MMAB
ENSG00000144381	ENST00000388968	P10809	HSPD1
ENSG00000128891	ENST00000416810	Q9BV29	CCDC32
ENSG00000165023	ENST00000375765	Q96HU8	DIRAS2
ENSG00000140830	ENST00000268483	Q9NX01	TXNL4B
ENSG00000162188	ENST00000294117	P63215	GNG3
ENSG00000140829	ENST00000268482	Q92620	DHX38
ENSG00000136938	ENST00000339399	Q92688	ANP32B
ENSG00000133401	ENST00000438447	O15018	PDZD2
ENSG00000143498	ENST00000352967	Q15573	TAF1A
ENSG00000166352	ENST00000334307	Q86VG3	IFTAP
ENSG00000166133	ENST00000315616	Q8IZ73	RPUSD2
ENSG00000163320	ENST00000482016	Q9UFW8	CGGBP1
ENSG00000137812	ENST00000399668	Q8NG31	KNL1
ENSG00000129518	ENST00000250454	Q56P03	EAPP
ENSG00000145335	ENST00000394991	P37840	SNCA
ENSG00000130449	ENST00000252744	Q9HCJ5	ZSWIM6
ENSG00000150773	ENST00000280350	Q8WWB5	PIH1D2
ENSG00000133316	ENST00000278856	Q6RFH5	WDR74
ENSG00000147419	ENST00000356537	Q86WR0	CCDC25
ENSG00000162819	ENST00000340934	Q5VW32	BROX
ENSG00000166595	ENST00000422424	Q9Y3D0	CIAO2B
ENSG00000165916	ENST00000298852	P17980	PSMC3
ENSG00000130783	ENST00000253079	Q6P9F0	CCDC62
ENSG00000163738	ENST00000325278	Q9H903	MTHFD2L
ENSG00000164011	ENST00000651192	Q5VV52	ZNF691
ENSG00000130787	ENST00000253083	O75146	HIP1R
