Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000485960	TBC1D15	Q8TC07
ENST00000263468	CEP126	Q9P2H0
ENST00000621198	SYN2	Q92777
ENST00000307624	ACOT12	Q8WYK0
ENST00000285402	ODF1	Q14990
ENST00000379516	SNX2	O60749
ENST00000314622	NSUN3	Q9H649
ENST00000304337	TIGD4	Q8IY51
ENST00000333892	KRTAP21-2	Q3LI59
ENST00000361752	QKI	Q96PU8
ENST00000315930	FGF13	Q92913
ENST00000350060	ARHGAP4	P98171
ENST00000410067	C1D	Q13901
ENST00000338825	EIF4EBP1	Q13541
ENST00000302165	IRF2BP1	Q8IU81
ENST00000265295	SPDL1	Q96EA4
ENST00000374922	NBDY	A0A0U1RRE5
ENST00000344423	ZNF395	Q9H8N7
ENST00000435064	INTS11	Q5TA45
ENST00000661543	NFKB2	Q00653
ENST00000375991	ISCA1	Q9BUE6
ENST00000328902	GIMAP6	Q6P9H5
ENST00000336715	ZNF687	Q8N1G0
ENST00000344415	GRAPL	Q8TC17
ENST00000581138	PPIAL4F	P0DN26
ENST00000368222	CRABP2	P29373
ENST00000520429	CCNC	P24863
ENST00000330574	INTS5	Q6P9B9
ENST00000173527	ISOC1	Q96CN7
ENST00000675561	CEP63	Q96MT8
ENST00000422728	FAM200B	P0CF97
ENST00000511190	USP26	Q9BXU7
ENST00000409257	AFMID	Q63HM1
ENST00000448599	PHGR1	C9JFL3
ENST00000402685	PDZRN4	Q6ZMN7
ENST00000372525	C1orf50	Q9BV19
ENST00000371568	ORC1	Q13415
ENST00000417826	CCDC103	Q8IW40
ENST00000245960	CDC25B	P30305
ENST00000542739	CXorf49B	A8MYA2
ENST00000317749	DRICH1	Q6PGQ1
ENST00000335071	FOXE3	Q13461
ENST00000399134	EVPLL	A8MZ36
ENST00000333796	USP17L2	Q6R6M4
ENST00000612955	MTUS2	Q5JR59
ENST00000361470	MAGEE1	Q9HCI5
ENST00000617429	ZNHIT3	Q15649
ENST00000314744	NEUROG1	Q92886
ENST00000428390	FOXI3	A8MTJ6
ENST00000239830	CCDC77	Q9BR77
ENST00000528446	ARMS2	P0C7Q2
ENST00000496856	ZNF639	Q9UID6
ENST00000277554	NACC2	Q96BF6
ENST00000269373	FN3KRP	Q9HA64
ENST00000221859	POLR2I	P36954
ENST00000216807	BRMS1L	Q5PSV4
ENST00000246166	FNTB	P49356
ENST00000054950	RCN1	Q15293
ENST00000324941	VPS37D	Q86XT2
ENST00000313250	DHRS4	Q9BTZ2
ENST00000396124	NDUFAF6	Q330K2
ENST00000261776	VAC14	Q08AM6
ENST00000379388	HIVEP1	P15822
ENST00000378823	RAD50	Q92878
ENST00000260361	NDUFAF1	Q9Y375
ENST00000344293	TAF3	Q5VWG9
ENST00000371558	UBE2A	P49459
ENST00000267890	TTBK2	Q6IQ55
ENST00000419194	CT47A6	Q5JQC4
ENST00000329468	NPAP1	Q9NZP6
ENST00000300576	GOLGA6C	A6NDK9
ENST00000444614	CCDC122	Q5T0U0
ENST00000327678	SERHL2	Q9H4I8
ENST00000693335	GNG8	Q9UK08
ENST00000285928	LRGUK	Q96M69
ENST00000373830	TRNAU1AP	Q9NX07
ENST00000369755	SLK	Q9H2G2
ENST00000262126	ANKRD12	Q6UB98
ENST00000394303	CACNB1	Q02641
ENST00000359655	SUPV3L1	Q8IYB8
ENST00000400633	C20orf202	A1L168
ENST00000396581	TRIM40	Q6P9F5
ENST00000366628	NTPCR	Q9BSD7
ENST00000368750	SPRR2E	P22531
ENST00000308162	CFL1	P23528
ENST00000546355	RFLNA	Q6ZTI6
ENST00000302754	JUNB	P17275
ENST00000344616	S100A14	Q9HCY8
ENST00000679887	CASS4	Q9NQ75
ENST00000281273	QTRT2	Q9H974
ENST00000344532	RCBTB2	O95199
ENST00000398468	NOTO	A8MTQ0
ENST00000325599	SHQ1	Q6PI26
ENST00000381554	CRYZL1	O95825
ENST00000400183	USP25	Q9UHP3
ENST00000433060	AMOTL1	Q8IY63
ENST00000429709	ACTL6A	O96019
ENST00000454744	PLK5	Q496M5
ENST00000377765	FRMPD1	Q5SYB0
ENST00000354919	SUV39H2	Q9H5I1
ENST00000609104	USP6NL	Q92738
ENST00000526619	GOLGA8F	Q08AF8
ENST00000362002	ASB12	Q8WXK4
ENST00000333676	MRPL12	P52815
ENST00000356404	PITPNM1	O00562
ENST00000391620	KRTAP10-3	P60369
ENST00000282728	HHEX	Q03014
ENST00000683050	ATG13	O75143
ENST00000531837	KBTBD3	Q8NAB2
ENST00000307078	AXIN2	Q9Y2T1
ENST00000322535	SF3B2	Q13435
ENST00000568000	KCTD13	Q8WZ19
ENST00000256367	TTC9	Q92623
ENST00000307877	SRP68	Q9UHB9
ENST00000262039	PIK3C3	Q8NEB9
ENST00000391860	PGBD5	Q8N414
ENST00000454422	LZTS2	Q9BRK4
ENST00000682825	ANKFN1	Q8N957
ENST00000258729	IGF2BP3	O00425
ENST00000281172	EPS8	Q12929
ENST00000589228	PRKAR1A	P10644
ENST00000587097	ATXN7L3	Q14CW9
ENST00000306749	FASN	P49327
ENST00000369727	SFR1	Q86XK3
ENST00000262809	ELL	P55199
ENST00000231198	THG1L	Q9NWX6
ENST00000361221	ARHGEF10L	Q9HCE6
ENST00000341294	NANOS2	P60321
ENST00000372338	FIBCD1	Q8N539
ENST00000614097	H2BC6	P62807
ENST00000343958	FGD6	Q6ZV73
ENST00000547628	ZNF878	C9JN71
ENST00000368656	FAM229B	Q4G0N7
ENST00000393565	DBN1	Q16643
ENST00000383314	RNMT	O43148
ENST00000367559	RNASEL	Q05823
ENST00000551295	CNTN1	Q12860
ENST00000275605	PSPH	P78330
ENST00000392589	WASF1	Q92558
ENST00000371873	CMPK1	P30085
ENST00000510882	HDGFL1	Q5TGJ6
ENST00000371920	LUZP4	Q9P127
ENST00000338033	MAPK15	Q8TD08
ENST00000517992	SNTB1	Q13884
ENST00000551765	GATC	O43716
ENST00000401041	MIER1	Q8N108
ENST00000368336	DAP3	P51398
ENST00000297661	UBAP1	Q9NZ09
ENST00000379562	KIN	O60870
ENST00000216106	HMGXB4	Q9UGU5
ENST00000261254	CCND2	P30279
ENST00000379491	GCM2	O75603
ENST00000267430	FANCM	Q8IYD8
ENST00000684311	MAGEA2	P43356
ENST00000301067	KMT2D	O14686
ENST00000265728	DBF4	Q9UBU7
ENST00000375151	TSR2	Q969E8
ENST00000572447	PIMREG	Q9BSJ6
ENST00000360482	SPOCD1	Q6ZMY3
ENST00000327680	PARPBP	Q9NWS1
ENST00000358204	TES	Q9UGI8
ENST00000373582	FAM167B	Q9BTA0
ENST00000397061	NUDT19	A8MXV4
ENST00000407364	METTL15	A6NJ78
ENST00000324631	CACNB2	Q08289
ENST00000305850	CENPN	Q96H22
ENST00000366794	PARP1	P09874
ENST00000300119	MYO1A	Q9UBC5
ENST00000376670	GATA1	P15976
ENST00000249501	HOXD10	P28358
ENST00000288757	C12orf43	Q96C57
ENST00000380420	PIR	O00625
ENST00000199447	NME8	Q8N427
ENST00000354212	MAGI2	Q86UL8
ENST00000327582	OXCT2	Q9BYC2
ENST00000397821	SH3KBP1	Q96B97
ENST00000372163	RSPH9	Q9H1X1
ENST00000672722	ARHGAP35	Q9NRY4
ENST00000682911	ASAH2	Q9NR71
ENST00000592875	C18orf21	Q32NC0
ENST00000544844	TRMT112	Q9UI30
ENST00000358130	HMGN5	P82970
ENST00000283268	FEZF2	Q8TBJ5
ENST00000458121	PARD6A	Q9NPB6
ENST00000314759	SKA3	Q8IX90
ENST00000429654	ZNF69	Q9UC07
ENST00000360997	FAM107A	O95990
ENST00000244458	PACSIN1	Q9BY11
ENST00000303795	APLF	Q8IW19
ENST00000380958	PAN3	Q58A45
ENST00000325017	NKX2-6	A6NCS4
ENST00000650454	GCLC	P48506
ENST00000366766	CDC42BPA	Q5VT25
ENST00000357037	CAVIN1	Q6NZI2
ENST00000374700	AOX1	Q06278
ENST00000415083	SS18	Q15532
ENST00000336395	TESK1	Q15569
ENST00000380728	GPS2	Q13227
ENST00000328089	SPSB1	Q96BD6
ENST00000377428	SCP2D1	Q9UJQ7
ENST00000157812	PSMC4	P43686
ENST00000336283	SRA1	Q9HD15
ENST00000272519	RALB	P11234
ENST00000339818	CFAP410	O43822
ENST00000646101	ARPC1B	O15143
ENST00000267260	SRRM4	A7MD48
ENST00000282276	MARS2	Q96GW9
ENST00000570137	CDYL2	Q8N8U2
ENST00000302763	CTNNA1	P35221
ENST00000391586	KRTAP3-3	Q9BYR6
ENST00000372466	NUP62CL	Q9H1M0
ENST00000612905	JRK	O75564
ENST00000292431	NACC1	Q96RE7
ENST00000254035	CKMT2	P17540
ENST00000311417	ZMAT3	Q9HA38
ENST00000354725	SND1	Q7KZF4
ENST00000310396	CPED1	A4D0V7
ENST00000276054	ZNF630	Q2M218
ENST00000223023	WASL	O00401
ENST00000375712	KIF3B	O15066
ENST00000242462	NEUROG3	Q9Y4Z2
ENST00000206765	TGM1	P22735
ENST00000421285	GOLGA6B	A6NDN3
ENST00000261692	CDK2AP1	O14519
ENST00000468660	KLF8	O95600
ENST00000372876	TBCC	Q15814
ENST00000254950	VPS4A	Q9UN37
ENST00000397907	KRTAP12-3	P60328
ENST00000320776	BLOC1S4	Q9NUP1
ENST00000458035	ZNF845	Q96IR2
ENST00000383163	PRR23A	A6NEV1
ENST00000341394	CAPRIN1	Q14444
ENST00000258648	MED4	Q9NPJ6
ENST00000330943	SNX20	Q7Z614
ENST00000312475	MRPL46	Q9H2W6
ENST00000295208	ZNF514	Q96K75
ENST00000341976	ZNF70	Q9UC06
ENST00000221459	LIN7B	Q9HAP6
ENST00000298717	METTL3	Q86U44
ENST00000311502	RABL6	Q3YEC7
ENST00000300289	PDIA3	P30101
ENST00000356286	RBCK1	Q9BYM8
ENST00000614378	H3C8	P68431
ENST00000371139	SH2D1A	O60880
ENST00000289788	ZSCAN23	Q3MJ62
ENST00000251535	ALOX12	P18054
ENST00000372710	DBNDD2	Q9BQY9
ENST00000620704	CT45A9	P0DMV2
ENST00000302783	TTC36	A6NLP5
ENST00000373087	ZC3H12A	Q5D1E8
ENST00000382599	PPP2R2C	Q9Y2T4
ENST00000356454	SOWAHC	Q53LP3
ENST00000341657	ANKFY1	Q9P2R3
ENST00000355451	NUDCD3	Q8IVD9
ENST00000424749	FAM47E	Q6ZV65
ENST00000476379	CCDC39	Q9UFE4
ENST00000369449	CLIC2	O15247
ENST00000222254	PIK3R2	O00459
ENST00000394894	KIF20A	O95235
ENST00000380701	CCDC171	Q6TFL3
ENST00000309859	GGA2	Q9UJY4
ENST00000357244	RC3H2	Q9HBD1
ENST00000448797	H2AL3	A0A3B3IU63
ENST00000251643	KRT12	Q99456
ENST00000450708	MEN1	O00255
ENST00000396895	HBE1	P02100
ENST00000268138	TICRR	Q7Z2Z1
ENST00000369937	CUEDC2	Q9H467
ENST00000390689	KRTAP19-1	Q8IUB9
ENST00000395675	FOXO3B	A0A2Z4LIS9
ENST00000350302	FBXO25	Q8TCJ0
ENST00000456464	USP17L15	C9J2P7
ENST00000245479	SOX9	P48436
ENST00000293845	CCDC42	Q96M95
ENST00000395571	ZHX1	Q9UKY1
ENST00000340139	INTS12	Q96CB8
ENST00000380842	POMP	Q9Y244
ENST00000371477	CDC5L	Q99459
ENST00000257570	OASL	Q15646
ENST00000466681	MALSU1	Q96EH3
ENST00000249776	KNSTRN	Q9Y448
ENST00000403714	EFR3B	Q9Y2G0
ENST00000682144	PGBD1	Q96JS3
ENST00000423777	ATF5	Q9Y2D1
ENST00000227868	PDHX	O00330
ENST00000370476	CUTC	Q9NTM9
ENST00000524913	ZC2HC1C	Q53FD0
ENST00000228841	MYL2	P10916
ENST00000252505	ALLC	Q8N6M5
ENST00000323578	CHID1	Q9BWS9
ENST00000216027	HSCB	Q8IWL3
ENST00000379487	WBP4	O75554
ENST00000262605	TTPAL	Q9BTX7
ENST00000251973	CARD10	Q9BWT7
ENST00000305768	CEP89	Q96ST8
ENST00000405109	KBTBD12	Q3ZCT8
ENST00000397911	KRTAP10-9	P60411
ENST00000354724	HEY1	Q9Y5J3
ENST00000618853	OPLAH	O14841
ENST00000355857	DBI	P07108
ENST00000305786	CYCS	P99999
ENST00000301364	TSR1	Q2NL82
ENST00000259457	PSMB7	Q99436
ENST00000377122	NEBL	O76041
ENST00000325212	CEP295	Q9C0D2
ENST00000361200	STYXL2	Q5VZP5
ENST00000396650	C15orf48	Q9C002
ENST00000376772	PPP1R11	O60927
ENST00000259915	POU5F1	Q01860
ENST00000370751	IFI44L	Q53G44
ENST00000338883	MAP3K15	Q6ZN16
ENST00000355526	DPF1	Q92782
ENST00000397292	PLAA	Q9Y263
ENST00000373232	PPA1	Q15181
ENST00000316428	LRRC31	Q6UY01
ENST00000310924	TBC1D16	Q8TBP0
ENST00000272298	CALM2	P0DP24
ENST00000371926	STAMBPL1	Q96FJ0
ENST00000623042	TP53TG3F	Q9ULZ0
ENST00000270225	SAE1	Q9UBE0
ENST00000358528	CSDE1	O75534
ENST00000469408	PUS7	Q96PZ0
ENST00000243997	ATP5F1E	P56381
ENST00000370986	GADD45A	P24522
ENST00000424776	RBMXL3	Q8N7X1
ENST00000453996	CTU2	Q2VPK5
ENST00000336216	HMG20A	Q9NP66
ENST00000375394	SKIC2	Q15477
ENST00000318522	EML4	Q9HC35
ENST00000381722	GAGE12H	A6NDE8
ENST00000676302	NHS	Q6T4R5
ENST00000265175	SEC24B	O95487
ENST00000307944	CRYGS	P22914
ENST00000262430	MLYCD	O95822
ENST00000373563	GIGYF2	Q6Y7W6
ENST00000381501	TEC	P42680
ENST00000395564	UPP1	Q16831
ENST00000266744	ASCL1	P50553
ENST00000583313	RBM8A	Q9Y5S9
ENST00000334151	KRTAP19-5	Q3LI72
ENST00000398606	GSTP1	P09211
ENST00000674635	SIPA1L2	Q9P2F8
ENST00000394412	KIF7	Q2M1P5
ENST00000371431	AKAP14	Q86UN6
ENST00000682323	PARP9	Q8IXQ6
ENST00000354618	THRAP3	Q9Y2W1
ENST00000355557	ZNF140	P52738
ENST00000265062	RAB7A	P51149
ENST00000372022	SURF6	O75683
ENST00000406938	CHKB	Q9Y259
ENST00000266736	AMDHD1	Q96NU7
ENST00000382409	DEAF1	O75398
ENST00000476120	ZNF273	Q14593
ENST00000312600	PABPC5	Q96DU9
ENST00000408903	MCC	P23508
ENST00000294517	AZIN2	Q96A70
ENST00000311916	TWNK	Q96RR1
ENST00000361891	ILF2	Q12905
ENST00000397496	MRPL52	Q86TS9
ENST00000523629	RUNX1T1	Q06455
ENST00000611927	H4C12	P62805
ENST00000519895	MCF2	P10911
ENST00000307658	ZNF17	P17021
ENST00000315939	WNK1	Q9H4A3
ENST00000225275	MPO	P05164
ENST00000438480	MSANTD1	Q6ZTZ1
ENST00000613296	ALMS1	Q8TCU4
ENST00000370455	SMAP1	Q8IYB5
ENST00000563902	MATCAP1	Q68EN5
ENST00000343694	RBPJL	Q9UBG7
ENST00000683413	APBA2	Q99767
ENST00000481195	PPP2CA	P67775
ENST00000645846	LARS2	Q15031
ENST00000327347	SEPHS1	P49903
ENST00000238156	CCDC92	Q53HC0
ENST00000350908	FOXP2	O15409
ENST00000361897	NOS1AP	O75052
ENST00000619208	PDZD7	Q9H5P4
ENST00000361384	DCLRE1A	Q6PJP8
ENST00000404760	BRD1	O95696
ENST00000637493	FAM240B	A0A1B0GVZ2
ENST00000357967	ERI2	A8K979
ENST00000244711	MEA1	Q16626
ENST00000359562	HAND2	P61296
ENST00000591589	RDH8	Q9NYR8
ENST00000326448	IFT80	Q9P2H3
ENST00000286353	PXYLP1	Q8TE99
ENST00000220913	CHRAC1	Q9NRG0
ENST00000329454	SRARP	Q8NEQ6
ENST00000646743	GRHL2	Q6ISB3
ENST00000326793	ACAP2	Q15057
ENST00000396172	DDX39B	Q13838
ENST00000491614	NUDT5	Q9UKK9
ENST00000244534	H1-3	P16402
ENST00000265138	ARRDC3	Q96B67
ENST00000326581	C4orf17	Q53FE4
ENST00000267615	ITPK1	Q13572
ENST00000262031	RBMS2	Q15434
ENST00000225550	KRT37	O76014
ENST00000322927	ZNF335	Q9H4Z2
ENST00000527786	FLI1	Q01543
ENST00000328823	WBP2NL	Q6ICG8
ENST00000623205	C11orf71	Q6IPW1
ENST00000356150	SH3YL1	Q96HL8
ENST00000267163	RB1	P06400
ENST00000237853	ELL2	O00472
ENST00000228641	MYF6	P23409
ENST00000432829	DOCK8	Q8NF50
ENST00000252245	KRT75	O95678
ENST00000355624	RAB11FIP2	Q7L804
ENST00000650114	ZNF275	Q9NSD4
ENST00000301488	CDK2AP2	O75956
ENST00000259873	MRPS18B	Q9Y676
ENST00000448814	BBIP1	A8MTZ0
ENST00000375326	FBP1	P09467
ENST00000249601	ARHGAP22	Q7Z5H3
ENST00000000442	ESRRA	P11474
ENST00000344636	PLEKHG7	Q6ZR37
ENST00000333916	CAAP1	Q9H8G2
ENST00000361170	IQGAP3	Q86VI3
ENST00000374606	PFDN6	O15212
ENST00000311181	B4GAT1	O43505
ENST00000349780	CDK5RAP2	Q96SN8
ENST00000360570	FAIM	Q9NVQ4
ENST00000447110	PIK3R5	Q8WYR1
ENST00000300057	MESP1	Q9BRJ9
ENST00000317647	NOSTRIN	Q8IVI9
ENST00000324344	DCUN1D3	Q8IWE4
ENST00000265404	STAP1	Q9ULZ2
ENST00000651641	TPM3	P06753
ENST00000286544	FAM161B	Q96MY7
ENST00000260453	MNS1	Q8NEH6
ENST00000434772	ZNF223	Q9UK11
ENST00000511833	ZNF721	Q8TF20
ENST00000370101	SRPK3	Q9UPE1
ENST00000643770	C8orf90	A0A2R8Y2Y2
ENST00000302362	COPRS	Q9NQ92
ENST00000381700	GAGE1	P0DTW1
ENST00000379485	KBTBD6	Q86V97
ENST00000215115	BCL7C	Q8WUZ0
ENST00000263634	ASB3	Q9Y575
ENST00000374825	BRD2	P25440
ENST00000322953	BANK1	Q8NDB2
ENST00000343979	ZNF136	P52737
ENST00000370425	HFM1	A2PYH4
ENST00000322945	MAZ	P56270
ENST00000392329	INPP1	P49441
ENST00000450727	ANKRD40CL	Q53H64
ENST00000357365	ENTR1	Q96C92
ENST00000268057	BBS4	Q96RK4
ENST00000313324	FAM220A	Q7Z4H9
ENST00000263960	COQ10B	Q9H8M1
ENST00000409867	ANKRD30BL	A7E2S9
ENST00000590800	ZBTB7C	A1YPR0
ENST00000020945	SNAI2	O43623
ENST00000610598	CT45A7	P0DMV0
ENST00000295156	VSNL1	P62760
ENST00000278886	NINL	Q9Y2I6
ENST00000636805	BTBD8	Q5XKL5
ENST00000311890	HSPB7	Q9UBY9
ENST00000355235	TBC1D9B	Q66K14
ENST00000355264	AP3M1	Q9Y2T2
ENST00000392403	ASH1L	Q9NR48
ENST00000206249	ESR1	P03372
ENST00000330722	KRT6A	P02538
ENST00000356998	MFNG	O00587
ENST00000598383	H3Y1	P0DPK2
ENST00000640846	TAF11L7	P0DW12
ENST00000336338	SPAG17	Q6Q759
ENST00000272321	WDPCP	O95876
ENST00000394805	MATR3	P43243
ENST00000270502	TIMM29	Q9BSF4
ENST00000301295	NLRP4	Q96MN2
ENST00000683779	ZNF738	Q8NE65
ENST00000236051	EBNA1BP2	Q99848
ENST00000519065	HDAC2	Q92769
ENST00000382357	OLIG2	Q13516
ENST00000283882	CFDP1	Q9UEE9
ENST00000344686	MAP3K14	Q99558
ENST00000279392	HIRIP3	Q9BW71
ENST00000262994	GAB1	Q13480
ENST00000333861	CCDC87	Q9NVE4
ENST00000345093	RNF41	Q9H4P4
ENST00000534358	KMT2A	Q03164
ENST00000506447	CEP192	Q8TEP8
ENST00000284957	RABGEF1	Q9UJ41
ENST00000372453	DNAAF6	Q9NQM4
ENST00000691320	RABL2B	Q9UNT1
ENST00000520242	ELOC	Q15369
ENST00000239690	NUDCD1	Q96RS6
ENST00000379031	PUSL1	Q8N0Z8
ENST00000493442	FAM199X	Q6PEV8
ENST00000400331	MACC1	Q6ZN28
ENST00000307393	HSFY1	Q96LI6
ENST00000355371	SHTN1	A0MZ66
ENST00000393381	HPF1	Q9NWY4
ENST00000370841	ACADM	P11310
ENST00000389758	MROH2A	A6NES4
ENST00000494426	CLIC3	O95833
ENST00000376730	GCNT1	Q02742
ENST00000379019	GPCPD1	Q9NPB8
ENST00000372890	TRUB2	O95900
ENST00000599174	CCDC177	Q9NQR7
ENST00000339986	ZNF695	Q8IW36
ENST00000250373	NFATC4	Q14934
ENST00000697200	PRAMEF7	Q5VXH5
ENST00000372699	ZNF684	Q5T5D7
ENST00000378319	PHF11	Q9UIL8
ENST00000604000	LIX1L	Q8IVB5
ENST00000640218	HNRNPU	Q00839
ENST00000206595	G2E3	Q7L622
ENST00000360845	GNL3L	Q9NVN8
ENST00000311875	TCP11	Q8WWU5
ENST00000292852	FBXO17	Q96EF6
ENST00000334295	TPGS2	Q68CL5
ENST00000409262	TET3	O43151
ENST00000257904	CDK4	P11802
ENST00000305943	RNF187	Q5TA31
ENST00000230658	ISL1	P61371
ENST00000509437	ZCCHC10	Q8TBK6
ENST00000329875	PYCR1	P32322
ENST00000376709	VSX1	Q9NZR4
ENST00000311044	ZNF497	Q6ZNH5
ENST00000344175	AKT1S1	Q96B36
ENST00000217289	FERMT1	Q9BQL6
ENST00000635820	ETDC	A0A1B0GVM5
ENST00000251607	TRNT1	Q96Q11
ENST00000382252	ZNF316	A6NFI3
ENST00000481490	FSBP	O95073
ENST00000306984	MPLKIP	Q8TAP9
ENST00000481799	GGTA1	Q4G0N0
ENST00000424337	GTF2IRD1	Q9UHL9
ENST00000647444	PTP4A2	Q12974
ENST00000253003	ADRM1	Q16186
ENST00000342711	CDC42BPG	Q6DT37
ENST00000380877	GABPB1	Q06547
ENST00000338121	GZF1	Q9H116
ENST00000615383	TUBGCP5	Q96RT8
ENST00000300784	FN3K	Q9H479
ENST00000335606	AMACR	Q9UHK6
ENST00000233331	INO80B	Q9C086
ENST00000360840	MRPL37	Q9BZE1
ENST00000080059	HDAC7	Q8WUI4
ENST00000241600	MRPS2	Q9Y399
ENST00000373548	HDAC1	Q13547
ENST00000317089	DNAJA2	O60884
ENST00000373295	CFAP157	Q5JU67
ENST00000351513	DPYS	Q14117
ENST00000251646	KRT33B	Q14525
ENST00000246672	NR1D1	P20393
ENST00000306688	LRRC45	Q96CN5
ENST00000381657	PLCXD1	Q9NUJ7
ENST00000376759	RBM3	P98179
ENST00000524230	TXNRD3	Q86VQ6
ENST00000476287	FAM120B	Q96EK7
ENST00000377843	CSNK1A1	P48729
ENST00000267584	AK7	Q96M32
ENST00000370128	RTCA	O00442
ENST00000394030	CBLB	Q13191
ENST00000328747	ZNF92	Q03936
ENST00000672715	AK2	P54819
ENST00000610417	SAMD4B	Q5PRF9
ENST00000391916	DACT3	Q96B18
ENST00000651593	MGMT	P16455
ENST00000255266	PDE6A	P16499
ENST00000372844	HPCAL4	Q9UM19
ENST00000389851	UVSSA	Q2YD98
ENST00000376962	ZFAND5	O76080
ENST00000342782	DUSP9	Q99956
ENST00000275766	ZC3HAV1L	Q96H79
ENST00000285071	FLCN	Q8NFG4
ENST00000368633	CRTC2	Q53ET0
ENST00000337344	PCID2	Q5JVF3
ENST00000304501	SOX7	Q9BT81
ENST00000310074	TADA2B	Q86TJ2
ENST00000373312	NIBAN2	Q96TA1
ENST00000333850	TPH2	Q8IWU9
ENST00000329451	LMNTD2	Q8IXW0
ENST00000381129	AIPL1	Q9NZN9
ENST00000486479	SUPT20HL2	P0C7V6
ENST00000535842	TTLL9	Q3SXZ7
ENST00000265729	SRI	P30626
ENST00000369948	CFAP276	Q5T5A4
ENST00000642720	SNTG1	Q9NSN8
ENST00000367553	NPL	Q9BXD5
ENST00000506455	GUCY1A1	Q02108
ENST00000395544	ULK2	Q8IYT8
ENST00000368087	ARG1	P05089
ENST00000229769	FANCE	Q9HB96
ENST00000261980	VSX2	P58304
ENST00000428202	POC5	Q8NA72
ENST00000287380	TBC1D31	Q96DN5
ENST00000281701	NVL	O15381
ENST00000617190	LRRC41	Q15345
ENST00000619466	H2BC9	Q93079
ENST00000220931	NCALD	P61601
ENST00000229922	CAP2	P40123
ENST00000359429	RPE	Q96AT9
ENST00000378494	CAMKMT	Q7Z624
ENST00000619162	ANXA8L1	Q5VT79
ENST00000259253	UGGT1	Q9NYU2
ENST00000556766	GNG2	P59768
ENST00000219150	CORO1A	P31146
ENST00000355999	STK39	Q9UEW8
ENST00000397333	DDX51	Q8N8A6
ENST00000307145	KLF13	Q9Y2Y9
ENST00000276500	RGS20	O76081
ENST00000265602	AHI1	Q8N157
ENST00000578552	GPS1	Q13098
ENST00000447540	CHD9	Q3L8U1
ENST00000340857	H1-0	P07305
ENST00000367649	RASAL2	Q9UJF2
ENST00000320849	AAR2	Q9Y312
ENST00000370068	NTNG1	Q9Y2I2
ENST00000520560	RBM12B	Q8IXT5
ENST00000528416	DPF2	Q92785
ENST00000357066	MOB3A	Q96BX8
ENST00000297324	C8orf48	Q96LL4
ENST00000580729	C17orf58	Q2M2W7
