Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSG00000174672	ENST00000528841	Q8IWQ3	BRSK2
ENSG00000173391	ENST00000309539	P78380	OLR1
ENSG00000165476	ENST00000373758	Q6NUK4	REEP3
ENSG00000166828	ENST00000300061	P51170	SCNN1G
ENSG00000185775	ENST00000332857	Q5VVP1	SPATA31A6
ENSG00000170537	ENST00000304381	Q7Z402	TMC7
ENSG00000187553	ENST00000651965	Q6V0L0	CYP26C1
ENSG00000177576	ENST00000318240	Q8TCD1	C18orf32
ENSG00000196475	ENST00000358842	Q14410	GK2
ENSG00000159958	ENST00000291232	Q96RJ3	TNFRSF13C
ENSG00000158201	ENST00000289119	Q8WU67	ABHD3
ENSG00000172197	ENST00000324607	Q6ZNC8	MBOAT1
ENSG00000171234	ENST00000305231	P16662	UGT2B7
ENSG00000177054	ENST00000446113	Q8IUH4	ZDHHC13
ENSG00000164038	ENST00000394785	Q86UD5	SLC9B2
ENSG00000204271	ENST00000374919	Q5JUX0	SPIN3
ENSG00000171791	ENST00000333681	P10415	BCL2
ENSG00000169116	ENST00000307428	Q6UWI2	PARM1
ENSG00000260903	ENST00000562532	Q5GH72	XKR7
ENSG00000169836	ENST00000304883	P29371	TACR3
ENSG00000170540	ENST00000304414	Q15041	ARL6IP1
ENSG00000198053	ENST00000358771	P78324	SIRPA
ENSG00000157303	ENST00000375472	Q96L08	SUSD3
ENSG00000179542	ENST00000356928	Q8IW52	SLITRK4
ENSG00000171208	ENST00000562435	Q8NC67	NETO2
ENSG00000166862	ENST00000300105	Q9Y698	CACNG2
ENSG00000177150	ENST00000651643	Q96ND0	FAM210A
ENSG00000170743	ENST00000318881	Q86SS6	SYT9
ENSG00000172243	ENST00000304084	Q9BXN2	CLEC7A
ENSG00000171105	ENST00000302850	P06213	INSR
ENSG00000160223	ENST00000407780	O75144	ICOSLG
ENSG00000187258	ENST00000360581	Q6W5P4	NPSR1
ENSG00000170927	ENST00000371117	P08F94	PKHD1
ENSG00000173546	ENST00000308508	Q6UVK1	CSPG4
ENSG00000156968	ENST00000396385	Q2QL34	MPV17L
ENSG00000164742	ENST00000297323	Q08828	ADCY1
ENSG00000198060	ENST00000358935	Q9NX47	MARCHF5
ENSG00000241697	ENST00000374879	Q8IYR6	TMEFF1
ENSG00000213809	ENST00000240618	P26718	KLRK1
ENSG00000180776	ENST00000400590	Q5W0Z9	ZDHHC20
ENSG00000188991	ENST00000344941	A6NIM6	SLC15A5
ENSG00000171552	ENST00000307677	Q07817	BCL2L1
ENSG00000170915	ENST00000442253	Q8TEZ7	PAQR8
ENSG00000164893	ENST00000297524	Q8TCU3	SLC7A13
ENSG00000156535	ENST00000287097	Q6YHK3	CD109
ENSG00000174607	ENST00000310836	Q16880	UGT8
ENSG00000258817	ENST00000555099	Q8NGP0	OR4C13
ENSG00000167186	ENST00000321998	Q99807	COQ7
ENSG00000205846	ENST00000382073	Q6EIG7	CLEC6A
ENSG00000174599	ENST00000310754	Q8N609	TRAM1L1
ENSG00000169181	ENST00000447459	Q6UXU4	GSG1L
ENSG00000168619	ENST00000265707	Q9Y3Q7	ADAM18
ENSG00000170293	ENST00000307526	Q8IZV2	CMTM8
ENSG00000182508	ENST00000371968	Q86WI0	LHFPL1
ENSG00000183762	ENST00000400335	Q96MU8	KREMEN1
ENSG00000196209	ENST00000359801	Q5JXA9	SIRPB2
ENSG00000182087	ENST00000356663	Q4ZIN3	TMEM259
ENSG00000205133	ENST00000521988	Q629K1	TRIQK
ENSG00000169071	ENST00000375708	Q01974	ROR2
ENSG00000255690	ENST00000539664	Q7L0X0	TRIL
ENSG00000205030	ENST00000378397	Q8NGL0	OR5L2
ENSG00000164037	ENST00000296422	Q4ZJI4	SLC9B1
ENSG00000186009	ENST00000335288	P51164	ATP4B
ENSG00000169684	ENST00000299565	P30532	CHRNA5
ENSG00000174498	ENST00000327987	Q8IVU1	IGDCC3
ENSG00000164794	ENST00000524391	Q6PIU1	KCNV1
ENSG00000165304	ENST00000298048	Q14680	MELK
ENSG00000184076	ENST00000330029	Q9UDW1	UQCR10
ENSG00000172940	ENST00000311856	Q9Y226	SLC22A13
ENSG00000187871	ENST00000340465	Q6UXV0	GFRAL
ENSG00000175928	ENST00000319331	Q6UXK5	LRRN1
ENSG00000183960	ENST00000328405	Q96L42	KCNH8
ENSG00000186113	ENST00000335605	Q8NGL3	OR5D14
ENSG00000205213	ENST00000379214	Q9BXB1	LGR4
ENSG00000156486	ENST00000287042	Q9ULS6	KCNS2
ENSG00000156920	ENST00000394143	Q8IZF6	ADGRG4
ENSG00000279761	ENST00000623930	Q8NGL4	OR5D13
ENSG00000186509	ENST00000335397	Q8NGQ5	OR9Q1
ENSG00000279514	ENST00000623907	Q8NGL9	OR4C16
ENSG00000197324	ENST00000359591	Q7Z4F1	LRP10
ENSG00000172772	ENST00000395079	Q8NGF6	OR10W1
ENSG00000197786	ENST00000357377	Q8NGF7	OR5B17
ENSG00000221840	ENST00000319760	Q8NH83	OR4A5
ENSG00000157911	ENST00000447513	O60683	PEX10
ENSG00000164543	ENST00000319357	Q9UEE5	STK17A
ENSG00000242114	ENST00000266263	Q9UDX5	MTFP1
ENSG00000187546	ENST00000342526	Q6ZNB7	AGMO
ENSG00000186115	ENST00000221700	P78329	CYP4F2
ENSG00000167825	ENST00000301532	Q13606	OR5I1
ENSG00000187612	ENST00000344514	Q8NH69	OR5W2
ENSG00000196715	ENST00000360768	Q8N0U8	VKORC1L1
ENSG00000160746	ENST00000292246	Q9NW15	ANO10
ENSG00000179919	ENST00000326258	Q8NGE5	OR10A7
ENSG00000198833	ENST00000435041	Q9Y385	UBE2J1
ENSG00000204624	ENST00000294484	Q9P2K9	DISP3
ENSG00000186204	ENST00000550308	Q9HCS2	CYP4F12
ENSG00000198862	ENST00000361371	O94822	LTN1
ENSG00000196932	ENST00000399298	Q6ZUK4	TMEM26
ENSG00000186810	ENST00000373693	P49682	CXCR3
ENSG00000160951	ENST00000292513	P34995	PTGER1
ENSG00000164715	ENST00000297293	Q8IWU2	LMTK2
ENSG00000171867	ENST00000379440	P04156	PRNP
ENSG00000171864	ENST00000305817	Q9UKY0	PRND
ENSG00000171729	ENST00000376008	Q9NW97	TMEM51
ENSG00000169006	ENST00000306928	O95665	NTSR2
ENSG00000186472	ENST00000333891	Q9Y6V0	PCLO
ENSG00000268221	ENST00000595290	P04001	OPN1MW
ENSG00000186526	ENST00000612078	P98187	CYP4F8
ENSG00000172289	ENST00000307552	Q8NGI7	OR10V1
ENSG00000157916	ENST00000605895	O15258	RER1
ENSG00000175548	ENST00000308742	Q5I7T1	ALG10B
ENSG00000160961	ENST00000292530	Q96JL9	ZNF333
ENSG00000166272	ENST00000448841	Q9NX94	WBP1L
ENSG00000197641	ENST00000344731	Q9UIV8	SERPINB13
ENSG00000196208	ENST00000381486	Q4ZG55	GREB1
ENSG00000283654	ENST00000637218	A0A1B0GTW7	CIROP
ENSG00000196576	ENST00000359337	O15031	PLXNB2
ENSG00000182022	ENST00000435907	Q7LFX5	CHST15
ENSG00000166091	ENST00000339180	Q96DZ9	CMTM5
ENSG00000156471	ENST00000517309	P48651	PTDSS1
ENSG00000157570	ENST00000520358	Q96SJ8	TSPAN18
ENSG00000196547	ENST00000559717	P49641	MAN2A2
ENSG00000176231	ENST00000322107	Q8NGA5	OR10H4
ENSG00000157542	ENST00000609713	P48051	KCNJ6
ENSG00000206203	ENST00000399635	Q96PF2	TSSK2
ENSG00000183785	ENST00000330423	Q9NY65	TUBA8
ENSG00000180758	ENST00000377411	Q5UAW9	GPR157
ENSG00000185808	ENST00000360525	P57054	PIGP
ENSG00000164841	ENST00000297459	Q96NL1	TMEM74
ENSG00000242950	ENST00000603053	Q9UQF0	ERVW-1
ENSG00000161395	ENST00000300658	Q96FM1	PGAP3
ENSG00000205029	ENST00000378396	Q8NGK9	OR5D16
ENSG00000196664	ENST00000380659	Q9NYK1	TLR7
ENSG00000170545	ENST00000603798	Q0VAQ4	SMAGP
ENSG00000169330	ENST00000305428	Q9UPX6	MINAR1
ENSG00000179241	ENST00000315571	Q86YD5	LDLRAD3
ENSG00000168830	ENST00000305344	P28566	HTR1E
ENSG00000166347	ENST00000340533	P00167	CYB5A
ENSG00000279395	ENST00000625203	Q8NGL2	OR5L1
ENSG00000160229	ENST00000344519	Q6ZN08	ZNF66
ENSG00000171954	ENST00000269703	Q6NT55	CYP4F22
ENSG00000167114	ENST00000300456	Q6P1M0	SLC27A4
ENSG00000198856	ENST00000361564	Q9NRP0	OSTC
ENSG00000196581	ENST00000378191	Q9UKB5	AJAP1
ENSG00000278505	ENST00000615133	Q8N4C9	C17orf78
ENSG00000169403	ENST00000373857	P25105	PTAFR
ENSG00000183153	ENST00000578689	Q8N144	GJD3
ENSG00000171612	ENST00000302692	Q9BSK2	SLC25A33
ENSG00000188910	ENST00000373366	O75712	GJB3
ENSG00000159618	ENST00000349457	Q8IZF4	ADGRG5
ENSG00000186795	ENST00000334549	Q7Z418	KCNK18
ENSG00000185052	ENST00000328041	Q9HC58	SLC24A3
ENSG00000186867	ENST00000394427	Q96P65	QRFPR
ENSG00000171126	ENST00000306078	Q8TAE7	KCNG3
ENSG00000156709	ENST00000287295	O95831	AIFM1
ENSG00000166012	ENST00000448108	Q9H5J8	TAF1D
ENSG00000171307	ENST00000393760	Q969W1	ZDHHC16
ENSG00000249242	ENST00000449862	B9EJG8	TMEM150C
ENSG00000161638	ENST00000293379	P08648	ITGA5
ENSG00000213996	ENST00000389363	Q9BZW4	TM6SF2
ENSG00000172057	ENST00000304046	Q8N138	ORMDL3
ENSG00000172461	ENST00000302103	Q9Y231	FUT9
ENSG00000164035	ENST00000296420	Q9ULC0	EMCN
ENSG00000188820	ENST00000368605	Q5R3K3	CALHM6
ENSG00000170348	ENST00000303575	P49755	TMED10
ENSG00000215193	ENST00000399744	Q7Z412	PEX26
ENSG00000159884	ENST00000426546	Q8WV48	CCDC107
ENSG00000163285	ENST00000295452	Q8N1C3	GABRG1
ENSG00000164659	ENST00000450689	A8MWY0	ELAPOR2
ENSG00000171451	ENST00000310045	Q8IZU8	DSEL
ENSG00000163867	ENST00000357182	O95789	ZMYM6
ENSG00000183793	ENST00000360151	E9PKD4	NPIPA5
ENSG00000178301	ENST00000313578	Q8NBQ7	AQP11
ENSG00000189280	ENST00000338513	O95377	GJB5
ENSG00000171657	ENST00000302548	Q96P67	GPR82
ENSG00000198554	ENST00000360586	O75717	WDHD1
ENSG00000182271	ENST00000328886	Q6UXZ0	TMIGD1
ENSG00000163873	ENST00000373091	Q13003	GRIK3
ENSG00000162073	ENST00000318782	Q8N4S7	PAQR4
ENSG00000213937	ENST00000445369	O95484	CLDN9
ENSG00000184697	ENST00000328796	P56747	CLDN6
ENSG00000165895	ENST00000298815	A6NI28	ARHGAP42
ENSG00000165192	ENST00000480796	Q8WXH4	ASB11
ENSG00000176563	ENST00000588408	Q8N815	CNTD1
ENSG00000165195	ENST00000333590	P37287	PIGA
ENSG00000249992	ENST00000503771	Q8WZ71	TMEM158
ENSG00000278889	ENST00000341959	Q9NQN1	OR2S2
ENSG00000229637	ENST00000422730	D3DTV9	PRAC2
ENSG00000156411	ENST00000286953	P56378	ATP5MJ
ENSG00000176142	ENST00000319172	Q9NV64	TMEM39A
ENSG00000168158	ENST00000304936	O95371	OR2C1
ENSG00000182674	ENST00000523207	Q92953	KCNB2
ENSG00000158315	ENST00000372990	Q9NX52	RHBDL2
ENSG00000188833	ENST00000371506	Q5MY95	ENTPD8
ENSG00000284194	ENST00000395693	O43819	SCO2
ENSG00000198523	ENST00000357525	P26678	PLN
ENSG00000198919	ENST00000361582	Q86Y13	DZIP3
ENSG00000170153	ENST00000515673	Q9ULK6	RNF150
ENSG00000166428	ENST00000392593	Q96BZ4	PLD4
ENSG00000168216	ENST00000649934	Q9NUN5	LMBRD1
ENSG00000176246	ENST00000315683	Q8NH43	OR4L1
ENSG00000176219	ENST00000315519	Q8NGC7	OR11H6
ENSG00000170837	ENST00000304411	Q9NS67	GPR27
ENSG00000178342	ENST00000316249	Q9UJ96	KCNG2
ENSG00000163814	ENST00000296129	Q9H5V8	CDCP1
ENSG00000185825	ENST00000345046	P51572	BCAP31
ENSG00000165646	ENST00000644641	Q05940	SLC18A2
ENSG00000183978	ENST00000328434	Q9Y2R0	COA3
ENSG00000198753	ENST00000361971	Q9ULL4	PLXNB3
ENSG00000165152	ENST00000374848	Q9BRR3	PGAP4
ENSG00000187513	ENST00000342280	P35212	GJA4
ENSG00000184434	ENST00000380055	Q9H756	LRRC19
ENSG00000164124	ENST00000296529	Q7Z5S9	TMEM144
ENSG00000181333	ENST00000315765	Q6MZM0	HEPHL1
ENSG00000180879	ENST00000370086	P51571	SSR4
ENSG00000166377	ENST00000426216	O43861	ATP9B
ENSG00000214376	ENST00000409977	A8MXK1	VSTM5
ENSG00000184113	ENST00000618236	O00501	CLDN5
ENSG00000198910	ENST00000370060	P32004	L1CAM
ENSG00000163866	ENST00000521580	Q96EX1	SMIM12
ENSG00000169439	ENST00000302190	P34741	SDC2
ENSG00000215712	ENST00000400788	Q9NWH2	TMEM242
ENSG00000183813	ENST00000330953	P51679	CCR4
ENSG00000205038	ENST00000378402	Q86WI1	PKHD1L1
ENSG00000166575	ENST00000305494	Q86UB9	TMEM135
ENSG00000177291	ENST00000321660	Q96KN9	GJD4
ENSG00000186854	ENST00000409520	Q86V40	TRABD2A
ENSG00000181803	ENST00000320704	Q8NH40	OR6S1
ENSG00000155918	ENST00000367341	Q5VY80	RAET1L
ENSG00000165794	ENST00000298681	Q9NP94	SLC39A2
ENSG00000234965	ENST00000621082	B8ZZ34	SHISA8
ENSG00000172967	ENST00000684488	Q5GH77	XKR3
ENSG00000175782	ENST00000398004	Q7Z769	SLC35E3
ENSG00000167656	ENST00000301263	Q14210	LY6D
ENSG00000177854	ENST00000369982	Q14656	TMEM187
ENSG00000164411	ENST00000525899	Q6PEY0	GJB7
ENSG00000170290	ENST00000305991	O00631	SLN
ENSG00000163519	ENST00000295756	Q6PIZ9	TRAT1
ENSG00000221963	ENST00000409652	Q9BWW8	APOL6
ENSG00000169562	ENST00000361726	P08034	GJB1
ENSG00000166682	ENST00000299882	Q9H3S3	TMPRSS5
ENSG00000155897	ENST00000286355	P40145	ADCY8
ENSG00000174564	ENST00000329582	Q6UXL0	IL20RB
ENSG00000180155	ENST00000652477	P0DP58	LYNX1
ENSG00000197430	ENST00000371172	Q96PE5	OPALIN
ENSG00000162407	ENST00000371250	O14495	PLPP3
ENSG00000165370	ENST00000651716	Q96P66	GPR101
ENSG00000173114	ENST00000308478	Q9H3W5	LRRN3
ENSG00000165959	ENST00000298912	Q96JQ2	CLMN
ENSG00000165091	ENST00000297784	Q8TDI8	TMC1
ENSG00000161558	ENST00000293261	Q96AN5	TMEM143
ENSG00000158220	ENST00000389567	A0FGR9	ESYT3
ENSG00000179363	ENST00000319560	Q5JXX7	TMEM31
ENSG00000269743	ENST00000594199	Q5H9E4	SLC25A53
ENSG00000258986	ENST00000556573	Q6ZVK1	TMEM179
ENSG00000177103	ENST00000651296	Q8TD84	DSCAML1
ENSG00000281991	ENST00000615541	A0A087WTH1	TMEM265
ENSG00000156873	ENST00000563588	P15735	PHKG2
ENSG00000181778	ENST00000377311	Q8N6L7	TMEM252
ENSG00000244486	ENST00000622235	Q96GP6	SCARF2
ENSG00000175938	ENST00000318663	Q9BRQ5	ORAI3
ENSG00000164796	ENST00000297405	Q7Z407	CSMD3
ENSG00000206527	ENST00000383657	Q6Y1H2	HACD2
ENSG00000168785	ENST00000305798	P62079	TSPAN5
ENSG00000166002	ENST00000298966	Q9NRQ5	SMCO4
ENSG00000162600	ENST00000371226	Q96E52	OMA1
ENSG00000164128	ENST00000296533	P25929	NPY1R
ENSG00000185863	ENST00000413619	A6NLX4	TMEM210
ENSG00000185985	ENST00000335565	Q9H156	SLITRK2
ENSG00000177707	ENST00000485303	Q9NQS3	NECTIN3
ENSG00000167397	ENST00000394975	Q9BQB6	VKORC1
ENSG00000178904	ENST00000392250	Q6ZPD9	DPY19L3
ENSG00000163110	ENST00000317968	Q96HC4	PDLIM5
ENSG00000187713	ENST00000343666	Q969S6	TMEM203
ENSG00000198569	ENST00000673835	Q8N130	SLC34A3
ENSG00000167653	ENST00000301258	O43653	PSCA
ENSG00000198719	ENST00000366756	O00548	DLL1
ENSG00000166900	ENST00000337979	Q13277	STX3
ENSG00000158089	ENST00000349752	Q96FL9	GALNT14
ENSG00000167780	ENST00000301466	O75908	SOAT2
ENSG00000213714	ENST00000371325	Q5JX69	FAM209B
ENSG00000198829	ENST00000362032	Q9BXA5	SUCNR1
ENSG00000203805	ENST00000398250	Q5VZY2	PLPP4
ENSG00000161281	ENST00000292907	P24310	COX7A1
ENSG00000163590	ENST00000498165	Q5SGD2	PPM1L
ENSG00000166762	ENST00000396879	Q96P56	CATSPER2
ENSG00000198265	ENST00000358691	P42694	HELZ
ENSG00000163630	ENST00000478300	Q8TBG9	SYNPR
ENSG00000170961	ENST00000303924	Q92819	HAS2
ENSG00000164168	ENST00000296582	Q9NVA4	TMEM184C
ENSG00000185559	ENST00000341267	P80370	DLK1
ENSG00000166260	ENST00000299335	Q9Y6N1	COX11
ENSG00000163162	ENST00000295317	Q8NC42	RNF149
ENSG00000203727	ENST00000367474	Q5TGI4	SAMD5
ENSG00000164129	ENST00000338566	Q15761	NPY5R
ENSG00000288611	ENST00000674939	P48145	NPBWR1
ENSG00000188322	ENST00000341901	Q52WX2	SBK1
ENSG00000159199	ENST00000393366	P05496	ATP5MC1
ENSG00000175048	ENST00000359775	Q8IZN3	ZDHHC14
ENSG00000204849	ENST00000377647	Q5TZJ5	SPATA31A1
ENSG00000213625	ENST00000371065	O15243	LEPROT
ENSG00000158966	ENST00000651257	Q5VU97	CACHD1
ENSG00000175344	ENST00000306901	P36544	CHRNA7
ENSG00000165204	ENST00000277309	Q8NGR3	OR1K1
ENSG00000177455	ENST00000538922	P15391	CD19
ENSG00000166250	ENST00000448775	Q9H6B4	CLMP
ENSG00000171094	ENST00000389048	Q9UM73	ALK
ENSG00000169682	ENST00000311008	Q9H2V7	SPNS1
ENSG00000168594	ENST00000359240	Q9UKF5	ADAM29
ENSG00000162618	ENST00000370742	Q9HBW9	ADGRL4
ENSG00000186188	ENST00000371481	Q5NUL3	FFAR4
ENSG00000164122	ENST00000296525	Q8WWX0	ASB5
ENSG00000176294	ENST00000557677	Q8NGD1	OR4N2
ENSG00000204300	ENST00000375026	Q6GV28	TMEM225
ENSG00000185758	ENST00000541814	A6NM45	CLDN24
ENSG00000169908	ENST00000305366	P30408	TM4SF1
ENSG00000197471	ENST00000652691	P16150	SPN
ENSG00000268182	ENST00000598409	P0DL12	SMIM17
ENSG00000181804	ENST00000316549	Q8IVB4	SLC9A9
ENSG00000218336	ENST00000511685	Q9P273	TENM3
ENSG00000173915	ENST00000369815	Q96IX5	ATP5MK
ENSG00000176273	ENST00000427197	Q2M3R5	SLC35G1
ENSG00000196376	ENST00000360388	Q5T1Q4	SLC35F1
ENSG00000166292	ENST00000424486	Q9NV29	TMEM100
ENSG00000160469	ENST00000309383	Q8TDC3	BRSK1
ENSG00000165716	ENST00000371692	Q5VUD6	DIPK1B
ENSG00000197405	ENST00000355085	P21730	C5AR1
ENSG00000244187	ENST00000290079	Q96I45	TMEM141
ENSG00000198948	ENST00000361618	O75121	MFAP3L
ENSG00000177943	ENST00000317446	Q6UXC1	MAMDC4
ENSG00000258713	ENST00000603872	Q9NUB4	C20orf141
ENSG00000198326	ENST00000380585	Q8WW34	TMEM239
ENSG00000183307	ENST00000331437	Q9BXQ6	TMEM121B
ENSG00000184408	ENST00000331113	Q9NZV8	KCND2
ENSG00000184903	ENST00000405709	Q96T52	IMMP2L
ENSG00000164465	ENST00000338728	Q8N8Z6	DCBLD1
ENSG00000170417	ENST00000412401	Q6ZP80	TMEM182
ENSG00000164031	ENST00000442697	Q8TBM8	DNAJB14
ENSG00000168917	ENST00000446465	Q8TBE7	SLC35G2
ENSG00000214194	ENST00000397764	A4D0T7	SMIM30
ENSG00000171509	ENST00000307765	Q9HBX9	RXFP1
ENSG00000180269	ENST00000570682	Q6DWJ6	GPR139
ENSG00000205442	ENST00000543880	Q5VZ72	IZUMO3
ENSG00000185897	ENST00000327809	O14843	FFAR3
ENSG00000181035	ENST00000318596	Q86VD7	SLC25A42
ENSG00000235631	ENST00000434824	Q8N7C7	RNF148
ENSG00000170632	ENST00000323716	Q8N2F6	ARMC10
ENSG00000158555	ENST00000336898	Q8WTR4	GDPD5
ENSG00000174600	ENST00000550402	Q99788	CMKLR1
ENSG00000226479	ENST00000426077	Q9H7F4	TMEM185B
ENSG00000213906	ENST00000533293	Q9NPC1	LTB4R2
ENSG00000213903	ENST00000345363	Q15722	LTB4R
ENSG00000197410	ENST00000357232	Q6V1P9	DCHS2
ENSG00000186329	ENST00000334567	A6NML5	TMEM212
ENSG00000172260	ENST00000357731	Q7Z3B1	NEGR1
ENSG00000166507	ENST00000309979	P52849	NDST2
ENSG00000182183	ENST00000517870	Q6UWV7	SHISAL2A
ENSG00000166391	ENST00000198801	Q3SYC2	MOGAT2
ENSG00000265354	ENST00000580018	O14925	TIMM23
ENSG00000163581	ENST00000314251	P11168	SLC2A2
ENSG00000188883	ENST00000340940	A4D1S0	KLRG2
ENSG00000169860	ENST00000305097	P47900	P2RY1
ENSG00000166927	ENST00000300184	Q9GZW8	MS4A7
ENSG00000241973	ENST00000255882	P42356	PI4KA
ENSG00000171928	ENST00000307767	Q9NYZ1	TVP23B
ENSG00000166928	ENST00000300187	Q96JA4	MS4A14
ENSG00000185000	ENST00000528718	O75907	DGAT1
ENSG00000166930	ENST00000300190	Q9H3V2	MS4A5
ENSG00000171224	ENST00000373279	Q96D05	FAM241B
ENSG00000188050	ENST00000340112	Q8WVZ7	RNF133
ENSG00000196296	ENST00000395503	O14983	ATP2A1
ENSG00000173137	ENST00000308860	Q3MIX3	ADCK5
ENSG00000235568	ENST00000329021	Q8NET5	NFAM1
ENSG00000185149	ENST00000329476	P49146	NPY2R
ENSG00000240849	ENST00000371652	A5PLL7	PEDS1
ENSG00000196396	ENST00000371621	P18031	PTPN1
ENSG00000176136	ENST00000589410	P33032	MC5R
ENSG00000170448	ENST00000507489	Q6ZNB6	NFXL1
ENSG00000179104	ENST00000321196	Q8N394	TMTC2
ENSG00000276581	ENST00000437823	Q5VU36	SPATA31A5
ENSG00000168065	ENST00000301891	Q9NSA0	SLC22A11
ENSG00000197891	ENST00000377574	Q96S37	SLC22A12
ENSG00000160013	ENST00000291294	P43119	PTGIR
ENSG00000168702	ENST00000389484	Q9NZR2	LRP1B
ENSG00000164603	ENST00000297145	Q1RMZ1	BMT2
ENSG00000162989	ENST00000295101	P48549	KCNJ3
ENSG00000163293	ENST00000295461	Q6NVV3	NIPAL1
ENSG00000204655	ENST00000376917	Q16653	MOG
ENSG00000198792	ENST00000361906	Q9Y519	TMEM184B
ENSG00000213923	ENST00000396832	P49674	CSNK1E
ENSG00000185803	ENST00000643944	Q9HAB3	SLC52A2
ENSG00000262628	ENST00000575751	P58170	OR1D5
ENSG00000189433	ENST00000339480	Q9NTQ9	GJB4
ENSG00000204882	ENST00000377741	Q99678	GPR20
ENSG00000244045	ENST00000292114	Q8N511	TMEM199
ENSG00000206432	ENST00000383490	A6NKL6	TMEM200C
ENSG00000177694	ENST00000454872	Q58DX5	NAALADL2
ENSG00000156222	ENST00000394573	O00337	SLC28A1
ENSG00000204642	ENST00000259951	P30511	HLA-F
ENSG00000174953	ENST00000496811	Q9H2U1	DHX36
ENSG00000187957	ENST00000341772	Q8NFT8	DNER
ENSG00000236279	ENST00000422142	P0C7M8	CLEC2L
ENSG00000253352	ENST00000644773	A0A6I8PU40	TUG1
ENSG00000184602	ENST00000329565	O75324	SNN
ENSG00000197046	ENST00000389474	Q6ZMC9	SIGLEC15
ENSG00000171492	ENST00000337338	Q7L1W4	LRRC8D
ENSG00000170989	ENST00000305352	P21453	S1PR1
ENSG00000214253	ENST00000223136	Q9Y3D6	FIS1
ENSG00000279270	ENST00000624978	Q8NGF1	OR52R1
ENSG00000278870	ENST00000623849	Q8NGK1	OR51G1
ENSG00000205496	ENST00000380371	Q8NGJ7	OR51A2
ENSG00000205495	ENST00000380370	Q8NH60	OR52J3
ENSG00000176787	ENST00000321522	Q8NGJ4	OR52E2
ENSG00000223609	ENST00000650601	P02042	HBD
ENSG00000177025	ENST00000314391	Q8NEA5	C19orf18
ENSG00000183251	ENST00000380224	Q9Y5P0	OR51B4
ENSG00000176239	ENST00000380219	Q9H340	OR51B6
ENSG00000167360	ENST00000300778	Q8NH59	OR51Q1
ENSG00000185561	ENST00000330676	A6NGC4	TLCD2
ENSG00000181609	ENST00000322641	Q9H346	OR52D1
ENSG00000187747	ENST00000345043	Q8NGF0	OR52B6
ENSG00000161640	ENST00000447370	Q96RL6	SIGLEC11
ENSG00000204152	ENST00000651259	Q5SRD1	TIMM23B
ENSG00000186532	ENST00000305513	Q8IYR2	SMYD4
ENSG00000184984	ENST00000383263	P08912	CHRM5
ENSG00000181023	ENST00000317121	Q8NGI3	OR56B1
ENSG00000205409	ENST00000329322	Q96RD3	OR52E6
ENSG00000182170	ENST00000332314	Q86SM5	MRGPRG
ENSG00000171611	ENST00000304672	Q6ISU1	PTCRA
ENSG00000184350	ENST00000389832	Q86SM8	MRGPRE
ENSG00000196860	ENST00000360945	Q6UXN7	TOMM20L
ENSG00000168924	ENST00000302787	O95202	LETM1
ENSG00000185294	ENST00000329196	Q8IUH8	SPPL2C
ENSG00000180772	ENST00000371906	P50052	AGTR2
ENSG00000188706	ENST00000357166	Q9Y397	ZDHHC9
ENSG00000164713	ENST00000297290	O95415	BRI3
ENSG00000157800	ENST00000326232	Q8NCC5	SLC37A3
ENSG00000184381	ENST00000332509	O60733	PLA2G6
ENSG00000169118	ENST00000303052	Q9HCP0	CSNK1G1
ENSG00000157350	ENST00000342907	Q16842	ST3GAL2
ENSG00000175040	ENST00000309575	Q9Y4C5	CHST2
ENSG00000165102	ENST00000379644	Q68CP4	HGSNAT
ENSG00000213023	ENST00000600079	Q9BQG1	SYT3
ENSG00000175054	ENST00000350721	Q13535	ATR
ENSG00000168135	ENST00000303592	P48050	KCNJ4
ENSG00000185900	ENST00000331373	Q9H5K3	POMK
ENSG00000160539	ENST00000372264	Q8NBV4	PLPP7
ENSG00000157693	ENST00000288502	Q5VZI3	TMEM268
ENSG00000187912	ENST00000417570	Q6ZS10	CLEC17A
ENSG00000162692	ENST00000294728	P19320	VCAM1
ENSG00000175077	ENST00000312295	P59025	RTP1
ENSG00000166897	ENST00000402918	Q5R3F8	ELFN2
ENSG00000169359	ENST00000643144	O00400	SLC33A1
ENSG00000171155	ENST00000304661	Q96EU7	C1GALT1C1
ENSG00000181656	ENST00000315033	Q9GZN0	GPR88
ENSG00000184524	ENST00000330106	Q8N111	CEND1
ENSG00000198162	ENST00000356554	O60476	MAN1A2
ENSG00000177542	ENST00000628067	Q9H936	SLC25A22
ENSG00000169903	ENST00000305354	P48230	TM4SF4
ENSG00000171517	ENST00000370611	Q9UBY5	LPAR3
ENSG00000174948	ENST00000389740	Q86SP6	GPR149
ENSG00000169762	ENST00000405303	Q6NXT6	TAPT1
ENSG00000159459	ENST00000290650	Q8IWV7	UBR1
ENSG00000184601	ENST00000557649	Q8N912	C14orf180
ENSG00000165782	ENST00000250489	Q86T03	PIP4P1
ENSG00000158258	ENST00000458420	Q9H4D0	CLSTN2
ENSG00000164056	ENST00000651917	O43609	SPRY1
ENSG00000165996	ENST00000361271	B0YJ81	HACD1
